School_ID,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,Staff,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,retrofit,ndvi_median_binary,retrofit_and_ndvi,EEM,EE_Retrofit_Type
28700000000000_171,0.14,0,89.33,0,10.67,27.42,2005,181607,44,11.9,241,71,40.35,24.53,16.45,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
10600000000000_172,0.13,0,94.7,0,5.3,28.92,2007,143409,24.5,13.02,125.5,28.15,29.25,34.23,9.8,0,0,0,,
28700000000000_173,0.19,0,73.41,1.67,24.92,28.55,2018,121950,79.5,17.61,199,42.13,40.35,46.07,30.65,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
28700000000000_174,0.14,0,99.63,0,0.37,29.61,1992,90714,56.5,39.16,241,42.44,40.35,46.33,21.15,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
28700000000000_175,0.21,0,63.04,1.83,35.13,27.58,1950,135000,69.5,16.88,27.5,32.58,40.35,39.87,21.35,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
28700000000000_176,0.14,13.62,51.79,0,31.37,29.61,1962,90714,56.5,39.16,14.5,42.44,40.35,46.33,21.15,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
27700000000000_177,0.13,0,99.9,0,0.1,25.77,2004,78106,61,13.4,85.5,79.55,64.45,29.83,19.2,0,0,0,Lighting- CFL Lamp Retrofit,Lighting
43700000000000_178,0.12,0,98.57,0,1.43,29.28,1965,249519,7,7.98,142.5,10.91,52.82,36.75,5,0,0,0,HVAC- VAV System,HVAC
7620000000000_179,0.16,0,88.6,0.24,11.16,27.08,1976,111891,64,13.77,241,48.26,21.42,29.25,17.7,0,0,0,,
23700000000000_180,0.17,1.59,20.49,7.07,70.85,30.02,1930,50341,94.5,4.13,13,62.7,36.2,21,28.5,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
23700000000000_181,0.21,36.33,0,0,64.21,28.97,1930,49375,100,21.54,464,62.7,36.2,21,14.05,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
23700000000000_182,0.21,2.15,93.63,3.09,0.85,28.97,1930,49375,100,9,464,62.7,36.2,21,14.05,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
1610000000000_183,0.04,0,100,0,0,28.52,1960,63813,6,9.83,36,129.22,19.56,47.86,30.35,0,0,0,,
15600000000000_184,0.12,0,100,0,0,33.16,2008,53448,93,79.76,645,84.72,27.08,60.06,27.25,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
57700000000000_185,0.18,0,100,0,0,27.36,1914,67865,78.5,6.13,42.5,51.44,64.45,45.88,33.35,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
1610000000000_186,0.1,0,100,0,0,28.32,2010,75458,62,18.3,241,101.31,19.56,34.33,46.5,0,0,0,,
1610000000000_187,0.1,0,100,0,0,28.29,1995,65625,89,9.13,16,101.31,19.56,34.33,45.1,0,0,0,,
1610000000000_188,0.13,0,100,0,0,27.58,1931,56953,63,14.08,1894.5,76.6,19.56,41.58,40.65,0,0,0,,
1610000000000_189,0.1,0,100,0,0,27.36,2005,68864,71,5.94,98.5,71.68,19.56,37.48,36.95,0,0,0,Lighting- Retrofit Interior Lamps to LED,Lighting
1610000000000_190,0.11,0,100,0,0,27.62,1995,167778,30,19.23,161,60.43,19.56,40.52,32.45,0,0,0,,
1610000000000_191,0.13,0,100,0,0,27.36,1995,90717,49,9.06,164,71.68,19.56,37.48,30.8,0,0,0,,
1610000000000_192,0.12,0,100,0,0,27.61,1955,117917,71,36.4,98.5,60.43,19.56,40.52,27.25,0,0,0,,
10600000000000_193,0.17,0.17,100,0,0,29.52,1957,117370,43,9.91,112.5,71.87,29.25,56.21,17.1,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
15700000000000_194,0.12,0,99.15,0,0.85,32.8,1930,36190,87.5,21.24,1523.5,59.59,27.08,49.45,18.55,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
15600000000000_195,0.11,0,92.11,0,7.89,34.02,1961,23333,89,64.97,241,69.27,27.08,39.57,25.45,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
10700000000000_196,0.13,0,91.91,0,8.09,31.08,1960,73047,72,19.37,129,98.34,29.25,42.74,26.45,0,0,0,,
43700000000000_197,0.12,0,100,0,0,28.86,2019,250000,6,19.15,1894.5,13.01,52.82,27.74,7.45,0,0,0,HVAC- VAV System,HVAC
1610000000000_200,0.14,1.91,98.09,0,0,27.45,1963,79525,62,8.69,241,63.37,19.56,36.01,6.95,0,0,0,,
1610000000000_201,0.12,0,100,0,0,29.05,1960,179125,19,10.64,53.5,66.86,19.56,29.21,12.85,0,0,0,,
1610000000000_202,0.12,0,95.63,0,5.27,29.05,1960,179125,36,10.64,164,66.86,19.56,29.21,12.85,0,0,0,,
1610000000000_203,0.12,0,100,0,0,28.85,1960,136000,10,8.83,653.5,66.86,19.56,29.21,0,0,0,0,,
1610000000000_204,0.11,0,100,0,0,28.68,1961,146353,18,8.34,85.5,66.44,19.56,46.69,6.9,0,0,0,,
1610000000000_205,0.11,0.48,99.52,0,0,28.76,1959,204202,40,7.24,241,58.08,19.56,25.56,7.7,0,0,0,,
1610000000000_206,0.12,0,100,0,0,28.95,1962,179125,43,18.49,278.5,66.86,19.56,29.21,4.4,0,0,0,,
57700000000000_207,0.14,0,100,0,0,30.2,1986,88255,76.5,13.38,42.5,54.34,64.45,29.89,29.7,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
57700000000000_208,0.17,11.41,88.59,0,0,28.33,2010,34375,53.5,5.25,42.5,50.18,64.45,49.06,32.75,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
57700000000000_209,0.17,0,100,0,1.15,28.33,2010,34375,53.5,5.25,42.5,50.18,64.45,49.06,20.95,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
57700000000000_210,0.18,0,100,0,0,28.04,1958,87375,60,7.5,42.5,49.96,64.45,48.33,20.05,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
57700000000000_211,0.15,0,100,0,0,29.23,1954,48083,68,15.88,42.5,55.3,64.45,42.44,24.25,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
43700000000000_212,0.12,0,100,0,0,28.89,1963,185795,8.5,15.67,199,13.01,52.82,33.17,6.7,0,0,0,HVAC- VAV System,HVAC
20700000000000_213,0.14,0,99.83,0,0.17,31.11,2016,48994,90,9.11,205,62.8,34.92,42.1,31.55,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
20700000000000_214,0.14,0,98.33,0,0.7,31.11,2016,48994,64,21.81,13,31.35,34.92,33.26,31.55,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
15600000000000_215,0.12,0,100,0,0,32.66,2008,121750,58.5,59.15,645,49.73,27.08,40.16,15.5,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
43700000000000_216,0.11,0,100,0,0,28.66,1959,160779,43.5,12.99,38.5,29.3,52.82,39.16,12.85,1,0,0,HVAC- VAV System,HVAC
41700000000000_217,0.19,0,100,0,0,24.77,1953,179722,63.5,8.73,645,21.78,51.16,33.39,26,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_218,0.14,0,99.84,0,0.16,27.1,1940,150685,31.5,11.28,161,31.27,51.16,47.52,12.45,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_219,0.08,0,100,0,0,28.14,1993,88869,47,11.11,85.5,42.33,51.16,50.81,11.45,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_220,0.16,0,75.97,10.42,13.6,25.46,1968,179000,18.5,8.3,55,27.33,51.16,24.64,10.35,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_221,0.15,0,98.41,1.43,0.16,26.76,1954,229625,41,15.1,929,42.33,51.16,26.38,16.3,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_224,0.2,3.67,78.12,4.63,13.58,20.84,1993,228106,21,6.27,199,38.38,51.16,28.04,9.15,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_225,0.06,4.7,95.3,0,0,26.9,1906,141157,19,16.88,161,19.18,51.16,42.51,12.85,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_226,0.19,0.32,88.48,10.64,0.56,24.41,1954,136406,6,14.22,15,21.73,51.16,16.17,44.2,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_227,0.09,11.17,88.83,0,0,26.68,1994,158958,8,8.67,1894.5,19.18,51.16,31.41,5.85,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_228,0.08,12.96,84.86,0,2.18,25.41,1956,150556,7,11.41,241,19.18,51.16,20.34,5.5,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
43700000000000_229,0.11,0,98.38,0,1.62,29.33,2011,93269,44,28.75,13,59.06,52.82,45.85,9.3,1,0,0,HVAC- VAV System,HVAC
17600000000000_230,0.17,0,85.28,3.03,9.6,29.22,1921,50958,64.5,13.19,241,69.99,20.46,35.75,27.85,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
27700000000000_231,0.21,0.24,87.56,4.57,7.62,24.54,1949,91056,82,15.49,1894.5,49.92,39.52,46.89,40.1,0,0,0,Lighting- CFL Lamp Retrofit,Lighting
27700000000000_232,0.12,10.86,63.74,0,25.4,23.3,1965,89506,85.5,23.77,164,59.6,39.52,41.36,38.25,0,0,0,Lighting- CFL Lamp Retrofit,Lighting
27700000000000_233,0.21,36.2,24.37,0.2,39.23,22.58,1978,117748,81.5,52.18,653.5,59.6,39.52,41.36,37.6,0,0,0,Lighting- CFL Lamp Retrofit,Lighting
15600000000000_234,0.14,0,49.85,0,50.15,33.66,1955,56142,90,19.55,15,70.9,27.08,55.77,38.65,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
41700000000000_235,0.16,0.73,77.24,4.15,17.89,22.84,1941,109861,12,12.81,241,53.97,51.16,19.11,9.95,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
11600000000000_236,0.17,0,99.75,0,0.25,28.95,1952,56250,85,21.41,13,60.5,22.22,49.32,34.85,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
10600000000000_238,0.18,0,100,0,0,28.17,1962,78611,50,12.95,929,54.54,29.25,37.56,22.9,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
1750000000000_239,0.14,0,98.56,0,1.44,28.77,1937,117120,19,19.88,645,26.01,19.56,39.39,6.65,0,0,0,,
1750000000000_240,0.14,0,98.2,0,1.8,28.58,1966,130729,30,12.29,161,26.01,19.56,39.39,13.05,0,0,0,,
1750000000000_241,0.14,0,96.12,0,3.88,28.61,1961,150444,25,16.81,1894.5,26.01,19.56,39.39,7.25,0,0,0,,
1750000000000_242,0.11,0,100,0,0,29.42,1968,125750,75,6.86,161,27.93,19.56,38.43,67.65,0,0,0,,
54700000000000_243,0.1,0,77.75,0,22.25,37.29,1959,39000,80,12.92,1523.5,44.85,61.96,55.56,39.25,1,0,0,Lighting Controls,Lighting
15600000000000_244,0.13,0,100,0,0,32.92,2003,35750,89,76.34,1523.5,84.72,27.08,54.94,22.4,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
41700000000000_245,0.12,0,100,0,0,27.6,1945,90750,62.5,13.27,645,46.72,51.16,52.45,22.35,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
10600000000000_246,0.14,0,100,0,0,29.76,1952,81208,68.5,15.21,267,71.87,29.25,56.21,37.7,1,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
39700000000000_247,0.25,0,100,0,0,26.61,1901,111250,46,13,42.5,28.96,49.49,47.93,12.05,0,1,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
15600000000000_248,0.11,0,71.2,0,28.8,33.72,1930,83108,87.5,16.6,15,70.9,27.08,55.77,26.95,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
27700000000000_249,0.17,0,80.44,0,19.56,25.9,2010,69125,64.5,9.52,220,40.17,34.92,15.79,15.45,0,0,0,Lighting- CFL Lamp Retrofit,Lighting
15600000000000_250,0.13,0,100,0,0,33.28,2004,79138,90,9.91,653.5,84.71,27.08,57.87,24.4,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
10600000000000_251,0.16,0,97.59,0,1.6,28.15,1991,151250,41,45.46,241,25.47,29.25,37.15,12.1,1,0,0,,
7620000000000_252,0.12,0,100,0,0,30.86,1962,98281,77,24.9,1894.5,77.78,21.42,42.57,33.6,0,0,0,,
7620000000000_253,0.14,43.1,56.9,0,0,27.04,1992,112596,91,14.09,267,77.78,21.42,42.57,23.15,0,0,0,,
7620000000000_254,0.11,0.09,98.52,0,1.39,29.47,1973,146619,66,14.08,241,77.78,21.42,37.9,21.1,0,0,0,,
10600000000000_256,0.11,0,98.73,0,1.27,29.96,1967,49107,59,10.4,32.5,62.75,29.25,39.36,17.5,1,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
17600000000000_257,0.16,30.54,60.85,3.03,5.58,23.79,1954,50000,84,16.43,464,85.65,20.46,22.07,41.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
17600000000000_258,0.16,36.33,30.65,0,32.48,23.79,1954,50000,75,20.43,13,85.65,20.46,22.07,41.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
17600000000000_259,0.16,0,93.01,1.84,3.97,23.79,1954,50000,0,11.12,205,85.65,20.46,22.07,41.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
17600000000000_260,0.16,37.05,40,1.04,20.29,23.79,1954,50000,85,5.63,464,85.65,20.46,22.07,41.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
17600000000000_261,0.16,12.62,76.88,3.9,5.22,23.79,1954,50000,0,5.82,205,85.65,20.46,22.07,41.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
17600000000000_262,0.16,33.33,41.87,0,23.26,23.79,1954,50000,77,17.25,464,85.65,20.46,22.07,41.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
17600000000000_263,0.16,15.21,75.97,8.09,2.28,23.79,1954,50000,93,14.39,464,85.65,20.46,22.07,41.1,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
41700000000000_264,0.1,13.62,86.38,0,0,27.16,2012,250000,7,13.33,112.5,38.89,51.16,46.54,10.25,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
1610000000000_265,0.07,0,100,0,0,28.79,2004,31944,64,8.75,1523.5,194.4,19.56,49.24,40.35,0,0,0,,
10600000000000_266,0.14,0,13.34,76.33,10.33,28.09,2018,65556,71,20.85,464,24.06,29.25,32.39,26.6,1,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
10600000000000_267,0.14,33.33,2.39,0,61.88,28.09,2007,65556,96,9.11,14.5,24.06,29.25,32.39,26.6,1,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
43700000000000_268,0.12,0,100,0,0,29.04,2005,237083,6.5,20.92,112.5,9.86,52.82,42.23,3.1,0,0,0,HVAC- VAV System,HVAC
10700000000000_269,0.12,0,91.08,0,8.92,31.17,2003,93398,46.5,22.76,221,99.16,29.25,39.83,20.65,0,0,0,,
16700000000000_270,0.1,28.77,0,0,69.87,34.95,2003,59024,91,8.88,464,45.07,42.51,20.5,25.95,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
39700000000000_271,0.12,0,100,0,0,30.48,1950,56078,84.5,19.07,241,102.71,49.49,43.87,39.4,0,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
16700000000000_272,0.09,0,99.75,0,0.25,35.7,2001,57543,96.5,15.18,464,45.07,42.51,20.5,46.8,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
15600000000000_273,0.13,0,100,0,0,31.36,1999,36250,83.5,19.79,199,45.4,27.08,54.21,39.35,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
10600000000000_274,0.25,0,100,0,0,27.55,1953,50833,64,15.51,28,139.35,29.25,58.31,34.9,1,1,1,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
10700000000000_275,0.14,4.35,95.65,0,0,29.34,1998,33362,91.5,13.55,241,90.29,29.25,51.24,17.45,0,0,0,,
20700000000000_276,0.16,0,99.9,0,0.1,30.64,1955,128635,87.5,23.63,267,91.63,57.8,41.93,38.1,1,0,0,Lighting- Exterior Fixture Retrofit,Lighting
10800000000000_277,0.17,0,100,0,0,31.27,1975,81964,78.5,23.43,1894.5,103.52,29.25,69.12,24.65,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
15600000000000_278,0.13,0,99.92,0,0.08,32.67,1953,97103,83,66.14,15,51.44,27.08,42.83,37.65,0,0,0,Building Envelope- Windows/Skylights,Building_Envelope
39700000000000_279,0.13,0,100,0,0,30.88,1952,48176,91.5,20.04,1523.5,102.68,49.49,48.53,32.15,0,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
24700000000000_280,0.23,5.64,36.12,0,58.24,28.73,1959,44792,78,4.88,14.5,72.17,37.03,51.11,32.15,1,0,0,HVAC Controls- Energy Management System,HVAC
15700000000000_281,0.13,0,100,0,0,32.64,1928,53774,84.5,20.12,205,59.59,27.08,49.45,22.2,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
15700000000000_282,0.12,0,100,0,0,32.73,1928,70469,84.5,20.12,205,59.59,27.08,49.45,22.2,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
15700000000000_283,0.12,0,100,0,0,32.79,1928,36190,84.5,20.12,13,59.59,27.08,50.25,22.2,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
15700000000000_284,0.13,0,100,0,0,32.48,1998,39063,88,13.5,205,59.59,27.08,49.45,18.45,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
10600000000000_285,0.14,0,100,0,0,31.43,1906,31292,81,47.85,55,139.35,29.25,62.48,21,0,0,0,,
10600000000000_286,0.17,0,100,0,0,33.28,1958,71058,61,13.36,161,87.57,29.25,64.73,22.65,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
24700000000000_287,0.22,0,100,0,0,28.52,1973,59464,89.5,15.48,13,126.44,37.03,46.94,15.1,1,0,0,HVAC Controls- Energy Management System,HVAC
24700000000000_288,0.22,28.95,61.48,0,8.18,28.52,1993,59464,89.5,15.48,1523.5,126.44,19.56,46.94,15.1,1,0,0,HVAC Controls- Energy Management System,HVAC
24700000000000_289,0.09,0,100,0,0,28.8,2019,133846,89.5,15.48,14.5,32.86,19.56,32.6,15.1,1,0,0,HVAC Controls- Energy Management System,HVAC
24700000000000_290,0.16,0,99.01,0,0.99,30.52,1927,46813,89.5,15.48,205,75.87,37.03,43.88,15.1,1,0,0,HVAC Controls- Energy Management System,HVAC
24700000000000_291,0.16,0,70.71,0,29.29,30.52,1958,33309,91,15.48,13,75.87,37.03,43.88,15.1,1,0,0,HVAC Controls- Energy Management System,HVAC
39100000000000_292,0.1,0,95.26,0,4.74,31.35,1991,75820,79,5.94,264,75.18,49.49,56.2,55.6,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
15700000000000_293,0.12,0,100,0,0,32.82,1930,36190,87.5,21.24,1523.5,59.59,27.08,49.45,18.55,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
20700000000000_294,0.17,0,49.55,0,50.45,30.03,2015,38828,87.5,12.91,241,128.01,34.44,29.56,30.15,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
1610000000000_295,0.13,0,100,0,0,27.2,1955,163500,3,19.34,199,76.51,19.56,37.12,19.45,0,0,0,,
1610000000000_296,0.13,0,100,0,0,27.29,1956,146250,24,9.87,15,76.2,19.56,35.82,18.4,0,0,0,,
1610000000000_297,0.1,5.65,93.79,0,0.56,26.77,1953,68939,90,12.29,645,75.09,19.56,61,31.4,0,0,0,,
1610000000000_298,0.1,0,100,0,0,28.17,1952,63333,75,10.25,578.5,60.29,19.56,40.66,26.15,0,0,0,,
1610000000000_299,0.11,0,100,0,0,28.3,1949,152976,66,73.29,42.5,83.51,19.56,42.51,23.3,1,0,0,,
1610000000000_300,0.11,18.26,79.51,0,1.4,28.3,1949,152976,14,73.29,125.5,83.51,19.56,42.51,23.3,1,0,0,,
1610000000000_301,0.11,0,100,0,0.18,28.3,1949,152976,10,73.29,241,83.51,19.56,42.51,23.3,1,0,0,,
1610000000000_302,0.09,0,100,0,0,28.01,1956,57608,40,21.46,27.5,62.7,19.56,51.29,17.45,0,0,0,,
43700000000000_303,0.15,0,98.57,0,1.43,28.33,1959,211860,9,7.04,112.5,10.29,52.82,24.46,5.7,0,0,0,HVAC- VAV System,HVAC
10600000000000_304,0.16,0,100,0,0,29.72,2007,66875,66,16.99,267,71.87,29.25,56.21,24.15,1,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
10600000000000_305,0.15,0,100,0,0,30.36,2005,45238,93,15.45,271.5,80.23,29.25,46.97,43,0,0,0,,
10600000000000_306,0.17,0,83.33,0,16.67,29.52,1957,117370,14,19.23,112.5,71.87,29.25,56.21,17.1,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
52700000000000_307,0.2,0,17.46,0,82.54,29.14,2006,47886,54.5,18.97,220,67.11,60.29,29.97,13.4,0,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
48700000000000_308,0.14,0,99.44,0,0.56,29.38,1982,128914,100,2,464,77.03,57.8,22.55,55.6,0,0,0,,
48700000000000_309,0.15,0.08,91.83,0,8.09,29.12,1993,99669,35.5,24.46,264,77.03,57.8,21.24,13.45,0,0,0,,
48700000000000_310,0.18,0,99.76,0,0.24,29.55,1979,74101,39,12.39,199,14.99,57.8,38.83,14.2,0,0,0,,
43700000000000_314,0.13,0,96.64,0,3.36,29.14,2001,70125,60.5,8.5,161,39.03,52.82,53.59,22.4,0,0,0,HVAC- VAV System,HVAC
54700000000000_315,0.15,0,91.83,0,8.17,30.61,1995,34375,93,35.75,14.5,70.58,29.25,32.21,16.05,1,0,0,Lighting Controls,Lighting
44700000000000_316,0.12,0,100,0,0,26.78,1938,72941,94,17.27,27.5,56.91,53.65,50.32,26.45,0,0,0,Lighting- Exterior Fixture Retrofit,Lighting
54700000000000_317,0.17,28.77,61.64,0,6.12,29.39,1923,52688,95,28.38,464,45.4,52.82,70.77,19.45,1,0,0,Lighting Controls,Lighting
54700000000000_318,0.17,18.36,42.73,0,39.02,29.39,1985,52688,95,28.38,14.5,59.59,53.65,20.34,19.45,1,0,0,Lighting Controls,Lighting
54700000000000_319,0.17,12.82,86.08,0,0.95,29.39,2016,52688,95,28.38,205,55.77,34.44,46.8,19.45,1,0,0,Lighting Controls,Lighting
54700000000000_320,0.17,0,100,0,0,29.7,2009,65643,95,37.58,13,31.95,34.92,58.62,25.25,1,0,0,Lighting Controls,Lighting
54700000000000_321,0.17,0.16,98.94,1.28,0.8,29.7,1928,65643,95,37.58,205,57.49,29.25,48.92,25.25,1,0,0,Lighting Controls,Lighting
10600000000000_322,0.16,0,100,0,0,30.67,1956,66597,90.5,14.89,83,86.64,29.25,43.3,38.85,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
52700000000000_323,0.2,0,96.09,0,3.91,27.39,1943,65607,77.5,16.71,1894.5,83.49,60.29,42.46,43.4,0,0,0,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
43700000000000_324,0.13,0,99.92,0,0.08,26.82,2004,238472,14,7.89,23,26.77,52.82,14.16,3.9,0,0,0,HVAC- VAV System,HVAC
4620000000000_325,0.15,0,95.22,0,4.78,28.08,1971,40323,89,15.26,98.5,57.55,19.73,38.29,46.5,0,0,0,,
4620000000000_326,0.16,0,61.57,3.09,35.34,28.2,1980,54286,61,16.48,27.5,57.42,19.73,46.88,35.55,0,0,0,,
45700000000000_327,0.22,7.14,17.54,0,75.32,27.39,1981,57130,51.5,16.6,241,50.47,54.48,31.65,23.45,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
43700000000000_328,0.13,0,100,0,0,29.92,1965,234643,21,10.2,20747,18.38,52.82,38.76,11.5,0,0,0,HVAC- VAV System,HVAC
10600000000000_329,0.16,0,100,0,0,28.74,1956,45913,87,12.6,278.5,80.23,29.25,42.53,28.75,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
10600000000000_330,0.16,0,96.74,0,3.26,28.86,1948,38750,87,11.11,83,78.21,29.25,50.79,20.6,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
10600000000000_331,0.16,0,99.6,0,0.4,28.92,1948,38750,95,12.5,83,78.21,29.25,50.79,20.6,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
10600000000000_332,0.16,0,91.96,0,8.04,28.26,1955,57875,85.5,7.72,53.5,80.23,29.25,49.34,28.3,0,0,0,"Pumps, Motors, Drives- Variable Frequency Drives",Pumps_Motors_Drives
3740000000000_333,0.19,0.48,71.14,5.28,23.1,28.65,1960,77819,80,7.33,98.5,33.25,34.92,29.83,28.1,0,0,0,,
45700000000000_334,0.19,1.36,64.35,4.86,29.43,27.08,1949,43438,94,22.02,241,49.48,54.48,38.73,37.85,0,0,0,Lighting- Interior Fixture Retrofit,Lighting
7620000000000_335,0.11,2.88,97.12,0,0,29.04,1955,57841,95,49.53,125.5,171.45,21.42,44.35,31.95,0,0,0,,
7620000000000_336,0.12,0,100,0,0,29.23,1950,57841,89,10.61,32.5,171.45,21.42,44.35,41.75,0,0,0,,
7620000000000_337,0.11,0,100,0,0,30.08,1954,57387,90,12.98,464,157.3,21.42,40.88,36.3,0,0,0,,
44800000000000_338,0.14,0,96.65,2.56,0.8,25.96,1941,91008,11.5,7.35,199,21.67,53.65,41.28,5.6,0,0,0,,
45700000000000_339,0.21,0,27.7,13.41,58.89,28.3,2004,113750,95,8.66,205,64.6,54.48,19.45,20.85,1,0,0,Lighting- Interior Fixture Retrofit,Lighting
10700000000000_340,0.15,0,98.98,0,1.02,30.11,1953,119750,47.5,19.51,20747,76.94,29.25,63.26,18.3,0,0,0,,
10700000000000_341,0.16,0,76.39,0,23.61,30.04,1952,23906,83,23.06,55,75.99,29.25,40.92,40,0,0,0,,
10700000000000_342,0.18,0,100,0,0,29.36,1887,58047,88,9.56,241,48.65,29.25,47.46,25.9,0,0,0,,
10700000000000_343,0.16,0,97.94,0,2.06,31.22,1951,76058,81,20.83,645,139.45,29.25,67.85,31.55,0,0,0,,
10700000000000_344,0.14,0,94.57,0,5.43,31.18,1992,59655,75.5,16.83,271.5,99.16,29.25,51.75,32.75,0,0,0,,
10700000000000_345,0.2,0,100,0,0,29.79,1951,34981,57.5,8.1,55,75.99,29.25,40.92,27.65,0,0,0,,
10700000000000_346,0.15,0,100,0,0,29.63,1998,91424,46,18.54,278.5,99.16,29.25,39.83,12.95,0,0,0,,
16600000000000_347,0.15,0,100,0,0,30.74,1942,53688,43,28.38,1523.5,36.78,40.35,33.13,15.7,1,0,0,HVAC Controls- Programmable/Smart Thermostats,HVAC
16600000000000_348,0.15,0.16,99.3,0,0.7,30.74,1942,53688,75,5.79,13,62.8,19.56,46.22,15.7,1,0,0,HVAC Controls- Programmable/Smart Thermostats,HVAC
