Order,School_ID,NDVI_median,NDVI_Under_Over_Avg,Land_Surface_Temp
2940,54718400000000_3778,0.31,Above Average,37.96
2941,19646800000000_3787,0.31,Above Average,39.72
2943,54723000000000_3837,0.31,Above Average,40.58
2945,30666500000000_3854,0.31,Above Average,37.72
3856,19647300000000_162,0.31,Above Average,37.03
3858,19647300000000_238,0.31,Above Average,36.15
3862,19647300000000_601,0.31,Above Average,37.58
3863,19649100000000_623,0.31,Above Average,36.47
3864,19648300000000_827,0.31,Above Average,37.29
3865,36676800000000_850,0.31,Above Average,36.72
3866,19650600000000_876,0.31,Above Average,34.34
3867,30665600000000_884,0.31,Above Average,39.64
3869,36676000000000_1015,0.31,Above Average,36.3
3870,19649100000000_1145,0.31,Above Average,37.05
3871,19647300000000_1258,0.31,Above Average,37.41
3872,36676800000000_1277,0.31,Above Average,36.11
3873,33670300000000_1280,0.31,Above Average,38.59
3875,30739200000000_1440,0.31,Above Average,36.42
3876,19647300000000_1552,0.31,Above Average,34.14
3878,56725500000000_1588,0.31,Above Average,34.86
3879,30665600000000_1619,0.31,Above Average,38.59
3880,30736400000000_1745,0.31,Above Average,38.49
3881,19647300000000_1778,0.31,Above Average,35.91
3883,26736900000000_1833,0.31,Above Average,29.85
3884,19650900000000_1943,0.31,Above Average,37.7
3886,56725500000000_2028,0.31,Above Average,36.67
3887,56768300000000_2272,0.31,Above Average,37.28
3888,14101400000000_2326,0.31,Above Average,35.71
3890,19647300000000_2480,0.31,Above Average,37.23
3891,19643300000000_2634,0.31,Above Average,35.89
3892,30736400000000_2711,0.31,Above Average,35.66
3893,19649100000000_2761,0.31,Above Average,35.29
3895,30736400000000_3098,0.31,Above Average,37.09
3896,19734500000000_3284,0.31,Above Average,36.17
3897,19645800000000_3348,0.31,Above Average,36.7
3901,56725500000000_3446,0.31,Above Average,35.51
3902,19647300000000_3448,0.31,Above Average,36.05
3904,42693400000000_3625,0.31,Above Average,32.56
4302,30666000000000_155,0.31,Above Average,35.97
4303,30736500000000_624,0.31,Above Average,38.77
4304,19648400000000_1594,0.31,Above Average,37.41
4305,19643000000000_3291,0.31,Above Average,36.95
4379,33751900000000_2782,0.31,Above Average,37.42
2946,54722300000000_70,0.32,Above Average,37.71
2948,56737600000000_167,0.32,Above Average,37.41
2949,54718400000000_312,0.32,Above Average,37.59
2950,42691500000000_375,0.32,Above Average,33.06
2956,19648320000000_756,0.32,Above Average,40.16
2957,30736500000000_862,0.32,Above Average,37.85
2961,36678800000000_1105,0.32,Above Average,38.55
2962,30666500000000_1133,0.32,Above Average,38.15
2963,36678800000000_1147,0.32,Above Average,39.22
2965,54722600000000_1313,0.32,Above Average,38.53
2967,56726000000000_1564,0.32,Above Average,40.35
2968,19648400000000_1592,0.32,Above Average,36.59
2970,19651100000000_1800,0.32,Above Average,37.33
2971,42767900000000_1919,0.32,Above Average,32.31
2973,54722600000000_2078,0.32,Above Average,38.45
2974,56737600000000_2363,0.32,Above Average,37.73
2978,30736500000000_2525,0.32,Above Average,38.41
2979,30736500000000_2628,0.32,Above Average,36.77
2980,30664600000000_2630,0.32,Above Average,35.89
2981,36750700000000_2798,0.32,Above Average,35.8
2982,19734600000000_2861,0.32,Above Average,36.92
2983,54722600000000_3061,0.32,Above Average,36.83
2985,30736500000000_3263,0.32,Above Average,37.72
2986,54721300000000_3275,0.32,Above Average,39.09
2987,56737600000000_3438,0.32,Above Average,37.91
2988,54105500000000_3478,0.32,Above Average,38.16
3905,33751900000000_4,0.32,Above Average,37.28
3906,19651400000000_131,0.32,Above Average,39.7
3907,54767900000000_385,0.32,Above Average,37.35
3909,33670300000000_415,0.32,Above Average,36.23
3910,36676800000000_464,0.32,Above Average,37.03
3911,36676800000000_577,0.32,Above Average,35.6
3912,33751900000000_599,0.32,Above Average,40.85
3915,30665600000000_900,0.32,Above Average,29.18
3916,19650500000000_935,0.32,Above Average,38.48
3917,30739200000000_1039,0.32,Above Average,35.08
3918,16639200000000_1114,0.32,Above Average,39.14
3919,16639300000000_1225,0.32,Above Average,38.67
3920,16639300000000_1226,0.32,Above Average,38.67
3925,16639200000000_2011,0.32,Above Average,38.95
3926,33751900000000_2381,0.32,Above Average,38.08
3930,19648300000000_2654,0.32,Above Average,40.08
3931,33670300000000_2851,0.32,Above Average,33.59
3933,36676800000000_3062,0.32,Above Average,36.97
3934,33751900000000_3397,0.32,Above Average,37.16
3935,30736400000000_3493,0.32,Above Average,36.09
4306,30736500000000_1646,0.32,Above Average,38.15
4380,19643300000000_1055,0.32,Above Average,37.05
2993,30664600000000_136,0.33,Above Average,35.22
2994,56726500000000_158,0.33,Above Average,34.4
2996,30666500000000_222,0.33,Above Average,36.6
2997,30666500000000_289,0.33,Above Average,35.86
2998,56739400000000_349,0.33,Above Average,38.78
2999,30664600000000_383,0.33,Above Average,37.06
3001,56737600000000_501,0.33,Above Average,37.49
3005,19734600000000_973,0.33,Above Average,38.16
3006,54753300000000_997,0.33,Above Average,38.54
3008,54753300000000_1058,0.33,Above Average,38.28
3009,36678800000000_1288,0.33,Above Average,38.46
3010,19642600000000_1299,0.33,Above Average,37.05
3015,19650000000000_1446,0.33,Above Average,40.05
3016,33103300000000_1453,0.33,Above Average,38.78
3017,56737600000000_1620,0.33,Above Average,37.52
3019,56737600000000_1780,0.33,Above Average,37.91
3020,56737600000000_1819,0.33,Above Average,36.71
3021,36750700000000_1822,0.33,Above Average,36.36
3022,19648700000000_1970,0.33,Above Average,32.65
3024,54722600000000_2087,0.33,Above Average,37.73
3025,31668500000000_2355,0.33,Above Average,34.54
3026,30736500000000_2372,0.33,Above Average,37.1
3027,56739400000000_2435,0.33,Above Average,35.83
3028,54753300000000_2489,0.33,Above Average,38.03
3030,36679000000000_2564,0.33,Above Average,36.7
3031,19650000000000_2615,0.33,Above Average,38.43
3032,19651100000000_2699,0.33,Above Average,37.61
3034,33670900000000_2799,0.33,Above Average,36.72
3035,54722600000000_2814,0.33,Above Average,38.26
3037,56737600000000_2920,0.33,Above Average,37.72
3038,19644500000000_2957,0.33,Above Average,37.78
3039,42767900000000_3017,0.33,Above Average,35.61
3040,19650000000000_3112,0.33,Above Average,39.8
3041,30666200000000_3135,0.33,Above Average,37.83
3042,54721200000000_3159,0.33,Above Average,36.91
3044,19648700000000_3252,0.33,Above Average,36.1
3045,33751800000000_3354,0.33,Above Average,37.79
3046,56737600000000_3355,0.33,Above Average,33.95
3047,42692100000000_3600,0.33,Above Average,34.35
3048,56737600000000_3722,0.33,Above Average,37.6
3049,36678800000000_3805,0.33,Above Average,39.28
3050,30664600000000_3821,0.33,Above Average,35.28
3051,56726000000000_3822,0.33,Above Average,36.47
3052,19646800000000_3847,0.33,Above Average,39.28
3937,30665600000000_103,0.33,Above Average,38.22
3938,36676800000000_314,0.33,Above Average,35.66
3939,30736400000000_1027,0.33,Above Average,38.22
3941,19647300000000_1084,0.33,Above Average,35.79
3943,19645800000000_1132,0.33,Above Average,36.58
3944,30736400000000_1212,0.33,Above Average,37.83
3947,30736400000000_1273,0.33,Above Average,37.21
3950,30736400000000_1587,0.33,Above Average,35.59
3955,19648300000000_1931,0.33,Above Average,39.04
3960,30666700000000_2470,0.33,Above Average,37.01
3961,33751900000000_2901,0.33,Above Average,37.59
3963,19648300000000_3296,0.33,Above Average,38.42
3964,54722200000000_3450,0.33,Above Average,38.97
3965,30736400000000_3492,0.33,Above Average,37.02
3969,33751900000000_3556,0.33,Above Average,38.4
3970,19650500000000_3572,0.33,Above Average,38.64
3971,15101600000000_3819,0.33,Above Average,37.15
4307,30664600000000_1507,0.33,Above Average,35.35
4308,19651100000000_1965,0.33,Above Average,36.53
4309,36750700000000_2817,0.33,Above Average,35.11
4382,36676800000000_353,0.33,Above Average,36.16
4383,36676800000000_3003,0.33,Above Average,36.34
3053,19646800000000_41,0.34,Above Average,41.6
3056,42692000000000_266,0.34,Above Average,35.72
3057,30664500000000_268,0.34,Above Average,35.76
3059,30666200000000_414,0.34,Above Average,37.35
3060,42767900000000_481,0.34,Above Average,33.85
3064,33751920000000_778,0.34,Above Average,37.47
3067,54753300000000_1414,0.34,Above Average,38.42
3068,56737600000000_1661,0.34,Above Average,36.6
3069,19646800000000_1731,0.34,Above Average,40.58
3070,19642600000000_1762,0.34,Above Average,37.08
3071,56739400000000_1952,0.34,Above Average,36.8
3072,26102600000000_2230,0.34,Above Average,29.84
3074,36679000000000_2444,0.34,Above Average,35.42
3075,54719400000000_2490,0.34,Above Average,37.6
3076,19647700000000_2536,0.34,Above Average,38.45
3077,54722600000000_2631,0.34,Above Average,36.78
3078,36678800000000_2774,0.34,Above Average,38.91
3079,19648700000000_2831,0.34,Above Average,31.04
3080,19642600000000_2938,0.34,Above Average,37.23
3081,19646400000000_3073,0.34,Above Average,36.6
3083,19734600000000_3267,0.34,Above Average,35.78
3084,30736500000000_3520,0.34,Above Average,34.95
3098,30666200000000_3601,0.34,Above Average,37.46
3099,19752900000000_3685,0.34,Above Average,37.96
3101,30736500000000_3823,0.34,Above Average,38.22
3973,56725500000000_341,0.34,Above Average,36.86
3974,30736400000000_1275,0.34,Above Average,35.85
3975,19646600000000_1568,0.34,Above Average,36.66
3976,56725500000000_1663,0.34,Above Average,35.55
3978,19651400000000_2890,0.34,Above Average,38.66
3979,19650600000000_2994,0.34,Above Average,33.02
3984,16639300000000_3204,0.34,Above Average,37.34
3985,33751900000000_3398,0.34,Above Average,36.6
4013,33751900000000_3609,0.34,Above Average,37.1
4014,33670300000000_3833,0.34,Above Average,35.15
4310,30664600000000_55,0.34,Above Average,36.1
4311,36678400000000_3249,0.34,Above Average,37.33
3103,19642600000000_347,0.35,Above Average,36.89
3104,19646800000000_430,0.35,Above Average,37.68
3107,54722600000000_559,0.35,Above Average,37.33
3108,36678400000000_561,0.35,Above Average,37.39
3111,56737590000000_777,0.35,Above Average,36.28
3113,19642600000000_1032,0.35,Above Average,37.28
3125,36678800000000_1869,0.35,Above Average,38.34
3126,36678400000000_2059,0.35,Above Average,36.59
3127,10623300000000_2433,0.35,Above Average,37.6
3128,56737600000000_2534,0.35,Above Average,37.51
3129,19768700000000_2580,0.35,Above Average,26.68
3130,19648700000000_2758,0.35,Above Average,36.09
3132,19646800000000_3050,0.35,Above Average,38.03
3133,30666000000000_3057,0.35,Above Average,33.84
3134,30736500000000_3134,0.35,Above Average,36.33
3135,19650300000000_3266,0.35,Above Average,37.1
3137,30736500000000_3537,0.35,Above Average,36.41
3139,19648700000000_3628,0.35,Above Average,32.74
3140,30736500000000_3640,0.35,Above Average,33.91
3141,19651100000000_3658,0.35,Above Average,37.01
3142,56737600000000_3721,0.35,Above Average,38.41
3143,19646800000000_3732,0.35,Above Average,37.09
3144,19647900000000_3750,0.35,Above Average,37.77
3145,56737600000000_3756,0.35,Above Average,36.54
4015,10620300000000_230,0.35,Above Average,28.22
4017,54767900000000_1040,0.35,Above Average,36.21
4020,36676800000000_1116,0.35,Above Average,36.66
4021,36676800000000_1134,0.35,Above Average,36.68
4022,33670300000000_1480,0.35,Above Average,35.14
4023,16639600000000_1563,0.35,Above Average,37.16
4026,26736900000000_1830,0.35,Above Average,29.47
4031,19648300000000_2632,0.35,Above Average,38.34
4032,36676800000000_2637,0.35,Above Average,34.84
4033,33751900000000_2750,0.35,Above Average,37.59
4038,19648300000000_2812,0.35,Above Average,38.97
4040,30666700000000_3128,0.35,Above Average,36.64
4384,33751900000000_1856,0.35,Above Average,37.22
3146,30666000000000_10,0.36,Above Average,31.78
3147,30665100000000_15,0.36,Above Average,36.64
3149,56739400000000_137,0.36,Above Average,35.64
3150,54718300000000_301,0.36,Above Average,35.52
3151,30664600000000_360,0.36,Above Average,35.09
3152,42691500000000_372,0.36,Above Average,34.16
3154,19649600000000_377,0.36,Above Average,37.39
3155,56737600000000_612,0.36,Above Average,34.35
3157,19644850000000_792,0.36,Above Average,36.86
3161,19643900000000_904,0.36,Above Average,35.96
3165,19734600000000_1694,0.36,Above Average,34.48
3166,30666500000000_1728,0.36,Above Average,35.83
3167,15635900000000_1734,0.36,Above Average,36.72
3168,36678400000000_1921,0.36,Above Average,37.76
3170,19644900000000_2091,0.36,Above Average,37.93
3172,54721080000000_2373,0.36,Above Average,38.72
3174,30736500000000_2895,0.36,Above Average,36.41
3179,19649800000000_3697,0.36,Above Average,33.66
3180,19752900000000_3803,0.36,Above Average,37.67
4042,54767900000000_267,0.36,Above Average,36.96
4043,30736400000000_466,0.36,Above Average,34.28
4044,19645800000000_602,0.36,Above Average,36.15
4045,15633900000000_2196,0.36,Above Average,35.56
4048,19648800000000_2567,0.36,Above Average,38.27
4314,19647900000000_264,0.36,Above Average,37.53
4385,19651400000000_21,0.36,Above Average,38.03
4389,33751900000000_2889,0.36,Above Average,37.04
3181,19646800000000_50,0.37,Above Average,36.77
3182,30736500000000_359,0.37,Above Average,35.61
3184,19650000000000_449,0.37,Above Average,37.7
3187,42692000000000_880,0.37,Above Average,33.78
3188,54722600000000_909,0.37,Above Average,35.59
3189,36678400000000_1559,0.37,Above Average,37.34
3190,19644400000000_1951,0.37,Above Average,35.71
3191,19644900000000_2645,0.37,Above Average,36.36
3192,19648700000000_2756,0.37,Above Average,29.19
3193,54720400000000_2824,0.37,Above Average,36.66
3194,54722600000000_2952,0.37,Above Average,35.91
3195,30666500000000_3469,0.37,Above Average,34.89
4050,36676800000000_1959,0.37,Above Average,34.64
4051,19648300000000_2784,0.37,Above Average,38.53
4056,30736400000000_2804,0.37,Above Average,35.83
4057,19648800000000_3199,0.37,Above Average,37.72
4059,19648800000000_3699,0.37,Above Average,38.05
4316,30664600000000_56,0.37,Above Average,35.47
3202,30736500000000_254,0.38,Above Average,34.73
3203,19752900000000_560,0.38,Above Average,36.61
3204,19648700000000_563,0.38,Above Average,32.03
3205,36678400000000_1862,0.38,Above Average,34.85
3206,42692000000000_2217,0.38,Above Average,34.92
3207,42767900000000_2260,0.38,Above Average,33.34
3209,30664600000000_2514,0.38,Above Average,35.66
3210,56725200000000_2610,0.38,Above Average,37.21
3211,19648700000000_2949,0.38,Above Average,33.59
3212,19648700000000_3229,0.38,Above Average,33.53
3213,19643900000000_3326,0.38,Above Average,33.71
3215,30736500000000_3488,0.38,Above Average,35.42
4060,54719900000000_1545,0.38,Above Average,36.91
4061,30736400000000_1618,0.38,Above Average,35.29
4062,54719900000000_1732,0.38,Above Average,35.96
4066,30736400000000_2912,0.38,Above Average,35.89
4070,54768400000000_3811,0.38,Above Average,35.36
4390,36676800000000_3000,0.38,Above Average,34.92
3217,42692000000000_1527,0.39,Above Average,34.45
3218,19648700000000_1798,0.39,Above Average,29.47
3220,19650300000000_2057,0.39,Above Average,35.97
3221,56725200000000_2471,0.39,Above Average,37.03
3222,42691500000000_2555,0.39,Above Average,32.35
3223,19648700000000_2757,0.39,Above Average,29.86
3225,19649600000000_3104,0.39,Above Average,36.09
3226,56725200000000_3458,0.39,Above Average,37.47
4071,19648800000000_453,0.39,Above Average,37.15
4073,56725500000000_2719,0.39,Above Average,31.33
4318,19647900000000_1905,0.39,Above Average,37.26
4319,56725200000000_2438,0.39,Above Average,37.51
3229,19642600000000_1284,0.4,Above Average,36.11
3231,30664600000000_2073,0.4,Above Average,33.04
3232,54720600000000_2248,0.4,Above Average,36.71
3234,30666200000000_2760,0.4,Above Average,36.24
3239,19644400000000_3262,0.4,Above Average,34.59
4075,19648800000000_80,0.4,Above Average,37.29
4076,30736400000000_128,0.4,Above Average,34.79
4078,19645800000000_1136,0.4,Above Average,34.67
4080,14101400000000_1476,0.4,Above Average,35.59
4081,54719900000000_1708,0.4,Above Average,36.94
4083,19648800000000_2533,0.4,Above Average,36.83
3240,54722500000000_22,0.41,Above Average,35.78
3242,19646800000000_322,0.41,Above Average,36.4
3244,42692100000000_1307,0.41,Above Average,34.48
3246,33670800000000_1345,0.41,Above Average,29.91
4086,16639200000000_1217,0.41,Above Average,36.59
4087,56725500000000_3123,0.41,Above Average,34.53
4089,19648800000000_3201,0.41,Above Average,36.8
3249,19646800000000_188,0.42,Above Average,37.15
3253,19650300000000_1853,0.42,Above Average,35.35
3254,56725200000000_1935,0.42,Above Average,36.49
3255,56725200000000_1978,0.42,Above Average,35.97
3256,19644900000000_2546,0.42,Above Average,34.85
3257,30736500000000_2623,0.42,Above Average,35.53
3258,19648700000000_2897,0.42,Above Average,33.65
4091,19648800000000_2583,0.42,Above Average,36.47
4092,30736400000000_2818,0.42,Above Average,35.21
4093,30665600000000_3443,0.42,Above Average,29.79
3265,19649600000000_1333,0.43,Above Average,33.98
3266,19651300000000_1601,0.43,Above Average,35.9
3268,54722100000000_3440,0.43,Above Average,30.64
4094,19647300000000_154,0.43,Above Average,32.9
4095,19646600000000_1571,0.43,Above Average,36.4
4096,19646600000000_2762,0.43,Above Average,36.1
4391,19648800000000_2779,0.43,Above Average,35.1
3270,54722600000000_1412,0.44,Above Average,36.1
3271,36678400000000_1555,0.44,Above Average,34.29
3273,19757100000000_1871,0.44,Above Average,34.3
3276,19648700000000_1979,0.44,Above Average,33.11
3277,19648700000000_2054,0.44,Above Average,28.91
3278,10620260000000_2168,0.44,Above Average,31.67
3279,54721300000000_2388,0.44,Above Average,31.04
3280,19648700000000_2526,0.44,Above Average,31.92
4098,54768400000000_1713,0.44,Above Average,34.47
3282,56725200000000_1892,0.45,Above Average,35.52
3283,54720400000000_2820,0.45,Above Average,35.03
3287,54721200000000_3163,0.45,Above Average,34.66
4106,56725500000000_2958,0.45,Above Average,34.16
3290,54720300000000_2745,0.46,Above Average,34.72
3295,54720600000000_2825,0.46,Above Average,34.84
3300,54721800000000_3339,0.47,Above Average,34.79
3303,36678700000000_451,0.48,Above Average,28.97
4321,56725200000000_3079,0.48,Above Average,35.03
3306,15637800000000_2163,0.49,Above Average,35.53
3308,54722600000000_2309,0.49,Above Average,34.71
3311,15636300000000_2793,0.49,Above Average,27.97
3313,42692500000000_2053,0.5,Above Average,28.47
4110,19646600000000_2731,0.5,Above Average,31.53
3317,54718500000000_536,0.51,Above Average,33.34
3321,36678700000000_1629,0.51,Above Average,29.81
3322,42691500000000_3309,0.51,Above Average,31.66
4112,54720200000000_2640,0.51,Above Average,33.91
4113,14633100000000_3051,0.52,Above Average,30.09
3323,42691600000000_498,0.53,Above Average,31.83
3325,54718520000000_2169,0.53,Above Average,33.09
3326,36678700000000_2342,0.53,Above Average,28.43
3331,36678700000000_1886,0.54,Above Average,29.69
3336,54720250000000_2487,0.54,Above Average,32.34
3344,36678700000000_3571,0.57,Above Average,30.06
4114,26736900000000_3195,0.57,Above Average,21.54
3346,36676400000000_996,0.58,Above Average,28.92
3349,36677900000000_2084,0.59,Above Average,29.04
3350,54722600000000_2488,0.6,Above Average,33.15
3351,54721730000000_2527,0.6,Above Average,34.09
3357,36678700000000_2275,0.69,Above Average,25.31
