Order,UID,School_ID,CDS_Code,char_prem_id,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Percent_LandCoverTotal,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,StudentEnrollment_mean,Staff,Student_Staff_Ratio,Diversity_Index,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,EEM,EE_Retrofit_Type,retrofit,ndvi_median_binary,retrofit_and_ndvi,Average_NDVI_median
3267,30736500000000_2893,30736500000000_2893,3.07365E+13,6379457,0.43,7.17,78.58,0,14.25,100,34.66,1972,79167,19,NA,11.92,NA,NA,NA,12.7,22.48,36.43,7,NA,NA,0,1,0,NA
3268,54722100000000_3440,54722100000000_3440,5.47221E+13,6744651,0.43,9.52,22.86,3.41,64.21,100,30.64,NA,NA,34,NA,7.66,NA,NA,NA,26.6,28.45,39.83,18.85,NA,NA,0,1,0,NA
3269,19646800000000_189,19646800000000_189,1.96468E+13,1355833,0.44,0.27,69.12,1.15,29.47,100,35.91,1992,148147,14,NA,13.61,NA,NA,NA,23.62,34.92,54.91,10.25,NA,NA,0,1,0,NA
3270,54722600000000_1412,54722600000000_1412,5.47226E+13,7597100,0.44,0,98.86,0,1.14,100,36.1,NA,NA,71,NA,15.16,NA,NA,NA,33.11,28.45,50.8,27.55,NA,NA,0,1,0,NA
3271,36678400000000_1555,36678400000000_1555,3.66784E+13,7022950,0.44,0,96.89,0.32,2.79,100,34.29,1957,NA,67,NA,12.43,NA,NA,NA,37.85,34.44,47.78,18.5,NA,NA,0,1,0,NA
3272,36678400000000_1556,36678400000000_1556,3.66784E+13,7022949,0.44,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.29,1957,NA,67,NA,12.43,NA,NA,NA,37.85,34.44,47.78,18.5,NA,NA,0,1,0,NA
3273,19757100000000_1871,19757100000000_1871,1.97571E+13,6881746,0.44,0,99.84,0.16,0,100,34.3,NA,NA,59,NA,22.59,NA,NA,NA,10.66,34.92,46.57,7,NA,NA,0,1,0,NA
3274,19757100000000_1872,19757100000000_1872,1.97571E+13,6881747,0.44,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.3,NA,NA,59,NA,22.59,NA,NA,NA,10.66,34.92,46.57,7,NA,NA,0,1,0,NA
3275,19757100000000_1873,19757100000000_1873,1.97571E+13,9763292,0.44,0,99.85,0,0.15,100,35.1,NA,NA,59,NA,22.59,NA,NA,NA,28.98,34.92,48.13,7,NA,NA,0,1,0,NA
3276,19648700000000_1979,19648700000000_1979,1.96487E+13,7029279,0.44,0,90.35,6.38,3.27,100,33.11,1968,250000,6,NA,35.28,NA,NA,NA,13.41,34.92,31.49,8.45,NA,NA,0,1,0,NA
3277,19648700000000_2054,19648700000000_2054,1.96487E+13,9271849,0.44,0,91.82,3.43,4.74,100,28.91,NA,199750,6,NA,12.85,NA,NA,NA,12.61,34.92,32.35,3.3,NA,NA,0,1,0,NA
3278,10620260000000_2168,10620260000000_2168,1.062026e+13,1894170,0.44,0,12.88,12.56,74.56,100,31.67,NA,NA,0,NA,NA,NA,NA,NA,35.78,29.25,28.75,42.6,NA,NA,0,1,0,NA
3279,54721300000000_2388,54721300000000_2388,5.47213E+13,9978565,0.44,2.39,2.39,27.59,67.62,100,31.04,2014,NA,50,NA,NA,NA,NA,NA,53.79,28.45,46.41,NA,NA,NA,0,1,0,NA
3280,19648700000000_2526,19648700000000_2526,1.96487E+13,7029223,0.44,0,98.19,0.6,1.21,100,31.92,2002,188385,6,NA,NA,NA,NA,NA,19.66,34.92,48.35,NA,NA,NA,0,1,0,NA
3281,19643900000000_3327,19643900000000_3327,1.96439E+13,816136,0.44,0,50.86,0.86,48.28,100,33.04,NA,NA,19,NA,19.24,NA,NA,NA,33.93,34.92,49.27,23.65,NA,NA,0,1,0,NA
3282,56725200000000_1892,56725200000000_1892,5.67252E+13,1442773,0.45,0.56,79.36,3.27,16.81,100,35.52,NA,83194,59,NA,16.33,NA,NA,13,40.89,26.69,26.54,16.25,NA,NA,0,1,0,NA
3283,54720400000000_2820,54720400000000_2820,5.47204E+13,7033995,0.45,0,100,0,0,100,35.03,NA,79125,97,NA,45.06,NA,NA,NA,40.71,28.45,65.87,25.6,NA,NA,0,1,0,NA
3284,54720400000000_2821,54720400000000_2821,5.47204E+13,7033997,0.45,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35.03,NA,79125,97,NA,45.06,NA,NA,NA,40.71,28.45,65.87,25.6,NA,NA,0,1,0,NA
3285,54720400000000_2822,54720400000000_2822,5.47204E+13,7033999,0.45,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35.03,NA,79125,97,NA,45.06,NA,NA,NA,40.71,28.45,65.87,25.6,NA,NA,0,1,0,NA
3286,42767900000000_3019,42767900000000_3019,4.27679E+13,6770096,0.45,0,88.95,8.53,2.52,100,33.1,NA,124176,62,NA,11.45,NA,NA,NA,39.33,24.3,27.99,13.95,NA,NA,0,1,0,NA
3287,54721200000000_3163,54721200000000_3163,5.47212E+13,1384822,0.45,0,27.53,0,72.47,100,34.66,2016,33287,40,NA,8.69,NA,NA,NA,35.91,28.45,44.35,11.55,NA,NA,0,1,0,NA
3288,54721200000000_3164,54721200000000_3164,5.47212E+13,7074997,0.45,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.66,2016,33287,40,NA,8.69,NA,NA,NA,35.91,28.45,44.35,11.55,NA,NA,0,1,0,NA
3289,54721200000000_3165,54721200000000_3165,5.47212E+13,7075003,0.45,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.66,2016,33287,40,NA,8.69,NA,NA,NA,35.91,28.45,44.35,11.55,NA,NA,0,1,0,NA
3290,54720300000000_2745,54720300000000_2745,5.47203E+13,456390,0.46,0,100,0,0,100,34.72,NA,55119,72,NA,23.65,NA,NA,NA,71.67,28.45,45.37,20.65,NA,NA,0,1,0,NA
3291,54720300000000_2746,54720300000000_2746,5.47203E+13,2340156,0.46,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.72,NA,55119,72,NA,23.65,NA,NA,NA,71.67,28.45,45.37,20.65,NA,NA,0,1,0,NA
3292,54720300000000_2747,54720300000000_2747,5.47203E+13,7033907,0.46,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.72,NA,55119,72,NA,23.65,NA,NA,NA,71.67,28.45,45.37,20.65,NA,NA,0,1,0,NA
3293,54720300000000_2748,54720300000000_2748,5.47203E+13,7033908,0.46,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.72,NA,55119,72,NA,23.65,NA,NA,NA,71.67,28.45,45.37,20.65,NA,NA,0,1,0,NA
3294,54720300000000_2749,54720300000000_2749,5.47203E+13,7033909,0.46,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.72,NA,55119,72,NA,23.65,NA,NA,NA,71.67,28.45,45.37,20.65,NA,NA,0,1,0,NA
3295,54720600000000_2825,54720600000000_2825,5.47206E+13,7075754,0.46,24.05,75.95,0,0,100,34.84,NA,NA,80,NA,31.36,NA,NA,NA,61.64,28.45,35.29,21.2,NA,NA,0,1,0,NA
3296,54722560000000_751,54722560000000_751,5.472256e+13,1226514,0.47,7.27,87.54,0,5.19,100,35.16,NA,33836,43,1732.5,NA,NA,NA,164,64.92,28.45,39.05,27.85,NA,NA,0,1,0,NA
3297,56725200000000_1894,56725200000000_1894,5.67252E+13,7027058,0.47,0,96.41,3.59,0,100,35.22,NA,83194,59,NA,16.33,NA,NA,13,40.89,26.69,26.54,16.25,NA,NA,0,1,0,NA
3298,19648700000000_1972,19648700000000_1972,1.96487E+13,1418498,0.47,0,78.44,4.06,17.5,100,30.97,NA,250000,6,NA,14.63,NA,NA,NA,8.46,34.92,31.97,9.2,NA,NA,0,1,0,NA
3299,19648700000000_1973,19648700000000_1973,1.96487E+13,2321964,0.47,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,30.97,NA,250000,6,NA,14.63,NA,NA,NA,8.46,34.92,31.97,9.2,NA,NA,0,1,0,NA
3300,54721800000000_3339,54721800000000_3339,5.47218E+13,7075781,0.47,0,80.47,0,19.53,100,34.79,NA,NA,81,NA,29.33,NA,NA,NA,43.64,28.45,54.75,34.35,NA,NA,0,1,0,NA
3301,54721800000000_3340,54721800000000_3340,5.47218E+13,7075782,0.47,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.79,NA,NA,81,NA,29.33,NA,NA,NA,43.64,28.45,54.75,34.35,NA,NA,0,1,0,NA
3302,54721800000000_3341,54721800000000_3341,5.47218E+13,7075787,0.47,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.79,NA,NA,81,NA,29.33,NA,NA,NA,43.64,28.45,54.75,34.35,NA,NA,0,1,0,NA
3303,36678700000000_451,36678700000000_451,3.66787E+13,6893195,0.48,0,65.82,27.81,6.37,100,28.97,1980,71184,55,NA,7.79,NA,NA,NA,48.53,34.44,41.55,26.55,NA,NA,0,1,0,NA
3304,56725200000000_1893,56725200000000_1893,5.67252E+13,6857780,0.49,0,83.04,13.25,3.71,100,34.47,NA,83194,59,NA,16.33,NA,NA,13,40.89,26.69,26.54,16.25,NA,NA,0,1,0,NA
3305,56725200000000_1895,56725200000000_1895,5.67252E+13,9753061,0.49,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,34.47,NA,83194,59,NA,16.33,NA,NA,13,40.89,26.69,26.54,16.25,NA,NA,0,1,0,NA
3306,15637800000000_2163,15637800000000_2163,1.56378E+13,1721549,0.49,36.33,6.69,0,56.97,100,35.53,2008,27227,83,NA,NA,NA,NA,NA,65.94,27.08,28.65,NA,NA,NA,0,1,0,NA
3307,15637800000000_2194,15637800000000_2194,1.56378E+13,4461002,0.49,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35.53,2008,27227,83,NA,NA,NA,NA,NA,65.94,27.08,28.65,NA,NA,NA,0,1,0,NA
3308,54722600000000_2309,54722600000000_2309,5.47226E+13,7034929,0.49,0,100,0,0,100,34.71,NA,86798,71,NA,NA,NA,NA,NA,46.02,28.45,61.75,NA,NA,NA,0,1,0,NA
3309,15637800000000_2340,15637800000000_2340,1.56378E+13,7193966,0.49,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35.53,2008,27227,83,NA,NA,NA,NA,NA,65.94,27.08,28.65,NA,NA,NA,0,1,0,NA
3310,15637800000000_2391,15637800000000_2391,1.56378E+13,10162523,0.49,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35.53,2008,27227,83,NA,NA,NA,NA,NA,65.94,27.08,28.65,NA,NA,NA,0,1,0,NA
3311,15636300000000_2793,15636300000000_2793,1.56363E+13,9970380,0.49,0,12.51,81.91,5.58,100,27.97,2013,NA,41,72,3.26,22.12,NA,NA,25.97,27.08,46.71,NA,NA,NA,0,1,0,NA
3312,56725200000000_1977,56725200000000_1977,5.67252E+13,6829045,0.5,3.27,44.51,23.81,28.42,100,34.05,NA,98140,59,NA,11.37,NA,NA,13,40.95,26.69,30.98,18.4,NA,NA,0,1,0,NA
3313,42692500000000_2053,42692500000000_2053,4.26925E+13,10450645,0.5,1.95,78.55,9.66,9.84,100,28.47,NA,NA,23,NA,33.88,NA,NA,NA,11.97,24.3,32.96,8.1,NA,NA,0,1,0,NA
3314,54721080000000_2245,54721080000000_2245,5.472108e+13,6728330,0.5,0,100,0,0,100,34.47,NA,NA,0,NA,NA,NA,NA,NA,40.71,28.45,65.87,13.35,NA,NA,0,1,0,NA
3315,42767900000000_3025,42767900000000_3025,4.27679E+13,10412980,0.5,0,93.14,3.43,3.43,100,31.9,NA,124176,62,NA,11.45,NA,NA,NA,39.33,24.3,27.99,13.95,NA,NA,0,1,0,NA
3316,36678700000000_452,36678700000000_452,3.66787E+13,6893636,0.51,0,76.19,16.91,6.9,100,29.68,1980,71184,55,NA,7.79,NA,NA,NA,48.53,34.44,41.55,26.55,NA,NA,0,1,0,NA
3317,54718500000000_536,54718500000000_536,5.47185E+13,7180592,0.51,0,100,0,0,100,33.34,NA,NA,56,NA,6.38,NA,NA,NA,49.02,27.08,31.43,2.9,NA,NA,0,1,0,NA
3318,54718500000000_537,54718500000000_537,5.47185E+13,7075445,0.51,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,33.34,NA,NA,56,NA,6.38,NA,NA,NA,49.02,27.08,31.43,2.9,NA,NA,0,1,0,NA
3319,54718500000000_538,54718500000000_538,5.47185E+13,7075446,0.51,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,33.34,NA,NA,56,NA,6.38,NA,NA,NA,49.02,27.08,31.43,2.9,NA,NA,0,1,0,NA
3320,54722600000000_908,54722600000000_908,5.47226E+13,6400324,0.51,0,100,0,0,100,34.47,1858,NA,71,NA,8.66,NA,NA,NA,34.37,28.45,42.96,27.15,NA,NA,0,1,0,NA
3321,36678700000000_1629,36678700000000_1629,3.66787E+13,4481321,0.51,28.95,48.22,19.9,2.93,100,29.81,NA,NA,55,NA,16.63,NA,NA,NA,45.57,34.44,27.61,26.6,NA,NA,0,1,0,NA
3322,42691500000000_3309,42691500000000_3309,4.26915E+13,7016186,0.51,1.71,35.64,7.61,55.04,100,31.66,NA,NA,81,NA,3.48,NA,NA,NA,11.87,24.3,20.29,21.35,NA,NA,0,1,0,NA
3323,42691600000000_498,42691600000000_498,4.26916E+13,8953546,0.53,0,61.64,17.55,20.81,100,31.83,NA,112232,3,NA,11.28,NA,NA,NA,15,24.3,27.41,3.7,NA,NA,0,1,0,NA
3324,33670800000000_1346,33670800000000_1346,3.36708E+13,9248640,0.53,0,59.71,39.09,1.2,100,29.32,NA,90000,92,NA,14.28,NA,NA,NA,30,31.72,29.71,23.95,NA,NA,0,1,0,NA
3325,54718520000000_2169,54718520000000_2169,5.471852e+13,1921974,0.53,0,100,0,0,100,33.09,NA,NA,0,NA,NA,NA,NA,NA,49.02,27.08,31.43,2.9,NA,NA,0,1,0,NA
3326,36678700000000_2342,36678700000000_2342,3.66787E+13,7459178,0.53,16.69,74.48,7.55,1.27,100,28.43,NA,90769,55,NA,NA,NA,NA,NA,91.68,34.44,31.33,NA,NA,NA,0,1,0,NA
3327,33670800000000_1348,33670800000000_1348,3.36708E+13,6354974,0.54,0,46.99,47.18,5.84,100,29.16,NA,90000,92,NA,14.28,NA,NA,NA,30.52,31.72,33.21,23.95,NA,NA,0,1,0,NA
3328,36678700000000_1630,36678700000000_1630,3.66787E+13,6097628,0.54,0,70.14,29.54,0.32,100,30.65,NA,NA,55,NA,16.63,NA,NA,NA,47.74,34.44,34.17,26.6,NA,NA,0,1,0,NA
3329,36678700000000_1631,36678700000000_1631,3.66787E+13,6892501,0.54,0,72.97,27.03,0,100,30.66,NA,NA,55,NA,16.63,NA,NA,NA,47.74,34.44,34.17,26.6,NA,NA,0,1,0,NA
3330,36678700000000_1632,36678700000000_1632,3.66787E+13,6892502,0.54,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,30.65,NA,NA,55,NA,16.63,NA,NA,NA,47.74,34.44,34.17,26.6,NA,NA,0,1,0,NA
3331,36678700000000_1886,36678700000000_1886,3.66787E+13,1762259,0.54,3.54,75.68,15.78,4.99,100,29.69,NA,NA,55,NA,21.81,NA,NA,NA,45.57,34.44,27.61,28.8,NA,NA,0,1,0,NA
3332,42692500000000_2049,42692500000000_2049,4.26925E+13,7074522,0.54,0,93.72,3.7,2.59,100,29.84,NA,NA,23,NA,33.88,NA,NA,NA,11.97,24.3,32.96,8.1,NA,NA,0,1,0,NA
3333,42692500000000_2050,42692500000000_2050,4.26925E+13,7074524,0.54,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,29.84,NA,NA,23,NA,33.88,NA,NA,NA,11.97,24.3,32.96,8.1,NA,NA,0,1,0,NA
3334,42692500000000_2051,42692500000000_2051,4.26925E+13,8455308,0.54,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,29.84,NA,NA,23,NA,33.88,NA,NA,NA,11.97,24.3,32.96,8.1,NA,NA,0,1,0,NA
3335,42692500000000_2052,42692500000000_2052,4.26925E+13,9257828,0.54,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,29.84,NA,NA,23,NA,33.88,NA,NA,NA,11.97,24.3,32.96,8.1,NA,NA,0,1,0,NA
3336,54720250000000_2487,54720250000000_2487,5.472025e+13,6729448,0.54,0,72.82,0,27.18,100,32.34,NA,41399,0,NA,NA,NA,NA,NA,41.63,28.45,55.04,14.05,NA,NA,0,1,0,NA
3337,42767900000000_3020,42767900000000_3020,4.27679E+13,7033046,0.54,0,69.43,22.4,8.18,100,30.41,NA,NA,62,NA,11.45,NA,NA,NA,39.33,24.3,27.99,13.95,NA,NA,0,1,0,NA
3338,42767900000000_3024,42767900000000_3024,4.27679E+13,9538273,0.54,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,30.41,NA,NA,62,NA,11.45,NA,NA,NA,39.33,24.3,27.99,13.95,NA,NA,0,1,0,NA
3339,36678700000000_1887,36678700000000_1887,3.66787E+13,6893558,0.55,0,78.64,19.92,1.44,100,30.78,NA,NA,55,NA,21.81,NA,NA,NA,45.57,34.44,27.61,28.8,NA,NA,0,1,0,NA
3340,42691600000000_497,42691600000000_497,4.26916E+13,8326678,0.56,0,79.55,12.3,8.15,100,29.72,NA,212708,3,NA,11.28,NA,NA,NA,15,24.3,27.41,3.7,NA,NA,0,1,0,NA
3341,36678700000000_1884,36678700000000_1884,3.66787E+13,354075,0.57,2.31,77.37,20.32,0,100,29.06,NA,NA,55,NA,21.81,NA,NA,NA,45.57,34.44,27.61,28.8,NA,NA,0,1,0,NA
3342,36678700000000_1888,36678700000000_1888,3.66787E+13,7151210,0.57,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,29.06,NA,NA,55,NA,21.81,NA,NA,NA,45.57,34.44,27.61,28.8,NA,NA,0,1,0,NA
3343,42692500000000_2048,42692500000000_2048,4.26925E+13,2401693,0.57,1.91,77.85,16.57,3.67,100,29.1,NA,198625,23,NA,33.88,NA,NA,NA,11.97,24.3,32.96,8.1,NA,NA,0,1,0,NA
3344,36678700000000_3571,36678700000000_3571,3.66787E+13,7027635,0.57,0.56,62.18,31.61,5.65,100,30.06,NA,NA,55,NA,15.22,NA,NA,NA,92.98,34.44,31.86,38.7,NA,NA,0,1,0,NA
3345,42692100000000_3599,42692100000000_3599,4.26921E+13,7016011,0.57,0,78.25,16.25,5.5,100,29.41,1961,122625,40,NA,12.79,NA,NA,NA,23.01,24.3,45.39,15.7,NA,NA,0,1,0,NA
3346,36676400000000_996,36676400000000_996,3.66764E+13,5852184,0.58,0,22.11,60.38,17.51,100,28.92,NA,91328,73,NA,3.58,NA,NA,NA,30.93,34.44,33.3,14.1,NA,NA,0,1,0,NA
3347,42691500000000_3308,42691500000000_3308,4.26915E+13,1656162,0.58,0,20.03,41.1,38.87,100,29.21,NA,250000,81,NA,3.48,NA,NA,NA,11.87,24.3,20.29,21.35,NA,NA,0,1,0,NA
3348,42691600000000_499,42691600000000_499,4.26916E+13,9937351,0.59,0,64.79,30.71,4.49,100,29.2,NA,212708,3,NA,11.28,NA,NA,NA,15,24.3,27.41,3.7,NA,NA,0,1,0,NA
3349,36677900000000_2084,36677900000000_2084,3.66779E+13,6787636,0.59,6.06,16.91,37.08,39.95,100,29.04,NA,75625,54,NA,3.88,NA,NA,NA,22.5,34.44,36.1,12,NA,NA,0,1,0,NA
3350,54722600000000_2488,54722600000000_2488,5.47226E+13,6732646,0.6,0,100,0,0,100,33.15,1999,33836,71,NA,NA,NA,NA,NA,39.9,28.45,45.92,NA,NA,NA,0,1,0,NA
3351,54721730000000_2527,54721730000000_2527,5.472173e+13,7033934,0.6,0,100,0,0,100,34.09,NA,NA,0,NA,NA,NA,NA,NA,67.52,28.45,64.18,5.25,NA,NA,0,1,0,NA
3352,42691600000000_496,42691600000000_496,4.26916E+13,5918419,0.65,0.16,13.31,6.77,79.76,100,29.97,NA,177083,3,NA,11.28,NA,NA,NA,15,24.3,27.41,3.7,NA,NA,0,1,0,NA
3353,36678700000000_1885,36678700000000_1885,3.66787E+13,776624,0.67,0.62,40.62,58.76,0,100,26.19,NA,NA,55,NA,21.81,NA,NA,NA,35.1,34.44,37.41,28.8,NA,NA,0,1,0,NA
3354,36678700000000_1889,36678700000000_1889,3.66787E+13,7151211,0.67,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,26.19,NA,NA,55,NA,21.81,NA,NA,NA,35.1,34.44,37.41,28.8,NA,NA,0,1,0,NA
3355,36678700000000_1890,36678700000000_1890,3.66787E+13,7151212,0.67,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,26.19,NA,NA,55,NA,21.81,NA,NA,NA,35.1,34.44,37.41,28.8,NA,NA,0,1,0,NA
3356,36678700000000_450,36678700000000_450,3.66787E+13,6893194,0.69,0,7.1,20.41,72.49,100,24.78,1980,77647,55,NA,7.79,NA,NA,NA,48.53,34.44,41.55,26.55,NA,NA,0,1,0,NA
3357,36678700000000_2275,36678700000000_2275,3.66787E+13,6893563,0.69,0,35.36,35.83,28.81,100,25.31,2003,NA,55,NA,NA,NA,NA,NA,35.1,34.44,37.41,NA,NA,NA,0,1,0,NA
3358,36678700000000_2315,36678700000000_2315,3.66787E+13,7048757,0.7,0,8.98,3.13,87.89,100,25.56,2003,NA,55,NA,NA,NA,NA,NA,35.1,34.44,37.41,NA,NA,NA,0,1,0,NA
3359,36678700000000_2316,36678700000000_2316,3.66787E+13,7048758,0.7,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,25.56,2003,NA,55,NA,NA,NA,NA,NA,35.1,34.44,37.41,NA,NA,NA,0,1,0,NA
3360,36678700000000_2377,36678700000000_2377,3.66787E+13,9625331,0.7,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,25.56,2003,NA,55,NA,NA,NA,NA,NA,35.1,34.44,37.41,NA,NA,NA,0,1,0,NA
3361,19642500000000_19,19642500000000_19,1.96425E+13,1455091,0.24,0,46.04,0,53.96,100,40.67,2012,NA,54,686.5,18.5,37.11,NA,NA,60.67,34.92,27.56,NA,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,1,1,1,NA
3362,19649100000000_123,19649100000000_123,1.96491E+13,6686952,0.24,0,99.44,0,0.56,100,39.08,1965,39315,95,NA,15.15,NA,NA,NA,78.05,34.92,51.83,37.35,Lighting- Exterior Fixture Retrofit,Lighting,1,1,1,NA
3363,56768300000000_171,56768300000000_171,5.67683E+13,7026947,0.24,0,100,0,0,100,38.29,1960,49911,91,NA,21.26,NA,NA,NA,45.4,26.69,42.86,24.05,Lighting- Exterior Fixture Retrofit,Lighting,1,1,1,NA
3364,56768300000000_172,56768300000000_172,5.67683E+13,9427678,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.29,1960,49911,91,NA,21.26,NA,NA,NA,45.4,26.69,42.86,24.05,Lighting- Exterior Fixture Retrofit,Lighting,1,1,1,NA
3365,19643300000000_255,19643300000000_255,1.96433E+13,6684886,0.24,0,98.96,0,1.04,100,37.03,1903,87704,26,NA,19.01,NA,NA,NA,38.09,34.92,50.66,11.95,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,1,1,1,NA
3366,19650600000000_381,19650600000000_381,1.96506E+13,1039172,0.24,0,100,0,0,100,38.02,1950,95694,10,NA,12.7,NA,NA,NA,35.45,34.92,55.16,3.3,Lighting Controls,Lighting,1,1,1,NA
3367,36676800000000_433,36676800000000_433,3.66768E+13,9828040,0.24,0,95.3,0,4.7,100,38.47,2006,NA,57,NA,10.07,NA,NA,NA,27.52,34.44,50.47,19.5,Lighting- Exterior Fixture Retrofit,Lighting,1,1,1,NA
3368,19650600000000_796,19650600000000_796,1.96506e+13,8023873,0.24,1.59,98.41,0,0,100,38.1,NA,118107,10,NA,NA,NA,NA,NA,35.45,34.92,38.94,8.65,Lighting Controls,Lighting,1,1,1,NA
3369,36678500000000_828,36678500000000_828,3.66785E+13,6774788,0.24,0,98.64,0,1.36,100,40.58,1981,45051,90,NA,15.3,NA,NA,NA,77.93,34.44,48.6,68.6,Lighting- Interior Fixture Retrofit,Lighting,1,1,1,NA
3370,33670300000000_866,33670300000000_866,3.36703E+13,9857268,0.24,0,97.68,0,2.32,100,38.78,2006,NA,74,NA,14.93,NA,NA,NA,31.81,31.72,39.14,7.7,HVAC Controls- Energy Management System,HVAC,1,1,1,NA
3371,33670300000000_910,33670300000000_910,3.36703E+13,9719745,0.24,0.88,79.6,0,19.51,100,38.28,2006,NA,74,NA,88.93,NA,NA,NA,31.81,31.72,39.14,9.1,HVAC Controls- Energy Management System,HVAC,1,1,1,NA
3372,33670300000000_911,33670300000000_911,3.36703E+13,9873041,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.28,2006,NA,74,NA,88.93,NA,NA,NA,31.81,31.72,39.14,9.1,HVAC Controls- Energy Management System,HVAC,1,1,1,NA
3373,19650600000000_971,19650600000000_971,1.96506E+13,6595524,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,38.1,1954,118107,10,NA,10.2,NA,NA,NA,35.45,34.92,38.94,16.5,Lighting Controls,Lighting,1,1,1,NA
3374,33751900000000_1064,33751900000000_1064,3.37519E+13,9429945,0.24,0,92.44,0,7.56,100,39.66,2003,NA,24,NA,17.46,NA,NA,NA,39.81,31.72,27.77,18.9,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,1,1,1,NA
3375,56725500000000_1065,56725500000000_1065,5.67255E+13,7603872,0.24,0,91.92,0,8.08,100,35.35,NA,67266,25,NA,5.1,NA,NA,NA,36.53,26.69,45.39,80.55,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,1,1,1,NA
3376,19647300000000_1098,19647300000000_1098,1.96473E+13,7031354,0.24,0,100,0,0,100,37.86,NA,NA,80,NA,13.36,NA,NA,NA,76.7,34.92,59.03,34.25,Lighting- Interior Fixture Retrofit,Lighting,1,1,1,NA
3377,19643300000000_1167,19643300000000_1167,1.96433E+13,9396578,0.24,0,98.24,0,1.76,100,37.86,NA,97431,26,NA,12.04,NA,NA,NA,35.1,34.92,67.43,22.3,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,1,1,1,NA
3378,19643300000000_1168,19643300000000_1168,1.96433E+13,9396579,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.86,NA,97431,26,NA,12.04,NA,NA,NA,35.1,34.92,67.43,22.3,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,1,1,1,NA
3379,19643300000000_1169,19643300000000_1169,1.96433E+13,9396580,0.24,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.86,NA,97431,26,NA,12.04,NA,NA,NA,35.1,34.92,67.43,22.3,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC,1,1,1,NA
