School_ID,Year_built
36677100000000_1022,1999
19734400000000_548,1999
30665100000000_1269,1999
33671200000000_2065,1999
30665200000000_3129,1999
30666200000000_3375,1999
30664700000000_1130,1999
19648400000000_2590,1999
19647300000000_2850,1999
19643500000000_1698,1999
19648600000000_1841,1999
30736400000000_2344,1999
30736430000000_779,1999
19102000000000_2303,1999
33751800000000_3429,1999
30665200000000_1103,1999
30666100000000_1639,1999
54755200000000_2843,1999
30666500000000_3065,1999
30666200000000_2659,1999
30666200000000_2660,1999
19757100000000_3090,1999
19648400000000_2443,1999
54722600000000_458,1999
19102000000000_2189,1999
19102000000000_2198,1999
19102000000000_2207,1999
19102000000000_2208,1999
19102000000000_2209,1999
19102000000000_2211,1999
19102000000000_2311,1999
19102000000000_2312,1999
19102000000000_2313,1999
19102000000000_2314,1999
36678800000000_3171,1999
36678400000000_1210,1999
42767900000000_3111,1999
30664600000000_136,1999
19650000000000_2615,1999
30664600000000_134,1999
19642600000000_2938,1999
30664600000000_135,1999
19644850000000_792,1999
36678400000000_1921,1999
54721080000000_2373,1999
30736500000000_2623,1999
54720300000000_2748,1999
54722600000000_2488,1999
19647300000000_3293,1999
36676800000000_845,1999
30665600000000_3652,1999
54767900000000_3829,1999
19647300000000_1302,1999
19649100000000_1765,1999
19650500000000_1992,1999
36678500000000_1261,1999
33670300000000_472,1999
33751900000000_1253,1999
33751900000000_1448,1999
19647300000000_1779,1999
33751900000000_4,1999
19648300000000_1931,1999
30736400000000_3492,1999
56768300000000_3120,1999
19648800000000_3200,1999
30736400000000_2818,1999
30665600000000_3443,1999
15600000000000_424,1999
10600000000000_478,1999
10600000000000_479,1999
19647900000000_2012,1999
19647700000000_3033,1999
19651400000000_2684,1999
27700000000000_25,2000
10600000000000_63,2000
39700000000000_164,2000
10600000000000_487,2000
10600000000000_488,2000
39700000000000_508,2000
19645010000000_724,2000
36679200000000_2769,2000
30103100000000_2647,2000
30103100000000_2648,2000
30103100000000_2649,2000
19648100000000_2030,2000
19648100000000_2031,2000
19645500000000_697,2000
56725400000000_2877,2000
19648100000000_2029,2000
19734400000000_550,2000
56725400000000_1239,2000
19648700000000_1461,2000
19645500000000_2058,2000
30665200000000_955,2000
30664700000000_1104,2000
19734400000000_3021,2000
30665200000000_3130,2000
56724600000000_3330,2000
33671200000000_2060,2000
19647100000000_92,2000
19647300000000_306,2000
36678500000000_1948,2000
19650600000000_786,2000
30736400000000_2427,2000
30736400000000_2170,2000
30666700000000_3109,2000
36678430000000_766,2000
19651300000000_1067,2000
30664600000000_3447,2000
33671700000000_2276,2000
19644500000000_822,2000
54105500000000_1602,2000
54105500000000_1603,2000
54105500000000_1605,2000
54105500000000_1610,2000
19645400000000_2946,2000
36678400000000_3598,2000
19644400000000_1211,2000
19643800000000_3786,2000
19648400000000_1486,2000
54105500000000_1604,2000
54105500000000_1606,2000
54105500000000_1607,2000
54105500000000_1608,2000
54105500000000_1609,2000
54105500000000_1611,2000
30666200000000_3602,2000
30664600000000_806,2000
56726500000000_1031,2000
19651100000000_1786,2000
19648700000000_2949,2000
56725200000000_2471,2000
19648200000000_2112,2000
36678500000000_965,2000
19734500000000_2304,2000
19734500000000_3056,2000
30666700000000_1153,2000
30666700000000_1154,2000
36678500000000_1259,2000
19649100000000_1766,2000
19647300000000_2855,2000
33670300000000_3833,2000
7620000000000_255,2000
48700000000000_311,2000
19647900000000_3114,2000
30664700000000_3100,2000
30665200000000_488,2000
19647900000000_2074,2000
56725600000000_2962,2000
19651100000000_3647,2000
30664600000000_1507,2000
36676800000000_2878,2000
31800000000000_30,2001
16700000000000_272,2001
43700000000000_314,2001
19646300000000_476,2001
19642900000000_2682,2001
19642900000000_2683,2001
19643900000000_429,2001
19753400000000_1816,2001
36678800000000_1960,2001
19648400000000_2261,2001
30665200000000_839,2001
19642900000000_2826,2001
19647700000000_3760,2001
33670800000000_1443,2001
36678800000000_1961,2001
19648100000000_2034,2001
19648100000000_2035,2001
36678800000000_132,2001
19742000000000_2345,2001
19649100000000_3604,2001
15101600000000_2948,2001
19647300000000_2925,2001
30666700000000_906,2001
30666700000000_907,2001
19648100000000_1590,2001
19647200000000_1634,2001
33670900000000_2627,2001
30736500000000_192,2001
33751800000000_3751,2001
33751800000000_3754,2001
33751800000000_2934,2001
36678800000000_3030,2001
56725600000000_2956,2001
19651100000000_1760,2001
56737600000000_2430,2001
42692000000000_917,2001
54721200000000_3160,2001
56737600000000_3355,2001
19646800000000_430,2001
19646800000000_431,2001
19646800000000_432,2001
36678400000000_1559,2001
19649100000000_1707,2001
19647300000000_1836,2001
36676800000000_463,2001
19650500000000_1969,2001
56725500000000_2727,2001
16639200000000_1501,2001
30736400000000_2175,2001
30736400000000_2109,2001
19651400000000_2549,2001
19651400000000_2550,2001
19650900000000_3704,2001
33751900000000_3857,2001
30736400000000_1618,2001
30736400000000_2912,2001
30666100000000_3725,2001
19651400000000_1677,2001
19647300000000_1818,2001
9620000000000_11,2002
9620000000000_110,2002
19648400000000_2409,2002
56725400000000_2271,2002
19646900000000_944,2002
33103300000000_2986,2002
19643000000000_3434,2002
33670900000000_736,2002
33670330000000_749,2002
54720700000000_2365,2002
19645900000000_2873,2002
19648100000000_1061,2002
36677100000000_3196,2002
33671200000000_587,2002
19648100000000_2042,2002
19648100000000_2043,2002
19648100000000_2117,2002
56725400000000_2579,2002
33751800000000_2871,2002
30665200000000_3337,2002
36677100000000_3389,2002
36677100000000_3390,2002
19648400000000_3433,2002
19642900000000_3651,2002
36750400000000_2411,2002
19647300000000_1322,2002
19642500000000_2866,2002
19642500000000_2867,2002
36676900000000_3248,2002
36739600000000_3170,2002
19649100000000_2239,2002
33752000000000_77,2002
33669800000000_3858,2002
30665200000000_1600,2002
36677100000000_3391,2002
19647900000000_2461,2002
33671200000000_3626,2002
33672000000000_936,2002
36677100000000_1843,2002
33669900000000_3439,2002
33671200000000_1276,2002
54721600000000_2563,2002
36678800000000_1837,2002
54721600000000_2476,2002
33751800000000_3753,2002
33751800000000_573,2002
54718400000000_1477,2002
54721600000000_2537,2002
54721600000000_2538,2002
54721600000000_2539,2002
54721600000000_2540,2002
56738740000000_757,2002
54722600000000_887,2002
36678800000000_1878,2002
56737600000000_3694,2002
56737600000000_3723,2002
30736500000000_2628,2002
19642600000000_1762,2002
19734600000000_1694,2002
19648700000000_2756,2002
19752900000000_560,2002
19648700000000_2526,2002
33752000000000_73,2002
33752000000000_74,2002
33752000000000_75,2002
33752000000000_76,2002
19734500000000_3343,2002
19734500000000_3841,2002
56768300000000_1127,2002
33670300000000_2607,2002
19734500000000_2620,2002
19650500000000_987,2002
30736400000000_2111,2002
54719900000000_2336,2002
30666700000000_2560,2002
33670300000000_2698,2002
56725500000000_3539,2002
19650900000000_3703,2002
33670300000000_568,2002
56725500000000_1588,2002
19649100000000_2761,2002
36676800000000_464,2002
19648300000000_1934,2002
56725500000000_1663,2002
33751900000000_3410,2002
10600000000000_477,2002
30665200000000_2327,2002
33751800000000_354,2002
36678800000000_2614,2002
36676500000000_1782,2002
19734500000000_1297,2002
40800000000000_45,2003
40800000000000_46,2003
40800000000000_47,2003
1610000000000_100,2003
1610000000000_102,2003
23700000000000_137,2003
28700000000000_143,2003
15600000000000_244,2003
10700000000000_269,2003
16700000000000_270,2003
19648100000000_3557,2003
19102000000000_3691,2003
36677400000000_980,2003
33670800000000_1236,2003
33670800000000_1926,2003
33670800000000_1927,2003
19646900000000_3773,2003
30664800000000_478,2003
19648100000000_2032,2003
19648100000000_2047,2003
33752400000000_3560,2003
33751800000000_1812,2003
19642100000000_3046,2003
19734400000000_490,2003
19642900000000_1854,2003
19648100000000_2039,2003
19648100000000_3676,2003
19642500000000_3776,2003
30666700000000_2329,2003
19649100000000_3140,2003
19649100000000_3151,2003
19647100000000_1688,2003
19647300000000_1716,2003
19647300000000_2832,2003
19649100000000_3141,2003
19649100000000_3142,2003
19649100000000_3144,2003
19649100000000_3145,2003
19649100000000_3146,2003
19649100000000_3147,2003
19649100000000_3148,2003
19649100000000_3149,2003
19648600000000_3846,2003
19649100000000_3143,2003
19649100000000_3150,2003
19647100000000_803,2003
30666700000000_875,2003
36676800000000_3648,2003
19647300000000_276,2003
19643300000000_1422,2003
19642100000000_914,2003
19651000000000_960,2003
33670800000000_1237,2003
19734400000000_1874,2003
33669900000000_3328,2003
36677100000000_1024,2003
36677900000000_2076,2003
19647700000000_2242,2003
19643000000000_2875,2003
19644500000000_3347,2003
19648400000000_1092,2003
33670800000000_1255,2003
19648700000000_1300,2003
19647200000000_1633,2003
36678800000000_1718,2003
19644400000000_3226,2003
19645300000000_3289,2003
54719000000000_2258,2003
36679000000000_2466,2003
36679600000000_1197,2003
36679600000000_1199,2003
36679600000000_1200,2003
36679600000000_2642,2003
36679600000000_2643,2003
36678800000000_3078,2003
33751800000000_3755,2003
54722600000000_596,2003
36679600000000_1201,2003
36679600000000_1202,2003
19644400000000_3054,2003
30666200000000_3166,2003
36679600000000_1198,2003
36679600000000_2570,2003
54722600000000_3788,2003
54722600000000_3793,2003
26736700000000_1682,2003
56724500000000_2819,2003
36678800000000_1148,2003
19648400000000_1592,2003
54722600000000_1738,2003
56737600000000_1780,2003
30666200000000_3135,2003
54722600000000_2631,2003
56737600000000_3756,2003
36678700000000_2275,2003
36678700000000_2315,2003
36678700000000_2316,2003
36678700000000_2377,2003
33751900000000_1064,2003
19647300000000_1730,2003
33752000000000_2021,2003
33752000000000_2022,2003
33752000000000_2023,2003
33752000000000_2024,2003
19649100000000_2116,2003
36676800000000_846,2003
19649100000000_1815,2003
19645000000000_1686,2003
19643300000000_1424,2003
36676800000000_1710,2003
19651400000000_2960,2003
19647300000000_3806,2003
36676800000000_877,2003
36676800000000_878,2003
33751900000000_954,2003
33672200000000_1638,2003
33670300000000_1724,2003
33670300000000_886,2003
19734500000000_3127,2003
33670300000000_1696,2003
19647300000000_2482,2003
33752000000000_3631,2003
19648300000000_827,2003
19650900000000_1944,2003
19648300000000_826,2003
19647300000000_3495,2003
19647300000000_1082,2003
19648300000000_2812,2003
36676800000000_1959,2003
19648300000000_2787,2003
30665600000000_1666,2003
30664700000000_2906,2003
30664700000000_2909,2003
19648400000000_1594,2003
33670300000000_3426,2003
36678500000000_1704,2003
36676800000000_3000,2003
29700000000000_18,2004
44700000000000_121,2004
42700000000000_138,2004
39700000000000_163,2004
27700000000000_177,2004
15600000000000_250,2004
1610000000000_265,2004
43700000000000_324,2004
45700000000000_339,2004
30666500000000_1939,2004
33671700000000_641,2004
36675900000000_1108,2004
19648700000000_1693,2004
36738900000000_2592,2004
30666500000000_1940,2004
36679200000000_3244,2004
30742500000000_2235,2004
36677800000000_241,2004
33670800000000_3738,2004
15636800000000_2174,2004
36677100000000_3690,2004
36739570000000_727,2004
33670600000000_2734,2004
19642100000000_999,2004
19651000000000_3573,2004
30664800000000_2293,2004
19753300000000_2469,2004
33671200000000_3465,2004
33671800000000_3505,2004
36103600000000_542,2004
36677100000000_809,2004
36678400000000_1942,2004
33671200000000_2066,2004
33669900000000_3096,2004
36677100000000_2330,2004
36677100000000_2331,2004
36677100000000_2573,2004
36679300000000_37,2004
30739200000000_1771,2004
19647300000000_1920,2004
19642500000000_1740,2004
19647300000000_3736,2004
19647100000000_407,2004
19647300000000_1389,2004
19648600000000_1957,2004
36750400000000_3315,2004
36750400000000_3316,2004
36678500000000_3798,2004
36750400000000_3317,2004
36750400000000_3318,2004
36750400000000_3319,2004
36750400000000_3320,2004
36750400000000_3321,2004
36750400000000_3322,2004
36750400000000_3323,2004
36750400000000_3324,2004
36750400000000_3325,2004
36678500000000_3799,2004
36678500000000_3800,2004
33670800000000_390,2004
33751800000000_1809,2004
36103600000000_540,2004
36103600000000_541,2004
36750500000000_1159,2004
36678400000000_194,2004
30666100000000_1309,2004
19648100000000_1589,2004
36679000000000_2544,2004
33670800000000_2561,2004
33752400000000_534,2004
26749000000000_2339,2004
15634500000000_2359,2004
19645500000000_2931,2004
30666500000000_993,2004
54722600000000_1038,2004
26102600000000_2394,2004
36750700000000_3550,2004
30666200000000_3603,2004
54753300000000_1058,2004
15635900000000_1734,2004
36678700000000_1629,2004
33670800000000_1346,2004
42692500000000_2050,2004
42691600000000_499,2004
36678700000000_1890,2004
19647300000000_1218,2004
33670300000000_1232,2004
30665000000000_2186,2004
19648300000000_2597,2004
15634000000000_392,2004
15634000000000_1248,2004
15634000000000_1249,2004
33670300000000_1303,2004
36678500000000_1702,2004
33752000000000_2099,2004
33752000000000_2101,2004
19651400000000_3137,2004
30736400000000_316,2004
36678500000000_1687,2004
33751900000000_45,2004
30736400000000_114,2004
33670300000000_844,2004
19651400000000_1146,2004
33751900000000_1195,2004
36678500000000_1260,2004
19647300000000_1868,2004
33751900000000_2901,2004
33751900000000_2902,2004
30736400000000_1275,2004
19651400000000_2890,2004
30665200000000_1690,2004
30666000000000_525,2004
33752000000000_2869,2004
19651400000000_1678,2004
19650900000000_328,2004
51700000000000_22,2005
1750000000000_31,2005
1610000000000_79,2005
4610000000000_81,2005
1610000000000_115,2005
1750000000000_135,2005
28700000000000_171,2005
1610000000000_189,2005
43700000000000_268,2005
10600000000000_305,2005
43700000000000_350,2005
10600000000000_357,2005
15600000000000_365,2005
6620000000000_422,2005
10600000000000_473,2005
15600000000000_505,2005
36678900000000_2131,2005
36738900000000_3230,2005
36679180000000_728,2005
36679200000000_1078,2005
19648700000000_1319,2005
19645920000000_675,2005
19644510000000_782,2005
36750800000000_3242,2005
36750800000000_3584,2005
54722600000000_635,2005
30665220000000_744,2005
19644400000000_1736,2005
19643000000000_3435,2005
33671200000000_435,2005
19647700000000_1850,2005
19647700000000_1851,2005
19647700000000_1852,2005
19648400000000_2164,2005
54718400000000_3311,2005
56724600000000_138,2005
36678400000000_1941,2005
19648100000000_2045,2005
19648700000000_3431,2005
19647700000000_3441,2005
19647700000000_420,2005
19648100000000_2037,2005
30666700000000_2625,2005
36679300000000_3540,2005
30666700000000_2626,2005
30666700000000_2691,2005
30666700000000_2694,2005
30666700000000_2695,2005
30666700000000_2696,2005
30666700000000_2697,2005
30666700000000_2692,2005
30666700000000_2693,2005
19647300000000_1910,2005
30736400000000_2997,2005
19645000000000_3192,2005
19647300000000_1909,2005
19647300000000_2232,2005
30666700000000_735,2005
30736400000000_3491,2005
19642500000000_865,2005
30666700000000_2013,2005
30665600000000_3688,2005
30666200000000_331,2005
30665200000000_852,2005
15638300000000_1141,2005
19647700000000_1254,2005
30664800000000_1519,2005
33670660000000_2219,2005
54718400000000_3310,2005
36677100000000_1023,2005
19644500000000_821,2005
30666500000000_1647,2005
30666500000000_1649,2005
36678800000000_3172,2005
33752400000000_471,2005
19643000000000_869,2005
36678400000000_1282,2005
30666500000000_1648,2005
30666500000000_1650,2005
19643000000000_1904,2005
30666500000000_2072,2005
36678400000000_1049,2005
36750700000000_2518,2005
30666200000000_2702,2005
54722600000000_2918,2005
30665200000000_2983,2005
33751800000000_3013,2005
30666200000000_991,2005
19645300000000_2982,2005
56726000000000_3238,2005
54722600000000_3612,2005
54722600000000_3621,2005
54718370000000_772,2005
36678800000000_3001,2005
30666500000000_3583,2005
19646830000000_776,2005
30666500000000_1654,2005
19650000000000_3430,2005
36678800000000_3437,2005
54723000000000_3837,2005
30666500000000_3854,2005
54722600000000_3061,2005
19734600000000_973,2005
54722600000000_2815,2005
19647700000000_2536,2005
36678800000000_1869,2005
33670800000000_1345,2005
19648300000000_2598,2005
19650500000000_3304,2005
19649100000000_1870,2005
33670300000000_2990,2005
30666700000000_3157,2005
33751900000000_3346,2005
30666700000000_1875,2005
33752000000000_2100,2005
33670300000000_2608,2005
36678500000000_3813,2005
33751900000000_206,2005
19647300000000_1806,2005
33751900000000_3457,2005
19645800000000_3348,2005
33751900000000_599,2005
33751900000000_600,2005
16639200000000_2014,2005
56768300000000_3121,2005
33751900000000_598,2005
54767900000000_1040,2005
19648300000000_2632,2005
15633900000000_2322,2005
19645800000000_1137,2005
33751900000000_3456,2005
39700000000000_97,2005
10600000000000_355,2005
19753400000000_2917,2005
19768700000000_1508,2005
19648400000000_1515,2005
30665200000000_2781,2005
30666700000000_1838,2005
30664700000000_299,2005
19643000000000_1902,2005
19734600000000_3657,2005
19647700000000_2515,2005
54722600000000_3614,2005
54722600000000_3611,2005
54722600000000_3613,2005
54722600000000_3615,2005
54722600000000_3616,2005
54722600000000_3617,2005
54722600000000_3618,2005
54722600000000_3619,2005
54722600000000_3620,2005
54722600000000_3622,2005
33751900000000_2889,2005
29700000000000_20,2006
1610000000000_113,2006
1610000000000_114,2006
1610000000000_116,2006
43700000000000_158,2006
52700000000000_307,2006
7620000000000_361,2006
19642460000000_764,2006
19646300000000_1369,2006
36675900000000_3707,2006
36676100000000_2396,2006
36675900000000_3706,2006
30665140000000_787,2006
19646900000000_1449,2006
33752400000000_3559,2006
19648160000000_762,2006
19648100000000_1206,2006
30665200000000_1492,2006
19646900000000_1793,2006
36750800000000_3243,2006
15635500000000_2374,2006
42767900000000_1577,2006
33103300000000_2974,2006
30665200000000_1825,2006
19748000000000_2420,2006
19648100000000_2046,2006
15635500000000_2367,2006
33751800000000_3425,2006
56725400000000_423,2006
33671200000000_970,2006
36678800000000_1511,2006
19102000000000_3367,2006
19644500000000_3668,2006
36678800000000_2055,2006
15635500000000_2193,2006
15635500000000_2224,2006
56724500000000_2967,2006
36677100000000_3312,2006
19647300000000_148,2006
19642500000000_1739,2006
19648600000000_100,2006
19648600000000_3860,2006
19650600000000_784,2006
33670300000000_1483,2006
19647100000000_2155,2006
33670300000000_2973,2006
15638300000000_1139,2006
36678400000000_1795,2006
56724500000000_2082,2006
30664800000000_2126,2006
19647200000000_2729,2006
30666000000000_855,2006
30665200000000_1859,2006
36677100000000_3313,2006
36677100000000_3314,2006
30665500000000_1332,2006
36678400000000_1514,2006
19647200000000_1635,2006
42767900000000_2161,2006
56725600000000_2955,2006
33103300000000_2975,2006
33103300000000_2976,2006
33103300000000_2977,2006
33103300000000_2978,2006
33103300000000_2979,2006
33103300000000_2980,2006
33103300000000_2981,2006
30666200000000_1224,2006
19648100000000_1591,2006
19645300000000_3268,2006
54722600000000_574,2006
33671200000000_969,2006
30664500000000_994,2006
42767900000000_2492,2006
56737600000000_2593,2006
19644500000000_2963,2006
30736500000000_3639,2006
56738740000000_763,2006
19644400000000_1951,2006
54720600000000_2248,2006
19651300000000_1601,2006
19757100000000_1871,2006
56725200000000_1894,2006
54718500000000_538,2006
36678700000000_1884,2006
36676800000000_433,2006
33670300000000_866,2006
33670300000000_910,2006
33670300000000_911,2006
19649100000000_1763,2006
15634000000000_393,2006
19734500000000_3845,2006
19734500000000_3842,2006
36678500000000_3815,2006
30736400000000_317,2006
30736400000000_2122,2006
30666700000000_2158,2006
30736400000000_2290,2006
19647300000000_2296,2006
19734500000000_3052,2006
56768300000000_2272,2006
16639300000000_2437,2006
36676800000000_314,2006
33751900000000_3403,2006
19648300000000_2786,2006
16639200000000_1217,2006
19648800000000_2583,2006
19646600000000_1570,2006
4610000000000_199,2006
19647900000000_355,2006
36678400000000_1513,2006
19643300000000_1056,2006
10600000000000_13,2007
58100000000000_24,2007
1750000000000_36,2007
1610000000000_118,2007
7620000000000_136,2007
10600000000000_172,2007
10600000000000_267,2007
10600000000000_304,2007
36679200000000_3712,2007
36679200000000_3713,2007
36679200000000_3714,2007
36679200000000_3715,2007
36678300000000_2989,2007
36679200000000_3716,2007
19649800000000_871,2007
33751800000000_2123,2007
33751800000000_2125,2007
33751800000000_2143,2007
33751800000000_2144,2007
33751800000000_2165,2007
33751800000000_2187,2007
33751800000000_2195,2007
33751800000000_2357,2007
33751800000000_2358,2007
19650000000000_2965,2007
19648100000000_1207,2007
19102000000000_2192,2007
33751800000000_2715,2007
54722300000000_1712,2007
15636800000000_2115,2007
15636800000000_2145,2007
42767900000000_1579,2007
19734400000000_1711,2007
19646300000000_2070,2007
36677800000000_2071,2007
19647900000000_2508,2007
33672500000000_2392,2007
19642900000000_1034,2007
33672100000000_1264,2007
33672300000000_1953,2007
19642900000000_403,2007
33751800000000_853,2007
33672100000000_1265,2007
56725400000000_2499,2007
30665200000000_3276,2007
19642900000000_956,2007
19650800000000_2591,2007
36750400000000_1982,2007
36750400000000_1983,2007
36676000000000_2425,2007
36750400000000_1981,2007
19645000000000_3193,2007
36678500000000_1945,2007
19651400000000_1990,2007
19651400000000_1991,2007
19647300000000_1733,2007
33671200000000_491,2007
19646900000000_986,2007
30665200000000_1091,2007
36677100000000_1744,2007
33751800000000_1810,2007
36677100000000_2565,2007
33670900000000_2780,2007
33672300000000_1954,2007
19647900000000_2274,2007
19647700000000_3026,2007
19645010000000_681,2007
56725400000000_1860,2007
56725600000000_2971,2007
36679600000000_1370,2007
15751700000000_2323,2007
30666200000000_2704,2007
33669900000000_3464,2007
30666200000000_3855,2007
54722600000000_3791,2007
56738740000000_759,2007
30736500000000_2525,2007
54753300000000_1414,2007
30666000000000_3057,2007
33670800000000_1348,2007
56725500000000_2789,2007
30736400000000_3363,2007
33670300000000_824,2007
33670300000000_3034,2007
30666700000000_1251,2007
36676800000000_2600,2007
33669800000000_2856,2007
33670300000000_3218,2007
19643300000000_1434,2007
56768300000000_1915,2007
33752000000000_2095,2007
30666700000000_3682,2007
19649100000000_3240,2007
36678500000000_3644,2007
56725500000000_340,2007
56725500000000_2891,2007
33751900000000_3396,2007
33669800000000_1636,2007
56725500000000_2892,2007
36676000000000_1015,2007
30736400000000_1028,2007
56725500000000_341,2007
33751900000000_3413,2007
19648300000000_2784,2007
19648800000000_3198,2007
19645800000000_1136,2007
19647300000000_1081,2007
19648800000000_2779,2007
6620000000000_122,2008
6620000000000_123,2008
15600000000000_184,2008
15600000000000_215,2008
30666500000000_3561,2008
36678800000000_3250,2008
33671800000000_2477,2008
36678800000000_3251,2008
33671800000000_2226,2008
33670800000000_2572,2008
19648100000000_1095,2008
19648400000000_1482,2008
19734400000000_3663,2008
33671200000000_3334,2008
19647300000000_2147,2008
19647300000000_2243,2008
19647300000000_2295,2008
19647300000000_2833,2008
36678500000000_457,2008
19648600000000_2639,2008
19648200000000_1980,2008
36678800000000_233,2008
54718900000000_833,2008
56724600000000_1057,2008
19734400000000_3681,2008
33671200000000_1963,2008
19753400000000_2556,2008
19643000000000_3254,2008
19643800000000_120,2008
33670900000000_3064,2008
19644400000000_3472,2008
33669900000000_94,2008
36678800000000_531,2008
54755200000000_1238,2008
56726000000000_3059,2008
36679600000000_439,2008
54722600000000_1839,2008
19643800000000_3060,2008
30736500000000_1392,2008
19644500000000_2853,2008
30666200000000_3168,2008
19647900000000_3750,2008
19752900000000_3803,2008
54720400000000_2824,2008
54720400000000_2823,2008
15637800000000_2163,2008
15637800000000_2194,2008
15637800000000_2340,2008
15637800000000_2391,2008
42692500000000_2053,2008
42691600000000_498,2008
36678500000000_3816,2008
30736400000000_2190,2008
56768300000000_3118,2008
19649100000000_3239,2008
19650500000000_1144,2008
19648300000000_3758,2008
19734500000000_3284,2008
19647300000000_1755,2008
30666700000000_1272,2008
27800000000000_2,2009
9620000000000_105,2009
54700000000000_320,2009
36675900000000_2121,2009
36678800000000_2687,2009
19642460000000_754,2009
33670800000000_3746,2009
36678800000000_161,2009
19646300000000_1343,2009
19646300000000_1344,2009
15737400000000_2140,2009
15737400000000_2228,2009
19646300000000_2422,2009
19648700000000_2767,2009
19648700000000_2768,2009
36750800000000_3108,2009
19651000000000_3575,2009
19649300000000_2105,2009
19645200000000_1005,2009
30666100000000_1233,2009
19646900000000_2557,2009
36678400000000_475,2009
33103300000000_1506,2009
19102000000000_3369,2009
19102000000000_3372,2009
19734400000000_553,2009
33671200000000_1304,2009
19646300000000_2334,2009
19646300000000_2335,2009
19647300000000_3427,2009
33671600000000_2129,2009
33671600000000_2287,2009
33671600000000_2288,2009
56768300000000_1180,2009
36750400000000_1566,2009
33670300000000_1789,2009
36750400000000_2633,2009
54720700000000_2221,2009
19647900000000_2507,2009
56725400000000_1510,2009
30664700000000_2135,2009
16638900000000_2130,2009
56724600000000_2935,2009
30666500000000_3853,2009
19648400000000_1093,2009
36679600000000_1956,2009
30666500000000_3220,2009
36678800000000_1351,2009
30736500000000_2577,2009
56737600000000_942,2009
19645300000000_2554,2009
19645500000000_2930,2009
54105500000000_3542,2009
54105500000000_3541,2009
33751800000000_3354,2009
19642600000000_347,2009
36678400000000_1862,2009
19648700000000_2897,2009
42767900000000_3019,2009
19647300000000_2410,2009
30666700000000_817,2009
33672200000000_1042,2009
19649100000000_1560,2009
33671600000000_2188,2009
33751900000000_3392,2009
19647300000000_240,2009
30736400000000_1273,2009
15101600000000_3819,2009
16639300000000_3204,2009
19648800000000_2567,2009
16639300000000_3202,2009
16639300000000_3203,2009
16639300000000_3205,2009
36677100000000_1019,2009
33752000000000_2103,2009
19734600000000_3656,2009
19643000000000_3291,2009
19651100000000_1965,2009
33751900000000_1856,2009
57700000000000_124,2010
57700000000000_125,2010
1610000000000_186,2010
57700000000000_208,2010
57700000000000_209,2010
27700000000000_249,2010
10600000000000_458,2010
44700000000000_510,2010
39700000000000_514,2010
36738600000000_2310,2010
36738600000000_2119,2010
36678800000000_1234,2010
36678800000000_1235,2010
36678800000000_2399,2010
36679180000000_733,2010
36678800000000_2400,2010
36678800000000_2401,2010
36678800000000_2402,2010
36678800000000_2403,2010
36678800000000_2407,2010
36678800000000_2408,2010
36678800000000_2413,2010
36678800000000_2414,2010
36750800000000_2809,2010
19645200000000_2531,2010
36750800000000_2808,2010
19645900000000_967,2010
19102000000000_945,2010
19102000000000_946,2010
19102000000000_947,2010
19102000000000_948,2010
54721400000000_2412,2010
54721400000000_2415,2010
19102000000000_943,2010
19734400000000_1673,2010
30665200000000_1828,2010
36677100000000_2842,2010
33671240000000_700,2010
30665200000000_2599,2010
19646300000000_2638,2010
36677100000000_2656,2010
36677100000000_3161,2010
19643000000000_957,2010
19648400000000_2142,2010
54721400000000_2250,2010
30665200000000_3279,2010
30664200000000_2840,2010
19647300000000_149,2010
19647300000000_1444,2010
19648200000000_2279,2010
19645000000000_3191,2010
19647300000000_2923,2010
19647300000000_191,2010
19643300000000_1418,2010
19647300000000_1512,2010
19649100000000_2770,2010
36678500000000_2585,2010
33670300000000_1115,2010
19649100000000_3018,2010
30667500000000_2159,2010
19642100000000_2742,2010
36677100000000_3718,2010
36676780000000_801,2010
54718400000000_2153,2010
36678800000000_425,2010
30665200000000_1294,2010
56739400000000_2439,2010
30666200000000_990,2010
30666500000000_3563,2010
33672000000000_1156,2010
36678800000000_1349,2010
54722600000000_3623,2010
54722600000000_3624,2010
19650000000000_3705,2010
30666200000000_1497,2010
56737600000000_2273,2010
30665100000000_1584,2010
33751800000000_1642,2010
56726000000000_1564,2010
56737600000000_3438,2010
42692000000000_2217,2010
42692000000000_2341,2010
30664600000000_2514,2010
19644900000000_2546,2010
56725200000000_1895,2010
36678700000000_2342,2010
36678700000000_1888,2010
36676400000000_996,2010
30666700000000_1817,2010
36678500000000_2581,2010
15634000000000_2421,2010
19647300000000_3809,2010
33670300000000_1025,2010
16639300000000_2528,2010
56768300000000_1913,2010
19647300000000_3497,2010
30736400000000_2711,2010
33751900000000_2381,2010
33751900000000_2382,2010
33751900000000_2383,2010
19648300000000_1932,2010
33751900000000_3414,2010
33751900000000_2210,2010
33751900000000_2283,2010
33751900000000_2284,2010
26736900000000_1831,2010
19646600000000_1569,2010
19647300000000_1624,2010
30664500000000_2658,2010
19647900000000_264,2010
30666700000000_364,2010
19650900000000_2343,2010
19643300000000_1055,2010
19647300000000_1083,2010
15600000000000_15,2011
15100000000000_140,2011
43700000000000_229,2011
15100000000000_432,2011
10600000000000_471,2011
10600000000000_482,2011
36677800000000_2149,2011
36677800000000_2350,2011
