"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"338",3833,"33670300000000_1696",0.3,0,99.52,0,0.48,36.61,2006,110804,74,26.66,42.5,33.25,31.72,38.13,24.45,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"6846008","33670336059042"
"339",3837,"16639300000000_2306",0.3,0,100,0,0,39.83,1930,100408,85,19.88,38.5,108.13,42.51,51.98,20.75,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"7034463","16639251630060"
"340",3843,"56725500000000_2892",0.3,0,93.81,0,6.19,35.1,2007,207783,25,19.51,278.5,36.53,26.69,40.68,16.35,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"9844090","56725530110502"
"341",3844,"33751900000000_2911",0.3,0,98.84,0,1.16,36.83,1991,76944,24,13.84,220,32.95,31.72,30.62,19.1,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"6378669","33751926110084"
"342",3845,"19643300000000_3085",0.3,0,92.65,1.1,6.25,36.78,2007,90179,26,14.02,929,39.19,34.92,53.61,14.75,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"5718245","19643291937739"
"343",3847,"33670300000000_3345",0.3,0,100,0,0,35.55,1995,146786,74,12.9,241,24.04,31.72,42.61,9.9,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"8638887","33670336112957"
"344",3848,"33751900000000_3457",0.3,0,82.25,0,17.75,37.7,2005,121458,24,19.15,267,32.95,31.72,22.89,21.2,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9627872","33751920108506"
"345",3850,"19648300000000_3567",0.3,0,95.85,0,4.15,39.55,2017,111042,73,12.11,1894.5,26.35,34.92,52.67,9.05,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"1217901","19648326107171"
"346",3851,"33752000000000_3631",0.3,0,45.21,0,54.79,38.91,2003,137885,40,76.67,241,38.17,31.72,37.86,30.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10110354","33752000100420"
"347",3864,"19648300000000_827",0.31,0,73.93,0,26.07,37.29,2003,91406,73,12.88,241,49.57,34.92,41.24,22.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"9496059","19648320100644"
"348",3873,"33670300000000_1280",0.31,24.01,67.91,0,8.08,38.59,1992,52569,74,20.14,98.5,24.52,31.72,53.81,19.2,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"1598912","33670336031801"
"349",3878,"56725500000000_1588",0.31,0,96.02,0,3.98,34.86,2002,167941,25,12.91,929,20.15,26.69,45.57,6.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"9404080","56725536120117"
"350",3883,"26736900000000_1833",0.31,0,81.39,0,18.61,29.85,1994,1e+05,47,7.44,13,47.37,28.52,26.26,15.65,1,1,1,"HVAC- Chiller/Boiler Replacement","HVAC",2.67369e+13,"9451017","26736926112502"
"351",3884,"19650900000000_1943",0.31,0,100,0,0,37.7,1987,93011,80,9.07,336,36.32,34.92,40.66,6.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"577209","19650946023485"
"352",3885,"19650900000000_1944",0.31,0,100,0,2.63,37.7,2014,93011,80,9.07,1523.5,36.32,34.92,40.66,6.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"8465536","19650946023485"
"353",3886,"56725500000000_2028",0.31,0,100,0,0,36.67,1956,93534,25,19.33,98.5,36.53,26.69,35.6,12.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"6841258","56725536055461"
"354",3888,"14101400000000_2326",0.31,0,95.38,0,4.62,35.71,1993,58254,96,7.33,205,64.9,29.34,22.07,32.15,1,1,1,"HVAC Controls- Programmable/Smart Thermostats","HVAC",1.41014e+13,"7058286","14101401430115"
"355",3891,"19643300000000_2634",0.31,0,91.54,0,8.46,35.89,1991,85972,26,9.27,42.5,34.88,34.92,37.31,4.7,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"467412","19643296110035"
"356",3898,"33751900000000_3393",0.31,0,100,0,0,38.66,2005,85246,24,13.73,98.5,37.94,31.72,36.62,21.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"7077771","33751926108427"
"357",3899,"33751900000000_3394",0.31,0,78.87,0,3.29,38.66,1998,85246,24,13.73,125.5,37.94,31.72,36.62,21.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"7077770","33751926108427"
"358",3900,"33751900000000_3395",0.31,0,64.39,0,52.27,38.66,2002,85246,24,13.73,241,37.94,31.72,36.62,21.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"8965451","33751926108427"
"359",3901,"56725500000000_3446",0.31,0,96.7,0,3.3,35.51,1994,128757,25,17.51,42.5,21.72,26.69,33.55,9.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"6857974","56725536112171"
"360",3905,"33751900000000_4",0.32,0,97.53,0,2.47,37.28,1999,116250,24,22.51,13,32.95,31.72,30.7,15.4,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"8873826","33751926116446"
"361",3909,"33670300000000_415",0.32,0,98.56,0,1.44,36.23,1965,96563,74,18.01,42,39.28,31.72,38.4,14.35,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"7571665","33670336114151"
"362",3912,"33751900000000_599",0.32,0,18.26,0,81.74,40.85,2005,77865,24,21.29,13,32.21,31.72,35.76,20.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"6953596","33751920108480"
"363",3913,"33751900000000_600",0.32,0,69.95,0,30.05,39.34,2005,113750,24,21.29,241,32.95,31.72,30.7,20.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9766509","33751920108480"
"364",3914,"19648300000000_826",0.32,1.11,72.7,0,26.19,37.41,2003,73187,73,12.88,1523.5,45.04,34.92,47.93,22.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"9539954","19648320100644"
"365",3919,"16639300000000_1225",0.32,0,100,0,0,38.67,1997,97706,85,3.5,1894.5,108.13,42.51,51.98,73.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"5996994","16639251630151"
"366",3920,"16639300000000_1226",0.32,0,100,0,0,38.67,1956,97706,85,26.6,1523.5,108.13,42.51,51.98,19.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"1799278","16639251634401"
"367",3921,"16639300000000_1227",0.32,0,90.54,1.43,4.85,38.67,2005,97706,85,26.6,241,108.13,42.51,51.98,19.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"7178306","16639251634401"
"368",3922,"19643300000000_1438",0.32,0,97.01,0,2.99,36.11,1994,85500,26,9.11,929,39.16,34.92,53.99,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"1675256","19643296011837"
"369",3926,"33751900000000_2381",0.32,6.27,50.55,0,43.17,38.08,2010,85972,24,25.35,241,21.03,31.72,34.23,18.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9790188","33751920121251"
"370",3927,"33751900000000_2382",0.32,3.27,97.54,0,32.58,38.08,2010,85972,24,32.42,42.5,21.03,31.72,34.23,11.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9790189","33751920121251"
"371",3928,"33751900000000_2383",0.32,0,97.86,0,2.86,38.08,2010,85972,24,13.52,23,21.03,31.72,34.23,19.6,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9790190","33751920121251"
"372",3929,"16639300000000_2437",0.32,0,100,0,0,39.45,1977,18942,85,8.1,241,108.13,42.51,51.98,16.6,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"1215744","16639251630060"
"373",3930,"19648300000000_2654",0.32,0,98.6,0,1.4,40.08,2017,89620,73,12.5,241,24.89,34.92,41.05,16.2,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"4757226","19648326066773"
"374",3931,"33670300000000_2851",0.32,0,92.62,0,7.38,33.59,1956,91736,74,19.68,1894.5,25.69,31.72,48.46,14.8,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"577616","33670336107676"
"375",3932,"33670300000000_2852",0.32,0,100,0,0.82,33.59,2009,91736,74,19.68,1894.5,25.69,31.72,48.46,14.8,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"5910485","33670336107676"
"376",3934,"33751900000000_3397",0.32,0,99.45,0,0.55,37.16,2005,112344,24,18.28,183,24.24,31.72,34.38,14.6,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"831714","33751926032825"
"377",3949,"19643300000000_1439",0.33,0,100,0,0,36.14,1961,85500,26,9.11,164,39.16,34.92,53.99,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"4502315","19643296011837"
"378",3955,"19648300000000_1931",0.33,0,96.51,0,3.49,39.04,1993,69615,73,10.58,42,29.44,34.92,36.63,7.3,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"617214","19648326095442"
"379",3956,"19648300000000_1932",0.33,15.71,65.37,0,100,39.04,1978,69615,73,10.58,205,29.44,34.92,36.63,7.3,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"845676","19648326095442"
"380",3957,"19648300000000_1933",0.33,0,99.68,0,1.59,39.04,1999,69615,73,10.58,241,29.44,34.92,36.63,7.3,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"1743252","19648326095442"
"381",3958,"19648300000000_1934",0.33,0,100,0,0,40.02,2000,137885,73,10.58,241,29.44,34.92,36.63,7.3,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"1285278","19648326095442"
"382",3961,"33751900000000_2901",0.33,0,90.61,0,9.39,37.59,1960,123023,24,7.81,199,32.95,31.72,29.83,96.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10285931","33751923330495"
"383",3962,"33751900000000_2902",0.33,0,94.32,0,5.68,37.45,2014,123023,24,7.81,645,32.95,31.72,29.83,96.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"6939282","33751923330495"
"384",3963,"19648300000000_3296",0.33,0,93.14,0,6.86,38.42,1995,227644,73,10.1,1523.5,21,34.92,23.85,3.3,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"5981771","19648326113047"
"385",3969,"33751900000000_3556",0.33,3.16,84.29,0,12.55,38.4,1884,58947,24,16.81,241,21.03,31.72,34.23,35.35,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"645654","33751926096994"
"386",3973,"56725500000000_341",0.34,0,98.33,0,1.67,36.86,2007,142333,25,14.9,1523.5,36.53,26.69,21.99,12.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"362912","56725536055396"
"387",3976,"56725500000000_1663",0.34,0,94.41,0,5.59,35.55,2002,128757,25,19.3,241,21.72,26.69,33.55,9.4,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"9264016","56725530101378"
"388",3984,"16639300000000_3204",0.34,0,100,0,0,37.34,2009,79022,85,20.75,42.5,107.9,42.51,47.6,13.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"10216973","16639250118919"
"389",3985,"33751900000000_3398",0.34,0.12,76.91,0,22.97,36.6,1969,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9998222","33751923330370"
"390",3986,"33751900000000_3399",0.34,0,44.75,0,0,36.6,1997,117963,24,72.33,38.5,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9998223","33751923330370"
"391",3987,"33751900000000_3400",0.34,0,98.08,0,18.74,36.6,1995,117963,24,72.33,16,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9998224","33751923330370"
"392",3988,"33751900000000_3401",0.34,0,92.44,0,17.42,36.6,1995,117963,24,72.33,16,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9998225","33751923330370"
"393",3989,"33751900000000_3402",0.34,0,98.88,0,27.8,36.6,1992,117963,24,72.33,578.5,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9998226","33751923330370"
"394",3990,"33751900000000_3403",0.34,0,100,0,0,36.6,2011,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9998235","33751923330370"
"395",3991,"33751900000000_3404",0.34,0,100,0,7.15,36.6,1994,117963,24,72.33,42.5,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278110","33751923330370"
"396",3992,"33751900000000_3405",0.34,0,66.48,0,1.67,36.6,2012,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278111","33751923330370"
"397",3993,"33751900000000_3406",0.34,0,76.97,0,14.78,36.6,1992,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278112","33751923330370"
"398",3994,"33751900000000_3407",0.34,0,85.93,0.44,5.2,36.6,1972,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278113","33751923330370"
"399",3995,"33751900000000_3408",0.34,0,90.81,0,39.27,36.6,2002,117963,24,72.33,42.5,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278114","33751923330370"
"400",3996,"33751900000000_3409",0.34,0.48,97,0,9.6,36.6,1970,117963,24,72.33,148.5,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278115","33751923330370"
"401",3997,"33751900000000_3410",0.34,0,40.62,3.09,48.64,36.6,1959,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278116","33751923330370"
"402",3998,"33751900000000_3411",0.34,0,29.88,0,27.94,36.6,1927,117963,24,72.33,23,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278532","33751923330370"
"403",3999,"33751900000000_3412",0.34,0,33.28,0,70.65,36.6,2004,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278533","33751923330370"
"404",4000,"33751900000000_3413",0.34,0,99.28,0,1.17,36.6,1934,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278534","33751923330370"
"405",4001,"33751900000000_3414",0.34,0,100,0,64.88,36.6,1993,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278535","33751923330370"
"406",4002,"33751900000000_3415",0.34,0,99.2,0,5.16,36.6,2006,117963,24,72.33,42,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278538","33751923330370"
"407",4003,"33751900000000_3416",0.34,0,49,0,19.3,36.6,1990,117963,24,72.33,125.5,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278539","33751923330370"
"408",4004,"33751900000000_3417",0.34,0,49.11,0.48,7.8,36.6,1991,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278540","33751923330370"
"409",4005,"33751900000000_3418",0.34,0,100,0,30.75,36.6,1978,117963,24,72.33,42.5,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278541","33751923330370"
"410",4006,"33751900000000_3419",0.34,7.27,68.45,0,31.69,36.6,2014,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278542","33751923330370"
"411",4007,"33751900000000_3420",0.34,0,97.12,0,10.64,36.6,1996,117963,24,72.33,1523.5,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278543","33751923330370"
"412",4008,"33751900000000_3421",0.34,0,100,0,1.9,36.6,1931,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278544","33751923330370"
"413",4009,"33751900000000_3422",0.34,0,55.62,0,29.4,36.6,1989,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10278545","33751923330370"
"414",4010,"33751900000000_3423",0.34,7.28,68.74,0,8.15,36.6,2003,117963,24,72.33,241,32.95,31.72,29.83,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"10280259","33751923330370"
"415",4011,"33751900000000_3424",0.34,1.98,88.54,0,9.49,37.22,1954,136049,24,72.33,55,24.24,31.72,34.38,18.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"7077810","33751923330370"
"416",4013,"33751900000000_3609",0.34,0,97.13,0,2.87,37.1,1997,136250,24,14.04,278.5,24.24,31.72,34.38,21.85,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"7186612","33751926114243"
"417",4014,"33670300000000_3833",0.34,0,94.98,0.16,4.86,35.15,2000,58947,74,19.43,13,23.36,31.72,28.22,15.35,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9320359","33670336117998"
"418",4016,"33751900000000_598",0.35,0,47.72,0,52.28,38.97,2005,113750,24,21.29,13,30.38,31.72,27.89,20.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"1752988","33751920108480"
"419",4022,"33670300000000_1480",0.35,0,97.46,0,2.54,35.14,1956,60625,74,17.08,42.5,39.28,31.72,29,28.55,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"2198499","33670336031736"
"420",4023,"16639600000000_1563",0.35,0,91.82,0,8.18,37.16,2009,71375,85,18.26,241,108.13,42.51,57.99,33.4,1,1,1,"HVAC Controls- Programmable/Smart Thermostats","HVAC",1.66396e+13,"7054840","16639586010482"
"421",4026,"26736900000000_1830",0.35,0,59.59,10.66,29.75,29.47,1998,106098,47,9.77,205,47.37,28.52,26.26,9.5,1,1,1,"HVAC- Chiller/Boiler Replacement","HVAC",2.67369e+13,"6555820","26736922630010"
"422",4028,"33751900000000_2210",0.35,0,52.16,8.85,38.99,37.34,2010,85972,24,27.75,83,37.94,31.72,36.62,20.85,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"5926446","33751920121251"
"423",4029,"33751900000000_2283",0.35,0,100,0,12,37.34,2010,85972,24,26.67,241,37.94,31.72,36.62,4.4,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"6950690","33751920121251"
"424",4030,"33751900000000_2284",0.35,0,81.6,0,0,37.34,2010,85972,24,73.36,241,37.94,31.72,36.62,7.15,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"6950691","33751920121251"
"425",4031,"19648300000000_2632",0.35,0,91.53,0,8.47,38.34,2005,227644,73,10.22,28,21,34.92,23.85,6.3,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"9782909","19648320108027"
"426",4033,"33751900000000_2750",0.35,0,89.63,0,10.37,37.59,1995,136049,24,16.01,183,24.24,31.72,34.38,13.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9722469","33751926112809"
"427",4034,"33751900000000_2751",0.35,0,87.91,0,12.09,37.28,1995,112344,24,16.01,241,24.24,31.72,34.38,13.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"1752982","33751926112809"
"428",4035,"33751900000000_2752",0.35,0,86.36,0,63.45,37.59,1995,136049,24,16.01,267,24.24,31.72,34.38,13.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"1752984","33751926112809"
"429",4036,"33751900000000_2753",0.35,0,96.79,0,3.21,36.22,1995,123023,24,16.01,221,32.95,31.72,29.83,13.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"5814050","33751926112809"
"430",4037,"33751900000000_2754",0.35,0,99.6,0,13.12,37.59,1995,136049,24,16.01,241,24.24,31.72,34.38,13.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9707426","33751926112809"
"431",4038,"19648300000000_2812",0.35,0,77.05,0.32,22.63,38.97,2003,144773,73,22.32,241,30.6,34.92,42.65,7.9,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"9488962","19648320100636"
"432",4041,"33751900000000_3608",0.35,0,67.05,0,32.95,38.27,1997,136250,24,14.04,13,37.89,31.72,29.97,21.85,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"8946289","33751926114243"
"433",4051,"19648300000000_2784",0.37,0,94.69,0,5.31,38.53,1994,164812,73,11.37,183,45.2,34.92,42.84,15.5,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"1383554","19648326020804"
"434",4052,"19648300000000_2785",0.37,0,89.49,0,0.35,38.53,1981,145833,73,11.37,38.5,45.2,34.92,42.84,15.5,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"1383556","19648326020804"
"435",4053,"19648300000000_2786",0.37,0,100,0,0.4,38.53,1965,66612,73,11.37,1894.5,45.2,34.92,42.84,15.5,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"1383557","19648326020804"
"436",4054,"19648300000000_2787",0.37,0,97.28,0,0,38.53,1965,47813,73,11.37,13,45.2,34.92,42.84,15.5,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"2927231","19648326020804"
"437",4055,"19648300000000_2788",0.37,0,100,0,0,38.53,1929,103125,73,11.37,241,45.2,34.92,42.84,15.5,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"7419925","19648326020804"
"438",4063,"26736900000000_1831",0.38,0,51.62,23.25,25.13,29.72,1930,118125,47,9.77,205,47.37,28.52,26.26,9.5,1,1,1,"HVAC- Chiller/Boiler Replacement","HVAC",2.67369e+13,"9366343","26736922630010"
"439",4064,"26736900000000_1832",0.38,0,32.03,19.53,48.44,29.65,1990,122750,47,9.77,205,47.37,28.52,26.26,9.5,1,1,1,"HVAC- Chiller/Boiler Replacement","HVAC",2.67369e+13,"9545442","26736922630010"
"440",4070,"54768400000000_3811",0.38,0,66.84,0,33.16,35.36,1991,48875,100,11.84,241,42.61,28.45,48.2,26.1,1,1,1,"HVAC- Chiller/Boiler Replacement","HVAC",5.47684e+13,"9173233","54768366110290"
"441",4073,"56725500000000_2719",0.39,0,99.72,0,0.28,31.33,2003,85156,25,36.4,27.5,45.35,26.69,40.82,18.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"4759854","56725465634548"
"442",4080,"14101400000000_1476",0.4,15.5,56.47,0,28.04,35.59,1992,50375,96,1.88,205,64.9,29.34,12.98,89.5,1,1,1,"HVAC Controls- Programmable/Smart Thermostats","HVAC",1.41014e+13,"9379314","14101401430073"
"443",4084,"16639300000000_3202",0.4,0,100,0,0,37.22,2009,79022,85,20.75,241,107.9,42.51,47.6,13.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"10200913","16639250118919"
"444",4085,"16639300000000_3203",0.4,0,100,0,0,36.79,2009,79022,85,20.75,13,107.9,42.51,47.6,13.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"10213390","16639250118919"
"445",4087,"56725500000000_3123",0.41,0,90.15,0.16,9.69,34.53,1877,197586,25,10.91,241,21.19,26.69,36.95,5.85,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7067621","56725536055990"
"446",4088,"56725500000000_3124",0.41,0,100,0,0,34.53,1992,197586,25,10.91,241,21.19,26.69,36.95,5.85,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7067622","56725536055990"
"447",4090,"16639300000000_3205",0.41,0,96.8,16.51,15.13,36.79,2009,79022,85,20.75,13,107.9,42.51,47.6,13.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.66393e+13,"10160397","16639250118919"
"448",4097,"33751900000000_3456",0.43,0.43,6.13,1.29,92.15,34.03,2005,155805,24,19.15,205,32.95,31.72,22.89,21.2,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9942404","33751920108506"
"449",4098,"54768400000000_1713",0.44,0,100,0,0,34.47,2011,81944,100,17.22,91,42.61,28.45,47.53,24.15,1,1,1,"HVAC- Chiller/Boiler Replacement","HVAC",5.47684e+13,"7034704","54768366054043"
"450",4099,"54768400000000_1714",0.44,0,90.81,13.56,1.23,34.47,2004,81944,100,17.22,42,42.61,28.45,47.53,24.15,1,1,1,"HVAC- Chiller/Boiler Replacement","HVAC",5.47684e+13,"7034705","54768366054043"
