"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"3346",3346,"36676400000000_996",0.58,0,22.11,60.38,17.51,28.92,2010,91328,73,3.58,14.5,30.93,34.44,33.3,14.1,0,1,0,NA,NA,3.66764e+13,"5852184","36676376035471"
"3347",3347,"42691500000000_3308",0.58,0,20.03,41.1,38.87,29.21,1968,250000,81,3.48,205,11.87,24.3,20.29,21.35,0,1,0,NA,NA,4.26915e+13,"1656162","42691466045322"
"3348",3348,"42691600000000_499",0.59,0,64.79,30.71,4.49,29.2,2015,212708,3,11.28,42.5,15,24.3,27.41,3.7,0,1,0,NA,NA,4.26916e+13,"9937351","42691616045348"
"3349",3349,"36677900000000_2084",0.59,6.06,16.91,37.08,39.95,29.04,2010,75625,54,3.88,42.5,22.5,34.44,36.1,12,0,1,0,NA,NA,3.66779e+13,"6787636","36677936036065"
"3350",3350,"54722600000000_2488",0.6,0,100,0,0,33.15,1999,33836,71,59.39,1894.5,39.9,28.45,45.92,11.95,0,1,0,NA,NA,5.47226e+13,"6732646","54722565430269"
"3351",3351,"54721730000000_2527",0.6,0,100,0,0,34.09,1954,158672,0,1,112.5,67.52,28.45,64.18,5.25,0,1,0,NA,NA,5.472173e+13,"7033934","5.472173e+13"
"3352",3352,"42691600000000_496",0.65,0.16,13.31,6.77,79.76,29.97,2007,177083,3,11.28,38.5,15,24.3,27.41,3.7,0,1,0,NA,NA,4.26916e+13,"5918419","42691616045348"
"3353",3353,"36678700000000_1885",0.67,0.62,40.62,58.76,0,26.19,1981,119338,55,21.81,241,35.1,34.44,37.41,28.8,0,1,0,NA,NA,3.66787e+13,"776624","36678686068779"
"3354",3354,"36678700000000_1889",0.67,0.4,37.63,6.77,13.64,26.19,2004,250000,55,21.81,112.5,35.1,34.44,37.41,28.8,0,1,0,NA,NA,3.66787e+13,"7151211","36678686068779"
"3355",3355,"36678700000000_1890",0.67,0,79.41,31.61,13.88,26.19,2016,107267,55,21.81,653.5,35.1,34.44,37.41,28.8,0,1,0,NA,NA,3.66787e+13,"7151212","36678686068779"
"3356",3356,"36678700000000_450",0.69,0,7.1,20.41,72.49,24.78,1980,77647,55,7.79,1894.5,48.53,34.44,41.55,26.55,0,1,0,NA,NA,3.66787e+13,"6893194","36678686036735"
"3357",3357,"36678700000000_2275",0.69,0,35.36,35.83,28.81,25.31,2003,77647,55,18.01,16,35.1,34.44,37.41,14.75,0,1,0,NA,NA,3.66787e+13,"6893563","36678680102210"
"3358",3358,"36678700000000_2315",0.7,0,8.98,3.13,87.89,25.56,2003,199750,55,18.55,278.5,35.1,34.44,37.41,9.6,0,1,0,NA,NA,3.66787e+13,"7048757","36678680102210"
"3359",3359,"36678700000000_2316",0.7,21.82,32.03,37.12,63.8,25.56,2003,129750,55,16.43,42.5,35.1,34.44,37.41,10.7,0,1,0,NA,NA,3.66787e+13,"7048758","36678680102210"
"3360",3360,"36678700000000_2377",0.7,0,16.92,58.76,64.29,25.56,2003,113235,55,20.02,42.5,35.1,34.44,37.41,12.1,0,1,0,NA,NA,3.66787e+13,"9625331","36678680102210"
"3361",3361,"19642500000000_19",0.24,0,46.04,0,53.96,40.67,2012,73750,54,18.5,14.5,60.67,34.92,27.56,36.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96425e+13,"1455091","19642460126003"
"3362",3362,"19649100000000_123",0.24,0,99.44,0,0.56,39.08,1965,39315,95,15.15,264,78.05,34.92,51.83,37.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"6686952","19649076021802"
"3363",3363,"56768300000000_171",0.24,0,100,0,0,38.29,1960,49911,91,21.26,13,45.4,26.69,42.86,24.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"7026947","56768286055545"
"3364",3364,"56768300000000_172",0.24,0,100,0,1.19,38.29,1960,49911,91,21.26,13,45.4,26.69,42.86,24.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"9427678","56768286055545"
"3365",3365,"19643300000000_255",0.24,0,98.96,0,1.04,37.03,1903,87704,26,19.01,98.5,38.09,34.92,50.66,11.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"6684886","19643291931088"
"3366",3366,"19650600000000_381",0.24,0,100,0,0,38.02,1950,95694,10,12.7,164,35.45,34.92,55.16,3.3,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"1039172","19650606023030"
"3367",3367,"36676800000000_433",0.24,0,95.3,0,4.7,38.47,2006,52465,57,10.07,271.5,27.52,34.44,50.47,19.5,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"9828040","36676780110726"
"3368",3368,"19650600000000_796",0.24,1.59,98.41,0,0,38.1,1992,118107,10,16.21,241,35.45,34.92,38.94,8.65,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"8023873","1.96506e+13"
"3369",3369,"36678500000000_828",0.24,0,98.64,0,1.36,40.58,1981,45051,90,15.3,241,77.93,34.44,48.6,68.6,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"6774788","36678503630159"
"3370",3370,"33670300000000_866",0.24,0,97.68,0,2.32,38.78,2006,48083,74,14.93,267,31.81,31.72,39.14,7.7,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9857268","33670330110643"
"3371",3371,"33670300000000_910",0.24,0.88,79.6,0,19.51,38.28,2006,123083,74,88.93,241,31.81,31.72,39.14,9.1,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9719745","33670330110627"
"3372",3372,"33670300000000_911",0.24,0,99.52,0,0,38.28,2006,96215,74,88.93,241,31.81,31.72,39.14,9.1,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9873041","33670330110627"
"3373",3373,"19650600000000_971",0.24,0,96.93,0,14.71,38.1,1954,118107,10,10.2,241,35.45,34.92,38.94,16.5,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"6595524","19650606023022"
"3374",3374,"33751900000000_1064",0.24,0,92.44,0,7.56,39.66,2003,86798,24,17.46,13,39.81,31.72,27.77,18.9,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"9429945","33751920101097"
"3375",3375,"56725500000000_1065",0.24,0,91.92,0,8.08,35.35,2002,67266,25,5.1,645,36.53,26.69,45.39,80.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7603872","56725465630066"
"3376",3376,"19647300000000_1098",0.24,0,100,0,0,37.86,2013,100422,80,13.36,129,76.7,34.92,59.03,34.25,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7031354","19647256015325"
"3377",3377,"19643300000000_1167",0.24,0,98.24,0,1.76,37.86,1949,97431,26,12.04,1894.5,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396578","19643296011829"
"3378",3378,"19643300000000_1168",0.24,0,100,0,0,37.86,1994,97431,26,12.04,161,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396579","19643296011829"
"3379",3379,"19643300000000_1169",0.24,0,100,0,0,37.86,1994,97431,26,12.04,85.5,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396580","19643296011829"
"3380",3380,"19643300000000_1170",0.24,0,100,0,1.43,37.86,1999,97431,26,12.04,112.5,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396581","19643296011829"
"3381",3381,"19643300000000_1171",0.24,0,100,0,0.64,37.86,1960,97431,26,12.04,112.5,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396582","19643296011829"
"3382",3382,"19643300000000_1172",0.24,0,100,0,0,37.86,1993,97431,26,12.04,85.5,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396584","19643296011829"
"3383",3383,"19643300000000_1173",0.24,0,100,0,0,37.86,2013,97431,26,12.04,161,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396585","19643296011829"
"3384",3384,"19643300000000_1174",0.24,0,100,0,0.7,37.86,2010,97431,26,12.04,1894.5,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396586","19643296011829"
"3385",3385,"19643300000000_1175",0.24,0,100,0,0,37.86,1999,97431,26,12.04,161,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9396587","19643296011829"
"3386",3386,"19643300000000_1178",0.24,0,100,0,11.1,37.86,1930,97431,26,12.04,645,35.1,34.92,67.43,22.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"10523805","19643296011829"
"3387",3387,"56768300000000_1183",0.24,0,100,0,0,38.2,2002,29564,91,11.52,1523.5,45.4,26.69,42.86,26.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"7027262","56768286055586"
"3388",3388,"56768300000000_1184",0.24,0,100,0,0,38.2,2002,29564,91,11.52,28,45.4,26.69,42.86,26.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"7027263","56768286055586"
"3389",3389,"19647300000000_1218",0.24,0,100,0,0,38.21,2015,18182,80,19.82,27.5,63.41,34.92,73.36,23.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7052178","19647256057780"
"3390",3390,"19647300000000_1219",0.24,0,100,0,0,38.21,1994,94327,80,19.82,1894.5,63.41,34.92,73.36,23.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7052179","19647256057780"
"3391",3391,"19647300000000_1220",0.24,0,100,0,1.53,38.21,2003,69063,80,19.82,161,63.41,34.92,73.36,23.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7052180","19647256057780"
"3392",3392,"33670300000000_1232",0.24,0,96.81,0,3.19,38.7,2004,133906,74,18.93,278.5,28.21,31.72,54.75,16.8,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9610314","33670330105809"
"3393",3393,"33672200000000_1278",0.24,0,96.27,0,3.73,38.84,1993,49241,96,14.84,278.5,61.36,31.72,62.72,31.8,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.36722e+13,"734179","33672156032627"
"3394",3394,"56768300000000_1397",0.24,0,99.18,0,0.82,37.67,1926,68568,91,32.95,464,45.4,26.69,42.86,22.25,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"6831319","56768286055594"
"3395",3395,"56768300000000_1398",0.24,18.39,81.03,0,0.57,37.53,1926,68568,91,32.95,14.5,45.4,26.69,42.86,22.25,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"7068603","56768286055594"
"3396",3396,"30739200000000_1416",0.24,0,98.4,0.64,0.96,34.72,1952,146250,11,26.71,1894.5,19.55,22.48,60.11,11.7,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.07392e+13,"7024880","30739246030514"
"3397",3397,"19643300000000_1417",0.24,0,99.7,0,0.3,36.97,1957,85500,26,9.11,645,35.1,34.92,67.43,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"128219","19643296011837"
"3398",3398,"19643300000000_1419",0.24,0,100,0,0,37.1,1983,85500,26,9.11,112.5,35.1,34.92,67.43,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"228532","19643296011837"
"3399",3399,"19643300000000_1435",0.24,0,100,0,0,37.16,1955,85500,26,9.11,53.5,35.1,34.92,67.43,15.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"8341628","19643296011837"
"3400",3400,"19647300000000_1498",0.24,0,93.59,0,6.41,38.72,1934,61974,80,68.6,1894.5,94.42,34.92,62.9,34.2,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10429132","19647251934470"
"3401",3401,"19647300000000_1499",0.24,0,100,0,0,38.72,1934,61974,80,68.6,241,94.42,34.92,62.9,34.2,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"2758980","19647251934470"
"3402",3402,"19650600000000_1500",0.24,0,100,0,0,36.55,1964,89398,10,25.35,129,23.8,34.92,43.84,2,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9519130","19650606023006"
"3403",3403,"19647300000000_1557",0.24,0,100,0,0,38.79,1979,61000,80,12.29,1894.5,84.23,34.92,67.45,40.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6681118","19647256015416"
"3404",3404,"19734500000000_1596",0.24,0,99.52,0,0.48,38.34,1954,74583,77,28.2,271.5,73.09,34.92,62.62,25.5,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7020433","19734451934801"
"3405",3405,"19734500000000_1597",0.24,0,100,0,2.31,38.34,1978,74583,77,28.2,83,73.09,34.92,62.62,25.5,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"7020561","19734451934801"
"3406",3406,"19734500000000_1598",0.24,0,100,0,1.2,38.34,1960,74583,77,28.2,241,73.09,34.92,62.62,25.5,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"9529627","19734451934801"
"3407",3407,"19649100000000_1707",0.24,0,96.97,0,3.03,39.1,1996,62227,95,22.65,1894.5,74.95,34.92,55.96,34.4,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"7020245","19649076021885"
"3408",3408,"19647300000000_1730",0.24,0,100,0,0,38.48,1953,62057,80,17.37,42.5,94.42,34.92,47.04,33.45,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"9448160","19647256057814"
"3409",3409,"19649100000000_1763",0.24,0,99.12,0,0.88,38.98,2006,49568,95,16.06,1523.5,74.1,34.92,55.45,46.6,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"9951849","19649070111047"
"3410",3410,"19647300000000_1836",0.24,0,100,0,0,36.27,2002,118516,80,6.43,241,37.16,34.92,38.29,24.7,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"8281735","19647256015507"
"3411",3411,"30666700000000_1962",0.24,0,100,0,0,38.26,1997,114500,75,2.99,241,44.64,22.48,55.73,3.7,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"10508608","30666703030608"
"3412",3412,"33752000000000_2021",0.24,0,95.68,0,4.32,38.78,2003,123295,40,24.29,241,38.17,31.72,33.93,17.75,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9605757","33752000100412"
"3413",3413,"33752000000000_2022",0.24,0,100,0,0,38.78,2003,44760,40,24.29,1523.5,38.17,31.72,33.93,17.75,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9605758","33752000100412"
"3414",3414,"33752000000000_2023",0.24,0,100,0,0,38.78,2003,72917,40,24.29,42,38.17,31.72,33.93,17.75,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9841273","33752000100412"
"3415",3415,"33752000000000_2024",0.24,0,42.73,0,13.64,38.78,2003,124167,40,24.29,1523.5,38.17,31.72,33.93,17.75,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9841274","33752000100412"
"3416",3416,"19648200000000_2112",0.24,0,97.08,0,2.92,39.11,1965,67727,98,22.73,241,61.82,34.92,64.32,8.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96482e+13,"96871","19648166020705"
"3417",3417,"30665000000000_2114",0.24,0,100,0,0,35.7,1980,136188,18,15.17,55,28.7,22.48,43.89,9.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.0665e+13,"107359","30664986068597"
"3418",3418,"19649100000000_2116",0.24,0,100,0,0,38.45,2003,83590,95,51.76,1894.5,79.24,34.92,60.88,33.5,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"108628","19649070100628"
"3419",3419,"30665000000000_2172",0.24,0,100,0,1.11,35.7,1968,136188,18,15.92,1523.5,28.7,22.48,43.89,14.7,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.0665e+13,"2170417","30664986068597"
"3420",3420,"30665000000000_2185",0.24,0,100,0,4.72,35.7,1888,136188,18,28.75,241,28.7,22.48,43.89,12.9,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.0665e+13,"2690239","30664986068597"
"3421",3421,"30665000000000_2186",0.24,0,100,0,0,35.73,1967,136188,18,73.29,199,28.7,22.48,43.89,6.25,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.0665e+13,"2690240","30664986068597"
"3422",3422,"19647300000000_2410",0.24,0,100,0,0,41.74,2009,40225,80,16.33,241,79.95,34.92,49.98,16.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10288995","19647330120055"
"3423",3423,"19734500000000_2434",0.24,0,99.51,0,0.49,39.78,1996,78125,77,11.15,42,47.46,34.92,46.93,26.3,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"1112940","19734526022339"
"3424",3424,"19648300000000_2595",0.24,0,90.34,0.1,9.55,40.91,1964,114500,73,13.36,1894.5,36.13,34.92,49.58,22.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"6757235","19648326020796"
"3425",3425,"19648300000000_2596",0.24,0,99.72,0,0,40.91,1893,68125,73,13.36,241,36.13,34.92,49.58,22.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"2260126","19648326020796"
"3426",3426,"19648300000000_2597",0.24,0,100,0.24,1.2,40.91,1913,45375,73,13.36,241,36.13,34.92,49.58,22.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"2260127","19648326020796"
"3427",3427,"19648300000000_2598",0.24,0,75.64,0,5.34,40.91,2017,80571,73,13.36,1894.5,36.13,34.92,49.58,22.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",1.96483e+13,"6757224","19648326020796"
"3428",3428,"56725500000000_2789",0.24,0,92.48,0,7.52,36.47,1956,140795,25,0.88,241,36.53,26.69,40.68,5.75,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7026900","56725530139592"
"3429",3429,"56725500000000_2792",0.24,0,100,0,22.33,36.47,2004,99669,25,0.88,13,36.53,26.69,40.68,28.7,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"8648997","56725530139592"
"3430",3430,"19647300000000_2888",0.24,0,98.78,0,1.22,38.45,2011,62826,80,30.45,241,79.55,34.92,65.15,20.75,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"10285465","19647330124529"
"3431",3431,"36678500000000_2926",0.24,0,99.3,0,0.7,40.7,1992,88241,90,57.33,241,66.79,34.44,43.11,42.45,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"4907499","36678503630597"
"3432",3432,"36678500000000_2927",0.24,0,95.03,0,4.97,41.02,1992,88241,90,57.33,241,66.79,34.44,43.11,42.45,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.66785e+13,"9101463","36678503630597"
"3433",3433,"16639200000000_3023",0.24,0,100,0,0,40.54,1991,56976,80,15.48,1523.5,108.13,42.51,54.42,22.25,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66392e+13,"9436991","16639176010433"
"3434",3434,"30666700000000_3031",0.24,0,100,0,0,38.42,1996,53942,75,20.15,241,30.41,22.48,53.15,20.3,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"6694552","30666706030399"
"3435",3435,"19645800000000_3107",0.24,0,96.79,0.88,2.34,37.64,2011,108833,28,18.03,241,46.19,34.92,46.36,11.05,1,1,1,"Lighting Controls","Lighting",1.96458e+13,"6670429","19645766061329"
"3436",3436,"19651400000000_3222",0.24,12.69,83.76,0,3.55,41.92,2000,80662,14,24.75,13,58.84,34.92,42.56,10.9,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"6540263","19651366058580"
"3437",3437,"19651400000000_3223",0.24,0,58.33,0.1,26.35,41.92,1996,116964,14,24.75,42,58.84,34.92,42.56,10.9,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"9484083","19651366058580"
"3438",3438,"30736400000000_3232",0.24,0,93.64,0,6.36,37.78,1952,75598,45,9.32,42.5,27.09,22.48,29.56,71.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"54669","30736353030079"
"3439",3439,"30736400000000_3233",0.24,0,69.08,0,2.18,37.78,1991,75598,45,9.32,241,27.09,22.48,29.56,71.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"806836","30736353030079"
"3440",3440,"30736400000000_3237",0.24,0,72.69,0,26.35,37.78,2009,75598,45,9.32,241,27.09,22.48,29.56,71.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"6981578","30736353030079"
"3441",3441,"19647300000000_3293",0.24,0,99.68,0,0.32,38.53,2003,71125,80,18.55,1523.5,79.55,34.92,64.13,29.25,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7072378","19647256057848"
"3442",3442,"19650500000000_3303",0.24,0,67.79,0,32.21,40.66,2003,74154,79,20.39,205,32.98,34.92,32.21,13,1,1,1,"Lighting- LED Exit Signs","Lighting",1.96505e+13,"6757120","19650456022917"
"3443",3443,"19650500000000_3304",0.24,0.48,100,0,68.19,40.66,1997,74154,79,20.39,205,32.98,34.92,32.21,13,1,1,1,"Lighting- LED Exit Signs","Lighting",1.96505e+13,"9947600","19650456022917"
"3444",3444,"30736400000000_3363",0.24,0,100,0,0,39.95,2001,143125,45,33.16,36,38.35,22.48,47.44,19.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"1698437","30736436085377"
"3445",3445,"19650600000000_3596",0.24,0,100,0,0,35.61,1961,92375,10,33.75,241,23.61,34.92,41.6,10.25,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9519131","19650606023287"
"3446",3446,"19645000000000_3759",0.24,0,100,0,0,39.26,1901,81719,87,9.5,241,65.92,34.92,63.54,9.2,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.9645e+13,"1742717","19645016013288"
"3447",3447,"19734500000000_3856",0.24,0,98.37,0,1.63,40.02,1955,69213,77,9.51,1523.5,61.89,34.92,58.64,29.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"737541","19734526022412"
"3448",3448,"19650600000000_3863",0.24,0,100,0,0,37.64,1959,92574,10,8.75,336,35.45,34.92,55.16,12.15,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9524173","19650606023329"
"3449",3449,"33752000000000_73",0.25,0,84.29,0,15.71,39.28,2002,70227,40,16.55,1523.5,38.17,31.72,34.46,22.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9829009","33752006107841"
"3450",3450,"33752000000000_74",0.25,0,99.35,0,28.63,39.28,2002,70227,40,16.55,13,38.17,31.72,34.46,22.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9832347","33752006107841"
"3451",3451,"33752000000000_75",0.25,0,100,0,0.08,39.28,2002,70227,40,16.55,23,38.17,31.72,34.46,22.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9832348","33752006107841"
"3452",3452,"33752000000000_76",0.25,0,91.26,0,26.24,39.28,2002,70227,40,16.55,13,38.17,31.72,34.46,22.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9833657","33752006107841"
"3453",3453,"56768300000000_170",0.25,0,100,0,0,38.24,1960,29564,91,21.26,13,45.4,26.69,42.86,24.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"6854730","56768286055545"
"3454",3454,"30736400000000_214",0.25,0,99.2,0,0.8,39.82,1958,117826,45,16,1894.5,38.35,22.48,47.44,19.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"521797","30736436030555"
"3455",3455,"15739100000000_280",0.25,0,100,0,0,40.34,1953,28589,90,17.15,42.5,59.59,27.08,50.25,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"1659287","15739086009757"
"3456",3456,"15739100000000_281",0.25,0,100,0,0,40.34,1953,28589,90,17.15,13,59.59,27.08,50.25,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"7076330","15739086009757"
"3457",3457,"15739100000000_282",0.25,0,100,0,0,40.34,1953,28589,90,17.15,13,59.59,27.08,50.25,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"7076332","15739086009757"
"3458",3458,"15739100000000_283",0.25,0,100,0,0,40.34,1953,28589,90,17.15,13,59.59,27.08,50.25,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"8152496","15739086009757"
"3459",3459,"15739100000000_284",0.25,0,100,0,6.8,40.34,1953,28589,90,17.15,38.5,59.59,27.08,50.25,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.57391e+13,"9343503","15739086009757"
"3460",3460,"15634000000000_392",0.25,0,100,0,0,39.98,2015,114500,75,9.68,13,49.02,27.08,43.7,26.1,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.5634e+13,"6735175","15634046009351"
"3461",3461,"15634000000000_393",0.25,0,100,0,0,39.98,2001,61758,75,9.68,13,49.02,27.08,43.7,19.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.5634e+13,"6735177","15634046009351"
"3462",3462,"56725500000000_427",0.25,0,95.87,0,4.13,34.55,1966,35568,25,60.2,13,47.15,26.69,37.76,24.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"6421977","56725465631742"
"3463",3463,"36676800000000_463",0.25,0,91,0,9,35.93,2001,53533,57,45.59,161,24.89,34.44,68.6,19.65,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"9342896","36676783631017"
"3464",3464,"33670300000000_477",0.25,0,99.52,0,0.48,36.86,1927,123274,74,15.48,13,31.81,31.72,45.33,11.05,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9482322","33670330100974"
