"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"785",3838,"30665600000000_2395",0.3,2.95,75.51,0,21.55,31.06,2017,146250,19,11.45,241,23.05,22.48,24.01,22.3,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"10196133","30665553030194"
"786",3839,"19647300000000_2482",0.3,0,100,0,0,36.59,2003,92434,80,19.3,241,26.3,34.92,42.85,18.4,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6663148","19647250101733"
"787",3840,"19645800000000_2568",0.3,0,99.43,0.16,0.41,37.85,2014,125875,28,11.45,241,40.41,34.92,31.49,9.5,1,1,1,"Lighting Controls","Lighting",1.96458e+13,"9439731","19645760131060"
"788",3841,"19647300000000_2854",0.3,0,97.43,0,2.57,36.61,2010,156156,80,11.06,53.5,23.8,34.92,56.03,14.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6650423","19647256015580"
"789",3842,"19647300000000_2855",0.3,9.92,93.88,0,1.69,36.61,2000,156156,80,11.06,615,23.8,34.92,56.03,14.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"9342625","19647256015580"
"790",3846,"30736400000000_3236",0.3,0,96.31,0,3.69,37.47,1995,75598,45,9.32,241,27.09,22.48,29.56,71.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"6974040","30736353030079"
"791",3849,"19647300000000_3497",0.3,0,100,0,0,37.01,2003,118704,80,10.4,1894.5,27.84,34.92,48.92,23.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6655044","19647256015663"
"792",3852,"19651400000000_3717",0.3,0,8.42,0,91.58,39.59,2005,129736,14,50.5,1894.5,15.49,34.92,53.15,4.3,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"9674127","19651360102475"
"793",3853,"19651400000000_3779",0.3,0,100,0,0,40.1,2001,119797,14,55.5,53.5,36.13,34.92,49.58,11.1,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"1826360","19651361933902"
"794",3854,"16639200000000_3834",0.3,0,100,0,0,39.33,2007,66750,80,12.15,241,108.13,42.51,51.98,26.45,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66392e+13,"6295939","16639176010458"
"795",3855,"16638800000000_112",0.31,0,100,0,0,37.91,1965,82500,92,13.5,32.5,120.31,42.51,47.18,27.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66388e+13,"6737775","16638756010276"
"796",3856,"19647300000000_162",0.31,0,99.44,0,0.56,37.03,1929,71065,80,18.02,1894.5,27.84,34.92,48.92,22.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7051727","19647256061337"
"797",3857,"19647300000000_163",0.31,0,100,0,0.8,37.03,1929,83309,80,18.02,38.5,27.84,34.92,48.92,22.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"644183","19647256061337"
"798",3859,"19647300000000_239",0.31,0,100,0,0,36.23,1999,99000,80,6.22,241,23.8,34.92,42.41,22.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1791351","19647256015150"
"799",3860,"19647300000000_240",0.31,0,100,0,0,36.14,2000,133047,80,6.22,27.5,23.8,34.92,51.96,22.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6663442","19647256015150"
"800",3861,"54722000000000_366",0.31,0,39.92,0,60.08,39.47,1994,21030,97,3.39,42,57.33,28.45,63.15,8.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.4722e+13,"2950715","54721996112510"
"801",3862,"19647300000000_601",0.31,0,100,0,0,37.58,1953,116477,80,13.8,241,22.1,34.92,48.73,11.9,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6676337","19647256015267"
"802",3863,"19649100000000_623",0.31,0,89.21,0,10.79,36.47,1989,84764,95,19.91,13,71.97,34.92,49.24,33.9,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"1032735","19649076101133"
"803",3865,"36676800000000_850",0.31,0,93.9,0,6.1,36.72,1999,90405,57,11.92,241,25.74,34.44,45.18,11.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"1348989","36676786106629"
"804",3866,"19650600000000_876",0.31,0,93.63,0.99,5.38,34.34,1955,141852,10,12.75,241,19.66,34.92,48.35,4.1,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9522706","19650606023196"
"805",3867,"30665600000000_884",0.31,0,99.42,0,0.58,39.64,1994,74688,19,20.38,278.5,47.28,22.48,49.29,20.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"9499204","30665636028948"
"806",3868,"30665600000000_885",0.31,0,97.6,0,2.4,39.47,2000,74688,19,20.38,199,47.28,22.48,49.29,20.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"9342923","30665636028948"
"807",3869,"36676000000000_1015",0.31,0,98.25,0,1.75,36.3,1997,156179,48,17.02,241,22.01,34.44,29.1,8.45,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.6676e+13,"2459568","36675956098503"
"808",3870,"19649100000000_1145",0.31,0,100,0,0,37.05,1990,74250,95,11.79,241,27.36,34.92,48.73,21.2,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"1259354","19649076021836"
"809",3871,"19647300000000_1258",0.31,0,97.31,0,2.69,37.41,2003,58947,80,7.61,241,29.73,34.92,39.68,10.9,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6451395","19647256015366"
"810",3872,"36676800000000_1277",0.31,0,71.36,0,28.64,36.11,1995,87857,57,8.85,1523.5,27.96,34.44,33.49,5.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"5937970","36676786112833"
"811",3874,"19647300000000_1327",0.31,0,100,0,0,37.08,1949,74583,80,20.38,1894.5,53.01,34.92,54.47,14.9,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6690766","19647256061360"
"812",3875,"30739200000000_1440",0.31,0.17,99.83,0,0,36.42,1997,168550,11,22.57,161,28.31,22.48,58.2,4.9,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.07392e+13,"8860372","30739246029052"
"813",3876,"19647300000000_1552",0.31,0,100,0,0,34.14,1961,96950,80,10.53,27.5,17.66,34.92,58.57,21.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"5705185","19647256015408"
"814",3877,"19645800000000_1583",0.31,0,99.9,0,0.1,36.71,2011,155994,28,11.33,53.5,38.8,34.92,51.46,14.25,1,1,1,"Lighting Controls","Lighting",1.96458e+13,"1102534","19645766013882"
"815",3879,"30665600000000_1619",0.31,0,94.73,0,5.27,38.59,1965,132500,19,10.75,36,32.38,22.48,53.1,13.45,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"6982291","30665636028963"
"816",3880,"30736400000000_1745",0.31,0,98.88,0,1.12,38.49,2003,142188,45,19.99,241,27.93,22.48,35.29,17.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"1666546","30736436030639"
"817",3881,"19647300000000_1778",0.31,1.53,95.34,0,3.13,35.91,1997,118516,80,6.25,164,37.21,34.92,58.15,15.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7263706","19647256015465"
"818",3882,"19647300000000_1779",0.31,0,100,0,0.16,35.91,1970,83636,80,6.25,278.5,37.21,34.92,58.15,15.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1626315","19647256015465"
"819",3887,"56768300000000_2272",0.31,0,95.71,0.25,4.04,37.28,1999,77625,91,24.9,241,45.4,26.69,46.78,20.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"6859903","56768285630140"
"820",3889,"56768300000000_2360",0.31,0,82.35,2.94,14.71,37.28,1921,77625,91,35.71,464,45.4,26.69,42.86,14.9,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"9223228","56768285630140"
"821",3890,"19647300000000_2480",0.31,0,99.92,0,0.08,37.23,2002,132813,80,23.5,55,28.72,34.92,45.78,18.2,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6652868","19647256015390"
"822",3892,"30736400000000_2711",0.31,0,95.3,0,4.7,35.66,2010,210875,45,25.33,91,17.33,22.48,42.53,3.65,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"10198491","30736430121152"
"823",3893,"19649100000000_2761",0.31,0,65.93,0,34.07,35.29,2002,123295,95,11.84,23,25.42,34.92,43.82,6.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.96491e+13,"9055922","19649076120653"
"824",3894,"30739200000000_3047",0.31,0,100,0,0,36.86,1936,179643,11,16.64,645,31.27,22.48,57.79,6.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.07392e+13,"2128264","30739246029086"
"825",3895,"30736400000000_3098",0.31,2.22,95.8,0,1.98,37.09,2005,133598,45,10.29,98.5,21.75,22.48,39.36,21.9,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"6987239","30736356094676"
"826",3896,"19734500000000_3284",0.31,0,93.77,0,6.23,36.17,1949,189773,77,8.74,241,25.43,34.92,36.52,9.7,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.97345e+13,"6657200","19734526103352"
"827",3897,"19645800000000_3348",0.31,0,97.77,0,2.23,36.7,2005,120486,28,12.79,241,32.65,34.92,36.46,11.7,1,1,1,"Lighting Controls","Lighting",1.96458e+13,"10056987","19645766013924"
"828",3902,"19647300000000_3448",0.31,0,100,0,0,36.05,2001,89306,80,11.83,241,20.78,34.92,55.86,12.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"8924499","19647256015648"
"829",3903,"19647300000000_3494",0.31,0,100,0,0,37.07,1953,48601,80,10.4,241,27.84,34.92,48.92,23.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"4529347","19647256015663"
"830",3904,"42693400000000_3625",0.31,9.45,45.99,0,44.56,32.56,1959,80833,37,4.01,42,29.99,24.3,45.49,5.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",4.26934e+13,"9347238","42693446046080"
"831",3906,"19651400000000_131",0.32,0,94.59,0.4,5.02,39.7,1960,76944,14,23.75,241,20.63,34.92,41.18,7.95,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"6414298","19651366058564"
"832",3907,"54767900000000_385",0.32,0,75.96,0,24.04,37.35,1965,37250,97,8.98,267,36.66,28.45,43.09,18.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47679e+13,"812605","54767946108286"
"833",3908,"54767900000000_386",0.32,7.53,31.8,0,60.67,38.6,1992,33287,97,8.98,14.5,35.91,28.45,44.35,18.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47679e+13,"6736640","54767946108286"
"834",3910,"36676800000000_464",0.32,0,99.6,0,0.4,37.03,2002,121964,57,3.79,112.5,27.96,34.44,44.39,68.8,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"6857088","36676783631181"
"835",3911,"36676800000000_577",0.32,0.17,73.73,0,26.1,35.6,1994,130821,57,10.86,241,25.74,34.44,45.18,6.45,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"6045347","36676786111710"
"836",3915,"30665600000000_900",0.32,12.66,44.75,0,42.59,29.18,1953,234821,19,23.22,645,15.45,22.48,54.85,18,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"1459977","30665556028906"
"837",3916,"19650500000000_935",0.32,0,100,0,0,38.48,1950,92969,79,14.96,241,17.41,34.92,37.06,12.25,1,1,1,"Lighting- LED Exit Signs","Lighting",1.96505e+13,"2509665","19650526022933"
"838",3917,"30739200000000_1039",0.32,0,100,0,0,35.08,2007,145714,11,16.83,161,28.31,22.48,58.2,3.45,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.07392e+13,"7553308","30739246029045"
"839",3918,"16639200000000_1114",0.32,0,100,0,0,39.14,1990,64405,80,17,205,108.13,42.51,38.09,32.45,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66392e+13,"7075437","16639176108815"
"840",3923,"30665600000000_1627",0.32,0.88,92.25,0,6.87,32.18,1999,90363,19,31.5,336,26.73,22.48,36.4,15.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"6960529","30665553033206"
"841",3924,"56768300000000_1912",0.32,0,92.71,0,7.29,37.98,1968,63831,91,13.91,241,45.4,26.69,42.86,26.5,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"1804820","56768286055602"
"842",3925,"16639200000000_2011",0.32,0,100,0,0,38.95,1965,84583,80,18.76,32.5,108.13,42.51,34.66,32.65,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66392e+13,"6740219","16639176010425"
"843",3933,"36676800000000_3062",0.32,0,84.03,0,15.97,36.97,1999,90750,57,49.84,241,27.96,34.44,44.24,11.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"2421402","36676783630522"
"844",3935,"30736400000000_3493",0.32,0,99.83,0,0.17,36.09,1995,71948,45,17.74,241,16.51,22.48,31.22,15.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"5793475","30736436113054"
"845",3936,"19647300000000_3496",0.32,0,100,0,0,36.86,1965,83519,80,10.4,38.5,27.84,34.92,48.92,23.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6655039","19647256015663"
"846",3937,"30665600000000_103",0.33,0,100,0,0,38.22,1998,128080,19,12.38,1894.5,47.28,22.48,49.29,23.45,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"6999140","30665636028930"
"847",3938,"36676800000000_314",0.33,0.16,49.08,0,50.76,35.66,2006,103456,57,7.13,645,24.89,34.44,68.6,9.85,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"6848039","36676786108666"
"848",3939,"30736400000000_1027",0.33,0,97.64,1.18,1.18,38.22,1954,155060,45,50.7,241,38.17,22.48,31.97,5.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"1848861","30736433032109"
"849",3940,"30736400000000_1028",0.33,0,100,0,0.56,38.22,1991,155060,45,50.7,241,38.17,22.48,31.97,5.85,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"2563371","30736433032109"
"850",3941,"19647300000000_1084",0.33,0,97.97,0,2.03,35.79,2007,138005,80,9.85,271.5,23.8,34.92,42.41,15.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"9288711","19647256015317"
"851",3942,"19647300000000_1085",0.33,0,100,0,0.08,35.79,2015,138005,80,9.85,1894.5,23.8,34.92,42.41,15.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6650561","19647256015317"
"852",3943,"19645800000000_1132",0.33,0,99.36,0,0.64,36.58,1852,126818,28,52.66,125.5,32.65,34.92,36.46,10.65,1,1,1,"Lighting Controls","Lighting",1.96458e+13,"7020148","19645761933597"
"853",3944,"30736400000000_1212",0.33,0,99.7,0,0.3,37.83,1997,95536,45,15.93,241,25.28,22.48,39.88,15.4,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"1492246","30736436030605"
"854",3945,"30736400000000_1213",0.33,0,99.46,0,0.54,38.08,1997,95536,45,15.93,42.5,27.93,22.48,35.29,15.4,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"6707168","30736436030605"
"855",3946,"30736400000000_1214",0.33,0,99.14,0,0.86,38.09,1997,95536,45,15.93,241,27.93,22.48,35.29,15.4,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"6705101","30736436030605"
"856",3947,"30736400000000_1273",0.33,0,99.89,0,0.11,37.21,1994,155060,45,19.18,241,38.17,22.48,31.97,4.2,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"1797468","30736436030621"
"857",3948,"30736400000000_1291",0.33,0,100,0,0,37.91,1959,155060,45,8.22,653.5,38.17,22.48,31.97,68.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"512690","30736433032919"
"858",3950,"30736400000000_1587",0.33,0,97.3,0.24,2.47,35.59,1998,176500,45,11.83,183,25.69,22.48,36.19,9.9,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"1109867","30736356097372"
"859",3951,"19647300000000_1754",0.33,0,95.95,0,4.05,36.45,1975,89100,80,9.6,615,37.21,34.92,58.15,17,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1304236","19647256015457"
"860",3952,"19647300000000_1755",0.33,5.28,100,0,0.08,36.45,2005,89100,80,9.6,16,37.21,34.92,58.15,17,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1363601","19647256015457"
"861",3953,"19647300000000_1756",0.33,0,100,0,0.8,36.45,1979,89100,80,9.6,164,37.21,34.92,58.15,17,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"2385971","19647256015457"
"862",3954,"19647300000000_1757",0.33,0,100,0,0,36.45,1952,89100,80,9.6,55,37.21,34.92,58.15,17,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"2569502","19647256015457"
"863",3959,"16639200000000_2014",0.33,0,100,0,0,38.8,1958,85536,80,18.76,13,108.13,42.51,34.66,32.65,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.66392e+13,"7055428","16639176010425"
"864",3960,"30666700000000_2470",0.33,0,100,0,0,37.01,1981,73031,75,9.57,241,32.84,22.48,54.95,8.2,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"6450039","30666706030274"
"865",3964,"54722200000000_3450",0.33,0,98.1,0,1.9,38.97,2006,108819,90,31.06,645,37.16,28.45,62.92,22.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47222e+13,"7034401","54722156054431"
"866",3965,"30736400000000_3492",0.33,0,98.01,0,1.99,37.02,1990,98931,45,11.55,241,25.28,22.48,39.88,2.8,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"624003","30736436030696"
"867",3966,"19647300000000_3495",0.33,0,100,0,0,36.7,2008,94704,80,10.4,1894.5,27.84,34.92,48.92,23.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6406396","19647256015663"
"868",3967,"19647300000000_3498",0.33,0,100,0,0,36.61,2006,77361,80,10.4,278.5,27.84,34.92,48.92,23.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"1397208","19647256015663"
"869",3968,"19647300000000_3499",0.33,0,100,0,0,36.61,1977,136061,80,10.4,199,27.84,34.92,48.92,23.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6668042","19647256015663"
"870",3970,"19650500000000_3572",0.33,0,97.52,0,2.48,38.64,1929,35382,79,21.85,16,39.65,34.92,45.76,23.5,1,1,1,"Lighting- LED Exit Signs","Lighting",1.96505e+13,"1408713","19650456071682"
"871",3971,"15101600000000_3819",0.33,0,100,0,0,37.15,2009,62976,83,79.25,241,49.02,27.08,31.43,17.65,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",1.51016e+13,"10539473","15101570119669"
"872",3972,"54767900000000_3831",0.33,0,93.36,0,6.64,37.53,2001,48601,97,13,241,36.66,28.45,43.09,18.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47679e+13,"7055857","54767945436282"
"873",3974,"30736400000000_1275",0.34,0,98.65,0,1.35,35.85,2004,189153,45,24.05,336,15.58,22.48,40.65,5.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"9613398","30736430102889"
"874",3975,"19646600000000_1568",0.34,0,92.42,0.72,6.86,36.66,1955,128757,5,21.17,645,22.29,34.92,54.05,3.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96466e+13,"9286876","19646596014633"
"875",3977,"30665600000000_2160",0.34,0,94.2,0,5.8,32.4,1925,111685,19,27.42,241,26.73,22.48,31.36,6.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"1648483","30665553030194"
"876",3978,"19651400000000_2890",0.34,0,19.41,0,80.59,38.66,2004,227644,14,33.13,42.5,21,34.92,23.85,5.25,1,1,1,"Lighting- Retrofit Interior Lamps to LED","Lighting",1.96514e+13,"9645583","19651360102467"
"877",3979,"19650600000000_2994",0.34,0,100,0,0,33.02,1952,165982,10,24,645,19.66,34.92,48.35,7.9,1,1,1,"Lighting Controls","Lighting",1.96506e+13,"9336949","19650606023220"
"878",3980,"56768300000000_3119",0.34,0,39.24,25.32,35.44,37.09,2013,63831,91,49.17,32.5,45.4,26.69,42.86,16.95,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"7027266","56768285635776"
"879",3981,"56768300000000_3120",0.34,0,100,0,0,37.09,1999,63831,91,49.17,1894.5,45.4,26.69,42.86,16.95,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"7027267","56768285635776"
"880",3982,"56768300000000_3121",0.34,0,99.85,0,0,37.09,1980,63831,91,49.17,221,45.4,26.69,42.86,16.95,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"9662642","56768285635776"
"881",3983,"56768300000000_3122",0.34,0,100,0,0,37.15,2005,63831,91,49.17,241,45.4,26.69,42.86,16.95,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",5.67683e+13,"10361386","56768285635776"
"882",4012,"54722200000000_3449",0.34,0,100,0,0,38.72,1956,91458,90,31.06,1894.5,37.16,28.45,62.92,22.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47222e+13,"6732937","54722156054431"
"883",4015,"10620300000000_230",0.35,0,27.24,34.58,38.18,28.22,2013,76935,96,6.81,205,35.78,29.25,28.75,42.6,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.06203e+13,"1159174","10620266005763"
"884",4017,"54767900000000_1040",0.35,0,48.1,0,51.9,36.21,2017,51513,97,11.08,42,36.66,28.45,43.09,25.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47679e+13,"6736641","54767946094569"
"885",4018,"54767900000000_1041",0.35,0,100,0,15.91,36.21,1997,51513,97,11.08,241,36.66,28.45,43.09,25.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47679e+13,"6736642","54767946094569"
"886",4019,"19647300000000_1082",0.35,0,99.55,0,0.45,34.23,1930,127008,80,9.85,241,23.8,34.92,46.03,15.05,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"6676357","19647256015317"
"887",4020,"36676800000000_1116",0.35,0,74.1,0,25.9,36.66,1949,111250,57,9.46,38.5,23.45,34.44,51.98,11.35,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"6852014","36676786106611"
"888",4021,"36676800000000_1134",0.35,0,98.08,0,1.92,36.68,2019,126131,57,9.2,645,23.45,34.44,51.98,24.1,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"2032827","36676786035554"
"889",4024,"19647300000000_1655",0.35,0.11,91.26,0,8.64,36.39,2002,44760,80,72.59,336,29.77,34.92,39.53,25.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7051711","19647251934678"
"890",4025,"19647300000000_1656",0.35,0,100,0,22.91,36.39,2003,62805,80,72.59,241,29.77,34.92,39.53,25.1,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96473e+13,"7051712","19647251934678"
"891",4027,"30665600000000_2176",0.35,0,30.56,0,69.44,32.22,2010,111685,19,18.44,267,26.73,22.48,31.36,12.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"2262555","30665553030194"
"892",4032,"36676800000000_2637",0.35,0.16,65.79,0.32,33.73,34.84,2003,110294,57,8.05,1523.5,27.96,34.44,34.84,13.95,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"466533","36676786107270"
"893",4039,"36676800000000_3063",0.35,0,86.76,0,13.24,36.91,2003,90750,57,49.84,1894.5,27.96,34.44,44.24,11.05,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"5732340","36676783630522"
"894",4040,"30666700000000_3128",0.35,0,100,0,0,36.64,2017,144079,75,14.77,241,39.14,22.48,48.47,16.7,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06667e+13,"556603","30666706030407"
"895",4042,"54767900000000_267",0.36,0.27,78.44,0,21.29,36.96,2007,51513,97,1.94,271.5,36.66,28.45,43.09,87.3,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47679e+13,"6459097","54767945436258"
"896",4043,"30736400000000_466",0.36,0,90.02,0,9.98,34.28,1990,53611,45,12.24,241,16.18,22.48,30.19,20.6,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.07364e+13,"2466059","30736356109540"
"897",4044,"19645800000000_602",0.36,0,99.84,0,0.16,36.15,1961,130441,28,19.07,241,40.41,34.92,31.49,10.45,1,1,1,"Lighting Controls","Lighting",1.96458e+13,"10070599","19645766013866"
"898",4045,"15633900000000_2196",0.36,0,4.61,36.91,58.47,35.56,2018,55125,61,35.71,14.5,56.43,27.08,41.95,35.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.56339e+13,"4498018","15633886009286"
"899",4046,"30665600000000_2289",0.36,0,58.33,0,41.67,31.97,1999,132750,19,21.79,13,26.73,22.48,31.36,12.35,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",3.06656e+13,"6960527","30665553030194"
"900",4047,"15633900000000_2322",0.36,0,100,0,0,35.56,1980,55125,61,11.43,241,56.43,27.08,41.95,60.55,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.56339e+13,"7056014","15633886009286"
"901",4048,"19648800000000_2567",0.36,0,100,0,0,38.27,2010,52465,65,61.15,55,39.01,34.92,40.47,21.95,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",1.96488e+13,"9417503","19648816021588"
"902",4049,"54767900000000_3830",0.36,0,84.87,0,15.13,37.34,1998,48601,97,13,42.5,36.66,28.45,43.09,18.15,1,1,1,"Lighting- Interior Fixture Retrofit","Lighting",5.47679e+13,"6459096","54767945436282"
"903",4050,"36676800000000_1959",0.37,0.16,89.67,0,10.17,34.64,2003,121316,57,9.06,83,27.52,34.44,50.47,9.45,1,1,1,"Lighting- Exterior Fixture Retrofit","Lighting",3.66768e+13,"9513885","36676780100586"
