School_ID,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,ndvi_median,Land_Surface_Temp_median,Year_built,Median_income_BG_2021,Percent_FRPM,Student_Staff_Ratio,Students_with_Disabilities_mean,Asthma_Rates,Covid19_rate_of_infection_1000_people,Pollution_Burden,Chronic_Abs_Avg_Rate,retrofit,ndvi_median_binary,retrofit_and_ndvi,Diversity_Index
20700000000000_214,NA,NA,NA,NA,0.14,31.11,2016,48994,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
15600000000000_215,0,37.67,0,0,0.12,32.66,2008,121750,58.5,7,NA,49.73,27.08,40.16,16.75,0,0,0,NA
43700000000000_216,0,100,0,0,0.11,28.66,1959,160779,43.5,4,NA,29.3,52.82,39.16,10.2,1,0,0,0.6
41700000000000_217,0,100,0,0,0.19,24.77,1953,179722,63.5,4,NA,21.78,51.16,33.39,27.4,0,0,0,0.55
41700000000000_218,0,99.84,0,0.16,0.14,27.1,1940,150685,31.5,12,NA,31.27,51.16,47.52,11.75,0,0,0,0.64
41700000000000_219,0,100,0,0,0.08,28.14,1993,88869,47,5,NA,42.33,51.16,50.81,11.95,0,0,0,0.33
41700000000000_220,0,75.97,10.42,13.6,0.16,25.46,1968,179000,18.5,6,NA,27.33,51.16,24.64,9.1,0,0,0,0.64
41700000000000_221,0,98.41,1.43,0.16,0.15,26.76,1954,229625,41,9,NA,42.33,51.16,26.38,16.55,0,0,0,0.64
41700000000000_224,3.67,78.12,4.63,13.58,0.2,20.84,NA,228106,21,7,NA,38.38,51.16,28.04,7.8,0,0,0,0.52
41700000000000_225,4.7,95.3,0,0,0.06,26.9,NA,141157,NA,NA,1367.5,19.18,51.16,42.51,NA,0,0,0,NA
41700000000000_226,0.32,88.48,10.64,0.56,0.19,24.41,1954,136406,6,43,1367.5,21.73,51.16,16.17,44.3,0,0,0,0.59
41700000000000_227,11.17,88.83,0,0,0.09,26.68,1994,158958,8,5,1367.5,19.18,51.16,31.41,5.55,0,0,0,0.42
41700000000000_228,12.27,80.36,0,2.07,0.08,25.41,NA,150556,7,11,NA,19.18,51.16,20.34,6.7,0,0,0,0.57
43700000000000_229,0,96.82,0,1.59,0.11,29.33,2011,93269,44,5,NA,59.06,52.82,45.85,16.2,1,0,0,0.19
17600000000000_230,NA,NA,NA,NA,0.17,29.22,1921,50958,64.5,16,267,69.99,20.46,35.75,29.55,0,0,0,NA
27700000000000_231,0.24,87.42,4.57,7.61,0.21,24.54,1949,91056,82,8,NA,49.92,39.52,46.89,39.95,0,0,0,0.34
27700000000000_232,9.14,53.66,0,21.38,0.12,23.3,1965,89506,85.5,8,NA,59.6,39.52,41.36,33.6,0,0,0,0.27
27700000000000_233,28.39,19.11,0.16,30.77,0.21,22.58,1978,117748,81.5,16,NA,59.6,39.52,41.36,34.75,0,0,0,NA
15600000000000_234,0,38.44,0,38.68,0.14,33.66,1955,56142,90,60,NA,70.9,27.08,55.77,37.8,0,0,0,0.31
41700000000000_235,0.73,77.24,4.15,17.89,0.16,22.84,NA,109861,12,26,NA,53.97,51.16,19.11,9.6,0,0,0,0.5
11600000000000_236,0,97.05,0,0.24,0.17,28.95,1952,56250,85,53,NA,60.5,22.22,49.32,35.35,1,0,0,0.58
10600000000000_238,0,100,0,0,0.18,28.17,1962,78611,50,0,NA,54.54,29.25,37.56,20.7,0,0,0,0.65
1750000000000_239,0,98.56,0,1.44,0.14,28.77,NA,117120,NA,NA,NA,26.01,19.56,39.39,NA,0,0,0,NA
1750000000000_240,0,98.2,0,1.8,0.14,28.58,1966,130729,NA,NA,NA,26.01,19.56,39.39,NA,0,0,0,0.63
1750000000000_241,0,96.12,0,3.88,0.14,28.61,1961,150444,NA,NA,370.5,26.01,19.56,39.39,NA,0,0,0,0.63
1750000000000_242,0,100,0,0,0.11,29.42,1968,125750,NA,NA,NA,27.93,19.56,38.43,NA,0,0,0,NA
54700000000000_243,0,22.08,0,6.32,0.1,37.29,NA,39000,NA,NA,370.5,44.85,61.96,55.56,NA,1,0,0,0
15600000000000_244,0,90.21,0,0,0.13,32.92,2003,NA,89,8,370.5,84.72,27.08,54.94,22.1,0,0,0,NA
41700000000000_245,0,100,0,0,0.12,27.6,1945,90750,62.5,7,370.5,46.72,51.16,52.45,22.8,0,0,0,0.5
10600000000000_246,0,67.64,0,0,0.14,29.76,1952,81208,68.5,16,370.5,71.87,29.25,56.21,4.3,1,0,0,0.49
39700000000000_247,0,53.11,0,0,0.25,26.61,NA,111250,46,27,NA,28.96,49.49,47.93,8.85,0,1,0,0.5
15600000000000_248,0,54.14,0,21.89,0.11,33.72,1930,83108,87.5,42,NA,70.9,27.08,55.77,25.9,0,0,0,0.29
27700000000000_249,0,63.38,0,15.41,0.17,25.9,2010,69125,64.5,12,NA,NA,NA,NA,13,0,0,0,0.43
15600000000000_250,0,54.82,0,0,0.13,33.28,2004,NA,NA,NA,NA,84.71,27.08,57.87,NA,0,0,0,0.17
10600000000000_251,NA,NA,NA,NA,0.16,28.15,1991,151250,41,3,NA,25.47,29.25,37.15,11.95,1,0,0,NA
7620000000000_252,0,100,0,0,0.12,30.86,1962,98281,NA,NA,NA,77.78,21.42,42.57,NA,0,0,0,0.43
7620000000000_253,42.65,56.3,0,0,0.14,27.04,1992,112596,NA,NA,NA,77.78,21.42,42.57,NA,0,0,0,0.61
7620000000000_254,0.08,90.06,0,1.27,0.11,29.47,NA,146619,NA,NA,NA,77.78,21.42,37.9,NA,0,0,0,0.66
10600000000000_256,0,98.73,0,1.27,0.11,29.96,1967,49107,NA,NA,NA,62.75,29.25,39.36,NA,1,0,0,NA
17600000000000_257,30.54,60.85,3.03,5.58,0.16,23.79,1954,50000,NA,NA,NA,85.65,20.46,22.07,NA,1,0,0,0.54
17600000000000_258,NA,NA,NA,NA,0.16,23.79,1954,50000,NA,NA,2727.5,85.65,20.46,22.07,NA,1,0,0,0.54
17600000000000_259,NA,NA,NA,NA,0.16,23.79,1954,50000,NA,NA,NA,85.65,20.46,22.07,NA,1,0,0,0.54
17600000000000_260,NA,NA,NA,NA,0.16,23.79,1954,50000,NA,NA,NA,85.65,20.46,22.07,NA,1,0,0,0.54
17600000000000_261,NA,NA,NA,NA,0.16,23.79,1954,50000,NA,NA,NA,85.65,20.46,22.07,NA,1,0,0,0.54
17600000000000_262,NA,NA,NA,NA,0.16,23.79,1954,50000,NA,NA,NA,85.65,20.46,22.07,NA,1,0,0,0.54
17600000000000_263,NA,NA,NA,NA,0.16,23.79,1954,50000,NA,NA,NA,85.65,20.46,22.07,NA,1,0,0,0.54
41700000000000_264,13.62,86.38,0,0,0.1,27.16,2012,250000,7,2,NA,38.89,51.16,46.54,10.4,0,0,0,0.52
1610000000000_265,0,100,0,0,0.07,28.79,2004,31944,NA,NA,NA,194.4,19.56,49.24,NA,0,0,0,0.4
10600000000000_266,0,13.34,76.33,10.33,0.14,28.09,NA,65556,NA,NA,NA,24.06,29.25,32.39,NA,1,0,0,0.17
10600000000000_267,NA,NA,NA,NA,0.14,28.09,NA,65556,NA,NA,NA,24.06,29.25,32.39,NA,1,0,0,0.17
43700000000000_268,0,100,0,0,0.12,29.04,2005,237083,6.5,4,NA,9.86,52.82,42.23,2.75,0,0,0,0.29
10700000000000_269,0,76.13,0,7.45,0.12,31.17,2003,93398,46.5,3,NA,99.16,29.25,39.83,19.25,0,0,0,0.65
16700000000000_270,NA,NA,NA,NA,0.1,34.95,NA,59024,NA,NA,NA,45.07,42.51,20.5,NA,1,0,0,NA
39700000000000_271,0,100,0,0,0.12,30.48,1950,56078,84.5,1,NA,102.71,49.49,43.87,39.8,0,0,0,0.36
16700000000000_272,0,65.1,0,0.16,0.09,35.7,2001,57543,96.5,12,NA,45.07,42.51,20.5,47.65,1,0,0,0.06
15600000000000_273,NA,NA,NA,NA,0.13,31.36,1999,36250,83.5,12,NA,45.4,27.08,54.21,37.75,0,0,0,0.06
10600000000000_274,0,12.1,0,0,0.25,27.55,1953,50833,NA,NA,NA,139.35,29.25,58.31,NA,1,1,1,0.39
10700000000000_275,2.62,57.63,0,0,0.14,29.34,NA,33362,91.5,13,NA,90.29,29.25,51.24,17.95,0,0,0,0.13
20700000000000_276,0,97.62,0,0.1,0.16,30.64,NA,128635,87.5,85,NA,NA,NA,NA,37.85,1,0,0,NA
10800000000000_277,0,70.77,0,0,0.17,31.27,1975,81964,78.5,46,NA,103.52,29.25,69.12,24.4,1,0,0,NA
15600000000000_278,0,99.92,0,0.08,0.13,32.67,1953,97103,83,6,NA,NA,NA,NA,39.45,0,0,0,NA
39700000000000_279,0,93.32,0,0,0.13,30.88,NA,48176,91.5,1,NA,102.68,49.49,48.53,29.8,0,0,0,0.35
24700000000000_280,5.26,33.73,0,54.39,0.23,28.73,NA,44792,78,13,NA,72.17,37.03,51.11,31.55,1,0,0,0.51
15700000000000_281,0,76.84,0,0,0.13,32.64,1928,53774,84.5,26,NA,59.59,27.08,49.45,21.7,1,0,0,NA
15700000000000_282,0,100,0,0,0.12,32.73,1928,70469,84.5,26,NA,59.59,27.08,49.45,21.7,1,0,0,NA
15700000000000_283,0,100,0,0,0.12,32.79,1928,36190,84.5,26,NA,59.59,27.08,50.25,21.7,1,0,0,NA
15700000000000_284,0,100,0,0,0.13,32.48,1998,39063,88,15,NA,59.59,27.08,49.45,17.2,1,0,0,0.04
10600000000000_285,0,100,0,0,0.14,31.43,1906,NA,81,2,NA,139.35,29.25,62.48,21.15,0,0,0,0.59
10600000000000_286,0,26.27,0,0,0.17,33.28,NA,71058,NA,NA,NA,87.57,29.25,64.73,NA,0,0,0,0.27
24700000000000_287,0,49.84,0,0,0.22,28.52,NA,59464,89.5,26,NA,126.44,37.03,46.94,15.4,1,0,0,0.06
24700000000000_288,NA,NA,NA,NA,0.22,28.52,NA,59464,89.5,26,745.5,126.44,19.56,46.94,15.4,1,0,0,0.06
24700000000000_289,0,100,0,0,0.09,28.8,NA,133846,89.5,26,745.5,32.86,19.56,32.6,15.4,1,0,0,0.06
24700000000000_290,0,81.34,0,0.82,0.16,30.52,NA,46813,89.5,26,745.5,75.87,37.03,43.88,15.4,1,0,0,0.06
24700000000000_291,0,34.65,0,14.36,0.16,30.52,NA,33309,91,26,745.5,75.87,37.03,43.88,15.4,1,0,0,0.06
39100000000000_292,0,70.61,0,3.51,0.1,31.35,NA,NA,NA,NA,NA,75.18,49.49,56.2,NA,1,0,0,0.6
15700000000000_293,0,96.43,0,0,0.12,32.82,1930,36190,87.5,20,NA,59.59,27.08,49.45,16.85,1,0,0,0.04
20700000000000_294,0,38.97,0,39.68,0.17,30.03,NA,38828,87.5,82,NA,NA,NA,NA,30.8,0,0,0,0.52
1610000000000_295,0,100,0,0,0.13,27.2,1955,163500,NA,NA,NA,76.51,19.56,37.12,NA,0,0,0,0.66
1610000000000_296,0,100,0,0,0.13,27.29,1956,146250,NA,NA,NA,76.2,19.56,35.82,NA,0,0,0,0.72
1610000000000_297,5.65,93.79,0,0.56,0.1,26.77,1953,68939,NA,NA,NA,75.09,19.56,61,NA,0,0,0,0.66
1610000000000_298,0,100,0,0,0.1,28.17,1952,63333,NA,NA,NA,60.29,19.56,40.66,NA,0,0,0,0.56
1610000000000_299,0,100,0,0,0.11,28.3,1949,152976,NA,NA,NA,83.51,19.56,42.51,NA,1,0,0,NA
1610000000000_300,NA,NA,NA,NA,0.11,28.3,1949,152976,NA,NA,NA,83.51,19.56,42.51,NA,1,0,0,NA
1610000000000_301,NA,NA,NA,NA,0.11,28.3,1949,152976,NA,NA,NA,83.51,19.56,42.51,NA,1,0,0,NA
1610000000000_302,0,100,0,0,0.09,28.01,1956,NA,NA,NA,NA,62.7,19.56,51.29,NA,0,0,0,0.64
43700000000000_303,0,98.57,0,1.43,0.15,28.33,NA,211860,9,2,NA,10.29,52.82,24.46,3.15,0,0,0,0.28
10600000000000_304,0,51.79,0,0,0.16,29.72,2007,66875,66,25,NA,71.87,29.25,56.21,6.45,1,0,0,0.51
10600000000000_305,0,100,0,0,0.15,30.36,2005,45238,93,1,NA,80.23,29.25,46.97,39.5,0,0,0,0.45
10600000000000_306,0,62.5,0,12.5,0.17,29.52,1957,117370,NA,NA,NA,71.87,29.25,56.21,NA,0,0,0,NA
52700000000000_307,0,15.45,0,73.01,0.2,29.14,2006,47886,NA,NA,NA,67.11,60.29,29.97,NA,0,0,0,0.51
48700000000000_308,0,99.44,0,0.56,0.14,29.38,1982,128914,NA,NA,NA,77.03,57.8,22.55,NA,0,0,0,0.67
48700000000000_309,0.08,91.83,0,8.09,0.15,29.12,1993,99669,35.5,14,NA,77.03,57.8,21.24,13.15,0,0,0,0.64
48700000000000_310,0,99.76,0,0.24,0.18,29.55,1979,74101,39,10,NA,14.99,57.8,38.83,12.35,0,0,0,0.56
43700000000000_314,0,93.95,0,3.26,0.13,29.14,2001,70125,60.5,8,1792,39.03,52.82,53.59,23.6,0,0,0,0.56
54700000000000_315,0,91.51,0,8.15,0.15,30.61,1995,NA,93,12,1792,NA,NA,NA,16.75,1,0,0,0.11
44700000000000_316,0,100,0,0,0.12,26.78,1938,72941,94,3,1792,56.91,53.65,50.32,26.25,0,0,0,0.05
54700000000000_317,NA,NA,NA,NA,0.17,29.39,NA,52688,95,10,1792,NA,NA,NA,18.95,1,0,0,0.1
54700000000000_318,NA,NA,NA,NA,0.17,29.39,NA,52688,95,10,1792,NA,NA,NA,18.95,1,0,0,0.1
54700000000000_319,NA,NA,NA,NA,0.17,29.39,NA,52688,95,10,NA,NA,NA,NA,18.95,1,0,0,0.1
54700000000000_320,0,73.24,0,0,0.17,29.7,NA,65643,95,11,NA,NA,NA,NA,25.3,1,0,0,0.06
54700000000000_321,NA,NA,NA,NA,0.17,29.7,NA,65643,95,11,2211.5,NA,NA,NA,25.3,1,0,0,0.06
10600000000000_322,0,100,0,0,0.16,30.67,1956,66597,90.5,1,NA,86.64,29.25,43.3,37.75,0,0,0,0.55
52700000000000_323,0,96.09,0,3.91,0.2,27.39,1943,65607,77.5,24,2211.5,83.49,60.29,42.46,45.3,0,0,0,0.43
43700000000000_324,0,99.92,0,0.08,0.13,26.82,2004,238472,14,8,NA,26.77,52.82,14.16,3,0,0,0,0.22
4620000000000_325,0,95.22,0,4.78,0.15,28.08,NA,40323,NA,NA,NA,57.55,19.73,38.29,NA,0,0,0,0.64
4620000000000_326,0,58.54,2.94,33.6,0.16,28.2,NA,54286,NA,NA,2211.5,57.42,19.73,46.88,NA,0,0,0,0.67
45700000000000_327,7.14,17.54,0,75.32,0.22,27.39,1981,57130,51.5,49,NA,50.47,54.48,31.65,23.05,0,0,0,0.35
43700000000000_328,0,100,0,0,0.13,29.92,1965,234643,21,2,NA,18.38,52.82,38.76,10.7,0,0,0,0.57
10600000000000_329,0,95.87,0,0,0.16,28.74,1956,45913,87,2,54,80.23,29.25,42.53,27.85,0,0,0,0.11
10600000000000_330,0,96.74,0,3.26,0.16,28.86,1948,38750,NA,NA,NA,78.21,29.25,50.79,NA,0,0,0,0.08
10600000000000_331,0,97.64,0,0.39,0.16,28.92,1948,38750,NA,NA,NA,78.21,29.25,50.79,NA,0,0,0,0.08
10600000000000_332,0,80.24,0,7.02,0.16,28.26,1955,57875,85.5,3,NA,80.23,29.25,49.34,25.8,0,0,0,0.06
3740000000000_333,0.48,71.14,5.28,23.1,0.19,28.65,1960,77819,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.38
45700000000000_334,1.36,64.35,4.86,29.43,0.19,27.08,1949,43438,NA,NA,NA,49.48,54.48,38.73,NA,0,0,0,0.57
7620000000000_335,2.88,97.12,0,0,0.11,29.04,1955,57841,NA,NA,NA,171.45,21.42,44.35,NA,0,0,0,NA
7620000000000_336,0,100,0,0,0.12,29.23,1950,57841,NA,NA,NA,171.45,21.42,44.35,NA,0,0,0,0.48
7620000000000_337,0,99.84,0,0,0.11,30.08,1954,57387,NA,NA,NA,157.3,21.42,40.88,NA,0,0,0,0.64
44800000000000_338,0,96.65,2.56,0.8,0.14,25.96,1941,91008,11.5,33,NA,21.67,53.65,41.28,4.5,0,0,0,0.31
45700000000000_339,0,27.7,13.41,58.89,0.21,28.3,2004,113750,NA,NA,NA,64.6,54.48,19.45,NA,1,0,0,0.3
10700000000000_340,0,62.16,0,0.64,0.15,30.11,1953,119750,47.5,3,NA,76.94,29.25,63.26,16.55,0,0,0,0.6
10700000000000_341,0,13.11,0,4.05,0.16,30.04,1952,NA,83,2,NA,75.99,29.25,40.92,37.8,0,0,0,0.55
10700000000000_342,0,53.43,0,0,0.18,29.36,NA,58047,88,1,NA,48.65,29.25,47.46,28.85,0,0,0,0.27
10700000000000_343,0,19.04,0,0.4,0.16,31.22,1951,76058,81,2,NA,139.45,29.25,67.85,30.45,0,0,0,0.49
10700000000000_344,0,69.1,0,3.97,0.14,31.18,1992,59655,75.5,3,NA,99.16,29.25,51.75,32.7,0,0,0,0.63
10700000000000_345,0,9.62,0,0,0.2,29.79,1951,NA,57.5,1,NA,75.99,29.25,40.92,32.5,0,0,0,0.5
10700000000000_346,0,99.92,0,0,0.15,29.63,1998,91424,46,3,283.5,99.16,29.25,39.83,11.6,0,0,0,0.69
16600000000000_347,0,12.95,0,0,0.15,30.74,1942,53688,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.59
16600000000000_348,NA,NA,NA,NA,0.15,30.74,1942,53688,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.59
43700000000000_349,0.96,96.65,0,0.72,0.12,29.45,1992,NA,NA,NA,NA,26.65,52.82,24.99,NA,0,0,0,NA
43700000000000_350,0,100,0,0,0.11,29.01,2005,237083,NA,NA,NA,9.86,52.82,42.23,NA,0,0,0,0.29
44800000000000_351,1.04,32.17,24.6,42.2,0.22,25.85,1999,91008,10,50,NA,22.19,53.65,40.47,11.45,0,0,0,0.3
44700000000000_353,0,100,0,0,0.13,23.91,NA,1e+05,NA,NA,NA,33.7,53.65,34.15,NA,0,0,0,0.52
43700000000000_354,0,100,0,0,0.12,29.42,1998,250000,7.5,2,NA,10.1,52.82,36.13,2.55,0,0,0,0.29
43700000000000_356,1.44,91.7,0,5.11,0.15,28.61,1977,97171,57,18,NA,59.06,52.82,36.99,21.55,0,0,0,NA
10600000000000_357,0,100,0,0,0.11,31.95,2005,30329,87,1,NA,136.39,29.25,54.62,39,0,0,0,0.41
43700000000000_358,0,100,0,0,0.13,28.97,1950,250000,7,2,NA,9.84,52.82,41.31,2.65,0,0,0,0.2
43700000000000_359,0,100,0,0,0.14,28.89,1955,220216,11.5,5,NA,12.22,52.82,30.41,3.85,0,0,0,0.59
31700000000000_360,0.16,31.82,56.64,11.38,0.28,23.92,1995,86984,NA,NA,NA,18.61,42.85,21.75,NA,1,1,1,0.2
7620000000000_361,0,99.52,0,0.48,0.16,27.24,NA,159896,NA,NA,NA,24.66,21.42,45.58,NA,0,0,0,0.51
7620000000000_362,0,100,0,0,0.15,28.18,1951,163661,NA,NA,NA,24.66,21.42,45.58,NA,0,0,0,0.62
7620000000000_363,0,98.24,1.28,0.48,0.18,26.27,1955,144091,NA,NA,NA,29.58,21.42,35.25,NA,0,0,0,0.58
7620000000000_364,0,74.94,2.86,22.2,0.2,26.77,1951,111607,NA,NA,NA,29.58,21.42,35.25,NA,0,0,0,0.41
15600000000000_365,0,74.15,0,0,0.15,32.8,2005,46602,80,19,NA,84.71,27.08,57.87,23.8,0,0,0,0.22
7620000000000_366,0,49.11,4.82,46.07,0.19,26.89,1958,111607,NA,NA,NA,21.21,21.42,28.17,NA,0,0,0,0.57
7620000000000_367,0,98.75,0,1.25,0.13,27.8,1951,62471,NA,NA,NA,32.97,21.42,40.84,NA,1,0,0,NA
7620000000000_368,1.67,69.94,16.51,11.88,0.22,25.85,1955,155994,NA,NA,NA,10.12,21.42,22.49,NA,1,0,0,NA
7620000000000_369,NA,NA,NA,NA,0.13,27.8,1951,62471,NA,NA,NA,32.97,21.42,40.84,NA,1,0,0,NA
7620000000000_370,NA,NA,NA,NA,0.22,25.85,1955,155994,NA,NA,NA,10.12,21.42,22.49,NA,1,0,0,NA
7620000000000_371,0,52.38,16.43,31.19,0.19,25.96,1994,115822,NA,NA,NA,46.23,21.42,31.22,NA,0,0,0,0.65
23700000000000_372,0.08,84.54,0,15.38,0.18,28.27,1959,NA,59,10,NA,100.53,36.2,37.43,39.95,1,0,0,0.6
23700000000000_373,NA,NA,NA,NA,0.18,28.27,1959,NA,59,10,NA,100.53,36.2,37.43,39.95,1,0,0,0.6
23700000000000_374,NA,NA,NA,NA,0.18,28.27,1959,NA,59,10,NA,100.53,36.2,37.43,39.95,1,0,0,0.6
23700000000000_375,NA,NA,NA,NA,0.18,28.27,1959,NA,59,10,NA,100.53,36.2,37.43,39.95,1,0,0,0.6
23700000000000_376,0,57.83,8.15,34.03,0.2,28.03,1929,NA,53.5,16,NA,100.53,36.2,37.43,33.65,1,0,0,0.51
23700000000000_377,NA,NA,NA,NA,0.2,28.03,1929,NA,53.5,16,NA,100.53,36.2,37.43,33.65,1,0,0,0.51
23700000000000_378,NA,NA,NA,NA,0.2,28.03,1929,NA,53.5,16,NA,100.53,36.2,37.43,33.65,1,0,0,0.51
23700000000000_379,NA,NA,NA,NA,0.2,28.03,1929,NA,53.5,16,NA,100.53,36.2,37.43,33.65,1,0,0,0.51
23700000000000_380,0,71.44,13.56,15,0.21,26.84,1953,92585,64.5,14,NA,100.53,36.2,37.43,44.75,1,0,0,NA
23700000000000_381,0,99.32,0,0.68,0.18,28.41,1989,53750,NA,NA,NA,100.53,36.2,37.43,NA,1,0,0,NA
3740000000000_382,0,46.1,14.25,39.65,0.21,28.53,1960,44796,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
15600000000000_383,0,40.1,0,0,0.14,32.78,1928,42143,92.5,15,NA,44.92,27.08,65.37,37.15,1,0,0,0.16
3740000000000_384,0,60.57,4.61,34.82,0.18,28.61,1960,66009,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.41
3740000000000_385,0,86.58,1.09,12.32,0.17,28.52,1960,54868,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.38
43700000000000_386,0,89.03,0,10.97,0.15,28.98,1955,152500,56.5,15,NA,36.24,52.82,37.77,22.75,0,0,0,0.56
31800000000000_387,0,100,0,0,0.14,28.86,1952,78036,30,4,NA,47.46,42.85,38.96,11.35,0,0,0,0.49
43700000000000_388,0,100,0,0,0.1,28.93,2018,99844,10,3,NA,58.38,52.82,30.17,61.55,0,0,0,NA
44700000000000_390,0,75.46,17.87,3.49,0.22,20.22,1929,92231,44.5,2,NA,25.31,53.65,27.52,22.7,0,0,0,0.52
44700000000000_391,0,100,0,0,0.14,26.24,NA,67224,88,1,NA,56.91,53.65,44.73,32.4,0,0,0,0.08
44700000000000_392,NA,NA,NA,NA,0.12,26.78,1938,72941,94,2,NA,56.91,53.65,50.32,26.25,0,0,0,0.05
44700000000000_393,0,100,0,0,0.1,26.95,1994,37138,89.5,6,NA,56.91,53.65,50.32,22,0,0,0,NA
44700000000000_394,4.54,36.94,2.63,20.94,0.27,23.23,1949,80417,93,1,NA,50.91,39.52,51.63,25.55,0,1,0,0.05
44700000000000_395,0,82.84,0,6.05,0.13,26.04,NA,94688,87,1,NA,56.91,53.65,38.66,36.45,0,0,0,0.13
44700000000000_396,0,38.35,56.01,5.65,0.23,19.21,1969,136709,39,4,NA,25.31,53.65,27.52,19.45,0,0,0,NA
15600000000000_397,NA,NA,NA,NA,0.11,33.15,1985,28379,NA,NA,NA,84.72,27.08,50.34,NA,0,0,0,NA
42700000000000_398,0,13.17,0,1.43,0.17,25.49,1954,49396,94,3,NA,54.45,51.99,44.54,29.45,0,0,0,0.04
42700000000000_399,NA,NA,NA,NA,0.17,28.67,1961,67130,89,2,NA,41.05,51.99,33.96,18.6,0,0,0,0.09
42700000000000_400,0,83.02,0,0.95,0.12,28.8,1967,50000,95,5,NA,54.4,51.99,33.7,15.15,0,0,0,0.06
42700000000000_401,0,84.82,0,9.7,0.12,28.95,1987,82188,89,4,NA,82.18,51.99,40.73,17.4,0,0,0,0.18
42700000000000_402,0,96.81,0,3.19,0.12,28.79,1952,73824,NA,NA,NA,82.18,51.99,40.38,NA,0,0,0,0.17
42700000000000_404,0,100,0,0,0.11,29.2,1946,40516,93,5,NA,82.18,51.99,28.98,16.2,0,0,0,0.13
42700000000000_405,0,75.6,0,1.43,0.12,28.54,1962,64085,93,5,676.5,53.87,51.99,36.24,17.9,0,0,0,7.00E-02
42700000000000_406,0.49,99.11,0,0.08,0.1,29.22,1990,52336,82.5,5,NA,55.35,51.99,35.92,23.05,0,0,0,0.04
52700000000000_407,0,100,0,0,0.21,27.11,1955,43315,77.5,26,NA,83.49,60.29,42.46,42.25,0,0,0,0.55
52700000000000_408,0,68.07,0,31.93,0.14,29.73,1987,35737,81.5,26,NA,83.49,60.29,42.46,33.9,0,0,0,0.52
45700000000000_409,0,99.3,0.46,0.23,0.19,27.45,1949,28977,70.5,15,NA,50.47,54.48,40.2,28.85,0,0,0,0.57
58700000000000_410,0.48,51.79,0,3.02,0.21,28.2,1954,62273,NA,NA,NA,35.41,65.28,41.92,NA,1,0,0,0.48
1610000000000_411,0,100,0,0,0.12,30.79,1960,186429,NA,NA,NA,31.1,19.56,27.11,NA,1,0,0,0.59
1610000000000_412,0,100,0,0,0.1,30.73,1929,154671,NA,NA,NA,28.61,19.56,40.84,NA,1,0,0,NA
1610000000000_413,0,100,0,0,0.11,30.67,1950,56411,NA,NA,NA,30.08,19.56,42.95,NA,1,0,0,0.47
1610000000000_414,0,100,0,0,0.1,30.74,1950,56411,NA,NA,NA,30.08,19.56,42.95,NA,0,0,0,0.47
1610000000000_415,0,99.84,0,0.16,0.1,30.36,1936,123750,NA,NA,NA,28.8,19.56,42.11,NA,1,0,0,NA
1610000000000_416,0,95.21,0,4.79,0.14,29.33,1963,153494,NA,NA,NA,28.61,19.56,40.84,NA,1,0,0,0.63
1610000000000_417,8.98,65.82,0,25.2,0.14,30.58,1992,155938,NA,NA,NA,30.08,19.56,36.19,NA,1,0,0,0.57
1610000000000_418,0,98.08,0,1.92,0.12,30.39,1962,131724,NA,NA,NA,31.1,19.56,27.11,NA,1,0,0,NA
1610000000000_419,0,99.25,0,0.75,0.14,30.45,1970,112000,NA,NA,NA,31.1,19.56,32.32,NA,1,0,0,0.54
1610000000000_420,2.3,92.62,0,5.08,0.13,29.8,1990,133598,NA,NA,NA,30.08,19.56,36.19,NA,1,0,0,0.61
6620000000000_421,0.87,36.62,0,0,0.14,28.21,NA,77596,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.52
6620000000000_422,1.35,38.55,0,0,0.15,28.76,NA,77596,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.54
15600000000000_423,0,91.33,0,0,0.13,31.39,1993,45494,32,7,NA,28.55,27.08,39.81,15,0,0,0,NA
15600000000000_425,0,85.29,0,0,0.06,33.83,1986,72949,78,1,NA,75.37,27.08,43.01,70.55,0,0,0,NA
15600000000000_426,0,100,0,0,0.12,33.05,1967,13780,94,1,NA,110.77,27.08,58.85,66.25,0,0,0,NA
15600000000000_427,0,91.36,0,0,0.12,32.99,1994,91989,74.5,9,NA,55.67,27.08,54.97,19.95,0,0,0,NA
15600000000000_428,0,100,0,0,0.15,32.58,1965,46563,87.5,6,NA,81.79,27.08,32.29,33.5,0,0,0,NA
15600000000000_429,0,75.32,0,0,0.17,30.7,1971,78958,95.5,0,NA,45.4,27.08,54.21,61.15,0,0,0,NA
15600000000000_430,0,97.93,0,0,0.14,31.95,1991,118304,31.5,7,NA,43.63,27.08,34.23,12.55,0,0,0,NA
15600000000000_431,0,100,0,0,0.12,33.8,1957,69563,94,7,NA,79.48,27.08,40.74,21.35,0,0,0,NA
